date,change,total
2022-10-05,112,9923
2022-10-06,71,9994
2022-10-07,74,10068
2022-10-08,60,10128
2022-10-09,62,10190
2022-10-10,56,10246
2022-10-11,48,10294
2022-10-12,92,10386
2022-10-13,58,10444
2022-10-14,81,10525
2022-10-15,95,10620
2022-10-16,39,10659
2022-10-17,47,10706
2022-10-18,70,10776
2022-10-19,88,10864
2022-10-20,76,10940
2022-10-21,47,10987
2022-10-22,82,11069
2022-10-23,72,11141
2022-10-24,156,11297
2022-10-25,91,11388
2022-10-26,45,11433
2022-10-27,83,11516
2022-10-28,58,11574
2022-10-29,96,11670
2022-10-30,91,11761
2022-10-31,64,11825
2022-11-01,115,11940
2022-11-02,99,12039
2022-11-03,69,12108
2022-11-04,95,12203
2022-11-05,80,12283
2022-11-06,105,12388
2022-11-07,80,12468
2022-11-08,90,12558
2022-11-09,74,12632
2022-11-10,77,12709
2022-11-11,87,12796
2022-11-12,111,12907
2022-11-13,82,12989
2022-11-14,81,13070
2022-11-15,54,13124
2022-11-16,83,13207
2022-11-17,98,13305
2022-11-18,96,13401
2022-11-19,83,13484
2022-11-20,78,13562
2022-11-21,65,13627
2022-11-22,72,13699
2022-11-23,62,13761
2022-11-24,88,13849
2022-11-25,93,13942
2022-11-26,75,14017
2022-11-27,84,14101
2022-11-28,52,14153
2022-11-29,67,14220
2022-11-30,68,14288
2022-12-01,129,14417
2022-12-02,188,14605
2022-12-03,114,14719
2022-12-04,107,14826
2022-12-05,115,14941
2022-12-06,109,15050
2022-12-07,95,15145
2022-12-08,137,15282
2022-12-09,62,15344
2022-12-10,59,15403
2022-12-11,105,15508
2022-12-12,123,15631
2022-12-13,76,15707
2022-12-14,87,15794
2022-12-15,105,15899
2022-12-16,97,15996
2022-12-17,62,16058
2022-12-18,82,16140
2022-12-19,75,16215
2022-12-20,128,16343
2022-12-21,109,16452
2022-12-22,116,16568
2022-12-23,66,16634
2022-12-24,90,16724
2022-12-25,111,16835
2022-12-26,90,16925
2022-12-27,86,17011
2022-12-28,107,17118
2022-12-29,93,17211
2022-12-30,98,17309
2022-12-31,108,17417
2023-01-01,247,17664
2023-01-02,104,17768
2023-01-03,127,17895
2023-01-04,136,18031
2023-01-05,154,18185
2023-01-06,131,18316
2023-01-07,164,18480
2023-01-08,128,18608
2023-01-09,123,18731
2023-01-10,138,18869
2023-01-11,101,18970
2023-01-12,182,19152
2023-01-13,110,19262
2023-01-14,182,19444
2023-01-15,141,19585
2023-01-16,144,19729
2023-01-17,131,19860
2023-01-18,138,19998
2023-01-19,149,20147
2023-01-20,130,20277
2023-01-21,130,20407
2023-01-22,73,20480
2023-01-23,116,20596
2023-01-24,194,20790
2023-01-25,153,20943
2023-01-26,139,21082
2023-01-27,133,21215
2023-01-28,151,21366
2023-01-29,119,21485
2023-01-30,164,21649
2023-01-31,153,21802
2023-02-01,205,22007
2023-02-02,170,22177
2023-02-03,139,22316
2023-02-04,141,22457
2023-02-05,125,22582
2023-02-06,205,22787
2023-02-07,214,23001
2023-02-08,171,23172
2023-02-09,149,23321
2023-02-10,95,23416
2023-02-11,148,23564
2023-02-12,93,23657
2023-02-13,120,23777
2023-02-14,99,23876
2023-02-15,128,24004
2023-02-16,121,24125
2023-02-17,150,24275
2023-02-18,152,24427
2023-02-19,101,24528
2023-02-20,96,24624
2023-02-21,136,24760
2023-02-22,116,24876
2023-02-23,132,25008
2023-02-24,136,25144
2023-02-25,111,25255
2023-02-26,97,25352
2023-02-27,94,25446
2023-02-28,161,25607
2023-03-01,126,25733
2023-03-02,119,25852
2023-03-03,120,25972
2023-03-04,126,26098
2023-03-05,144,26242
2023-03-06,145,26387
2023-03-07,124,26511
2023-03-08,126,26637
2023-03-09,98,26735
2023-03-10,126,26861
2023-03-11,111,26972
2023-03-12,145,27117
2023-03-13,114,27231
2023-03-14,131,27362
2023-03-15,146,27508
2023-03-16,113,27621
2023-03-17,110,27731
2023-03-18,136,27867
2023-03-19,130,27997
2023-03-20,136,28133
2023-03-21,144,28277
2023-03-22,102,28379
2023-03-23,186,28565
2023-03-24,151,28716
2023-03-25,147,28863
2023-03-26,94,28957
2023-03-27,87,29044
2023-03-28,78,29122
2023-03-29,86,29208
2023-03-30,113,29321
2023-03-31,81,29402
2023-04-01,99,29501
2023-04-02,104,29605
2023-04-03,83,29688
2023-04-04,87,29775
2023-04-05,65,29840
2023-04-06,76,29916
2023-04-07,103,30019
2023-04-08,86,30105
2023-04-09,75,30180
2023-04-10,101,30281
2023-04-11,95,30376
2023-04-12,56,30432
2023-04-13,54,30486
2023-04-14,55,30541
2023-04-15,73,30614
2023-04-16,63,30677
2023-04-17,93,30770
2023-04-18,66,30836
2023-04-19,77,30913
2023-04-20,83,30996
2023-04-21,83,31079
2023-04-22,83,31162
2023-04-23,79,31241
2023-04-24,98,31339
2023-04-25,64,31403
2023-04-26,61,31464
2023-04-27,67,31531
2023-04-28,84,31615
2023-04-29,59,31674
2023-04-30,74,31748
2023-05-01,63,31811
2023-05-02,50,31861
2023-05-03,92,31953
2023-05-04,93,32046
2023-05-05,90,32136
2023-05-06,63,32199
2023-05-07,80,32279
2023-05-08,92,32371
2023-05-09,97,32468
2023-05-10,111,32579
2023-05-11,91,32670
2023-05-12,140,32810
2023-05-13,129,32939
2023-05-14,75,33014
2023-05-15,66,33080
2023-05-16,103,33183
2023-05-17,79,33262
2023-05-18,79,33341
2023-05-19,74,33415
2023-05-20,86,33501
2023-05-21,63,33564
2023-05-22,77,33641
2023-05-23,72,33713
2023-05-24,58,33771
2023-05-25,43,33814
2023-05-26,54,33868
2023-05-27,51,33919
2023-05-28,45,33964
2023-05-29,85,34049
2023-05-30,85,34134
2023-05-31,72,34206
2023-06-01,69,34275
2023-06-02,58,34333
2023-06-03,53,34386
2023-06-04,83,34469
2023-06-05,102,34571
2023-06-06,99,34670
2023-06-07,92,34762
2023-06-08,115,34877
2023-06-09,64,34941
2023-06-10,92,35033
2023-06-11,36,35069
2023-06-12,63,35132
2023-06-13,162,35294
2023-06-14,56,35350
2023-06-15,78,35428
2023-06-16,105,35533
2023-06-17,81,35614
2023-06-18,115,35729
2023-06-19,117,35846
2023-06-20,84,35930
2023-06-21,80,36010
2023-06-22,96,36106
2023-06-23,97,36203
2023-06-24,81,36284
2023-06-25,77,36361
2023-06-26,72,36433
2023-06-27,88,36521
2023-06-28,73,36594
2023-06-29,71,36665
2023-06-30,85,36750
2023-07-01,93,36843
2023-07-02,74,36917
2023-07-03,94,37011
2023-07-04,87,37098
2023-07-05,84,37182
2023-07-06,71,37253
2023-07-07,69,37322
2023-07-08,66,37388
2023-07-09,47,37435
2023-07-10,64,37499
2023-07-11,84,37583
2023-07-12,93,37676
2023-07-13,80,37756
2023-07-14,72,37828
2023-07-15,51,37879
2023-07-16,47,37926
2023-07-17,92,38018
2023-07-18,68,38086
2023-07-19,70,38156
2023-07-20,83,38239
2023-07-21,93,38332
2023-07-22,106,38438
2023-07-23,62,38500
2023-07-24,67,38567
2023-07-25,67,38634
2023-07-26,61,38695
2023-07-27,71,38766
2023-07-28,45,38811
2023-07-29,52,38863
2023-07-30,59,38922
2023-07-31,50,38972
2023-08-01,75,39047
2023-08-02,105,39152
2023-08-03,74,39226
2023-08-04,73,39299
2023-08-05,49,39348
2023-08-06,57,39405
2023-08-07,57,39462
2023-08-08,65,39527
2023-08-09,74,39601
2023-08-10,59,39660
2023-08-11,36,39696
2023-08-12,55,39751
2023-08-13,52,39803
2023-08-14,71,39874
2023-08-15,52,39926
2023-08-16,33,39959
2023-08-17,58,40017
2023-08-18,68,40085
2023-08-19,70,40155
2023-08-20,61,40216
2023-08-21,65,40281
2023-08-22,77,40358
2023-08-23,94,40452
2023-08-24,67,40519
2023-08-25,51,40570
2023-08-26,68,40638
2023-08-27,79,40717
2023-08-28,58,40775
2023-08-29,65,40840
2023-08-30,68,40908
2023-08-31,68,40976
2023-09-01,71,41047
2023-09-02,67,41114
2023-09-03,55,41169
2023-09-04,75,41244
2023-09-05,79,41323
2023-09-06,67,41390
2023-09-07,52,41442
2023-09-08,80,41522
2023-09-09,67,41589
2023-09-10,76,41665
2023-09-11,69,41734
2023-09-12,50,41784
2023-09-13,78,41862
2023-09-14,54,41916
2023-09-15,70,41986
2023-09-16,62,42048
2023-09-17,76,42124
2023-09-18,70,42194
2023-09-19,86,42280
2023-09-20,62,42342
2023-09-21,60,42402
2023-09-22,62,42464
2023-09-23,38,42502
2023-09-24,52,42554
2023-09-25,67,42621
2023-09-26,49,42670
2023-09-27,34,42704
2023-09-28,38,42742
2023-09-29,53,42795
2023-09-30,60,42855
2023-10-01,55,42910
2023-10-02,54,42964
2023-10-03,70,43034
2023-10-04,67,43101
2023-10-05,84,43185
2023-10-06,91,43276
2023-10-07,66,43342
2023-10-08,76,43418
2023-10-09,81,43499
2023-10-10,204,43703
2023-10-11,130,43833
2023-10-12,139,43972
2023-10-13,137,44109
2023-10-14,109,44218
2023-10-15,121,44339
2023-10-16,118,44457
2023-10-17,111,44568
2023-10-18,103,44671
2023-10-19,184,44855
2023-10-20,116,44971
2023-10-21,128,45099
2023-10-22,122,45221
2023-10-23,127,45348
2023-10-24,115,45463
2023-10-25,104,45567
2023-10-26,87,45654
2023-10-27,82,45736
2023-10-28,93,45829
2023-10-29,134,45963
2023-10-30,111,46074
2023-10-31,89,46163
2023-11-01,108,46271
2023-11-02,91,46362
2023-11-03,98,46460
2023-11-04,88,46548
2023-11-05,86,46634
2023-11-06,63,46697
2023-11-07,92,46789
2023-11-08,111,46900
2023-11-09,81,46981
2023-11-10,170,47151
2023-11-11,96,47247
2023-11-12,83,47330
2023-11-13,103,47433
2023-11-14,106,47539
2023-11-15,113,47652
2023-11-16,89,47741
2023-11-17,123,47864
2023-11-18,97,47961
2023-11-19,89,48050
2023-11-20,67,48117
2023-11-21,84,48201
2023-11-22,94,48295
2023-11-23,120,48415
2023-11-24,70,48485
2023-11-25,110,48595
2023-11-26,91,48686
2023-11-27,102,48788
2023-11-28,162,48950
2023-11-29,104,49054
2023-11-30,132,49186
2023-12-01,157,49343
2023-12-02,113,49456
2023-12-03,76,49532
2023-12-04,80,49612
2023-12-05,128,49740
2023-12-06,113,49853
2023-12-07,101,49954
2023-12-08,126,50080
2023-12-09,95,50175
2023-12-10,118,50293
2023-12-11,96,50389
2023-12-12,120,50509
2023-12-13,99,50608
2023-12-14,122,50730
2023-12-15,102,50832
2023-12-16,166,50998
2023-12-17,112,51110
2023-12-18,100,51210
2023-12-19,95,51305
2023-12-20,136,51441
2023-12-21,109,51550
2023-12-22,106,51656
2023-12-23,103,51759
2023-12-24,102,51861
2023-12-25,115,51976
2023-12-26,114,52090
2023-12-27,94,52184
2023-12-28,96,52280
2023-12-29,107,52387
2023-12-30,94,52481
2023-12-31,70,52551
2024-01-01,90,52641
2024-01-02,60,52701
2024-01-03,94,52795
2024-01-04,99,52894
2024-01-05,77,52971
2024-01-06,89,53060
2024-01-07,88,53148
2024-01-08,68,53216
2024-01-09,90,53306
2024-01-10,71,53377
2024-01-11,81,53458
2024-01-12,95,53553
2024-01-13,99,53652
2024-01-14,96,53748
2024-01-15,134,53882
2024-01-16,94,53976
2024-01-17,91,54067
2024-01-18,108,54175
2024-01-19,97,54272
2024-01-20,97,54369
2024-01-21,147,54516
2024-01-22,83,54599
2024-01-23,137,54736
2024-01-24,125,54861
2024-01-25,109,54970
2024-01-26,109,55079
2024-01-27,87,55166
2024-01-28,98,55264
2024-01-29,88,55352
2024-01-30,92,55444
2024-01-31,104,55548
2024-02-01,71,55619
2024-02-02,67,55686
2024-02-03,87,55773
2024-02-04,85,55858
2024-02-05,101,55959
2024-02-06,121,56080
2024-02-07,91,56171
2024-02-08,89,56260
2024-02-09,132,56392
2024-02-10,92,56484
2024-02-11,82,56566
2024-02-12,115,56681
2024-02-13,101,56782
2024-02-14,116,56898
2024-02-15,149,57047
2024-02-16,116,57163
2024-02-17,126,57289
2024-02-18,132,57421
2024-02-19,151,57572
2024-02-20,196,57768
2024-02-21,141,57909
2024-02-22,136,58045
2024-02-23,132,58177
2024-02-24,121,58298
2024-02-25,111,58409
2024-02-26,122,58531
2024-02-27,125,58656
2024-02-28,181,58837
2024-02-29,103,58940
2024-03-01,152,59092
2024-03-02,100,59192
2024-03-03,94,59286
2024-03-04,113,59399
2024-03-05,128,59527
2024-03-06,108,59635
2024-03-07,119,59754
2024-03-08,108,59862
2024-03-09,96,59958
2024-03-10,105,60063
2024-03-11,89,60152
2024-03-12,108,60260
2024-03-13,94,60354
2024-03-14,92,60446
2024-03-15,105,60551
2024-03-16,84,60635
2024-03-17,128,60763
2024-03-18,121,60884
2024-03-19,87,60971
2024-03-20,97,61068
2024-03-21,111,61179
2024-03-22,119,61298
2024-03-23,118,61416
2024-03-24,67,61483
2024-03-25,96,61579
2024-03-26,75,61654
2024-03-27,77,61731
2024-03-28,66,61797
2024-03-29,95,61892
2024-03-30,78,61970
2024-03-31,85,62055
2024-04-01,128,62183
2024-04-02,90,62273
2024-04-03,67,62340
2024-04-04,110,62450
2024-04-05,83,62533
2024-04-06,73,62606
2024-04-07,105,62711
2024-04-08,79,62790
2024-04-09,82,62872
2024-04-10,85,62957
2024-04-11,98,63055
2024-04-12,128,63183
2024-04-13,74,63257
2024-04-14,109,63366
2024-04-15,119,63485
2024-04-16,89,63574
2024-04-17,88,63662
2024-04-18,89,63751
2024-04-19,89,63840
2024-04-20,99,63939
2024-04-21,82,64021
2024-04-22,77,64098
2024-04-23,99,64197
2024-04-24,120,64317
2024-04-25,99,64416
2024-04-26,88,64504
2024-04-27,93,64597
2024-04-28,85,64682
2024-04-29,93,64775
2024-04-30,92,64867
2024-05-01,91,64958
2024-05-02,101,65059
2024-05-03,106,65165
2024-05-04,102,65267
2024-05-05,133,65400
2024-05-06,96,65496
2024-05-07,67,65563
2024-05-08,95,65658
2024-05-09,84,65742
2024-05-10,122,65864
2024-05-11,139,66003
2024-05-12,124,66127
2024-05-13,125,66252
2024-05-14,110,66362
2024-05-15,144,66506
2024-05-16,122,66628
2024-05-17,82,66710
2024-05-18,77,66787
2024-05-19,76,66863
2024-05-20,154,67017
2024-05-21,125,67142
2024-05-22,112,67254
2024-05-23,101,67355
2024-05-24,66,67421
2024-05-25,138,67559
2024-05-26,94,67653
2024-05-27,90,67743
2024-05-28,100,67843
2024-05-29,116,67959
2024-05-30,110,68069
2024-05-31,72,68141
2024-06-01,96,68237
2024-06-02,104,68341
2024-06-03,102,68443
2024-06-04,92,68535
2024-06-05,96,68631
2024-06-06,79,68710
2024-06-07,100,68810
2024-06-08,85,68895
2024-06-09,103,68998
2024-06-10,106,69104
2024-06-11,80,69184
2024-06-12,67,69251
2024-06-13,65,69316
2024-06-14,127,69443
2024-06-15,86,69529
2024-06-16,79,69608
2024-06-17,94,69702
2024-06-18,97,69799
2024-06-19,99,69898
2024-06-20,133,70031
2024-06-21,117,70148
2024-06-22,95,70243
2024-06-23,111,70354
2024-06-24,97,70451
2024-06-25,98,70549
2024-06-26,110,70659
2024-06-27,87,70746
2024-06-28,94,70840
2024-06-29,90,70930
2024-06-30,112,71042
2024-07-01,130,71172
2024-07-02,98,71270
2024-07-03,104,71374
2024-07-04,92,71466
2024-07-05,106,71572
2024-07-06,79,71651
2024-07-07,102,71753
2024-07-08,128,71881
2024-07-09,98,71979
2024-07-10,104,72083
2024-07-11,83,72166
2024-07-12,105,72271
2024-07-13,100,72371
2024-07-14,102,72473
2024-07-15,110,72583
2024-07-16,78,72661
2024-07-17,114,72775
2024-07-18,101,72876
2024-07-19,88,72964
2024-07-20,124,73088
2024-07-21,99,73187
2024-07-22,98,73285
2024-07-23,127,73412
2024-07-24,142,73554
2024-07-25,102,73656
2024-07-26,107,73763
2024-07-27,106,73869
2024-07-28,84,73953
2024-07-29,85,74038
2024-07-30,97,74135
2024-07-31,121,74256
2024-08-01,117,74373
2024-08-02,88,74461
2024-08-03,89,74550
2024-08-04,104,74654
2024-08-05,93,74747
2024-08-06,98,74845
2024-08-07,121,74966
2024-08-08,176,75142
2024-08-09,159,75301
2024-08-10,165,75466
2024-08-11,143,75609
2024-08-12,151,75760
2024-08-13,134,75894
2024-08-14,117,76011
2024-08-15,122,76133
2024-08-16,110,76243
2024-08-17,129,76372
2024-08-18,98,76470
2024-08-19,140,76610
2024-08-20,97,76707
2024-08-21,122,76829
2024-08-22,90,76919
2024-08-23,90,77009
2024-08-24,124,77133
2024-08-25,111,77244
2024-08-26,99,77343
2024-08-27,136,77479
2024-08-28,118,77597
2024-08-29,84,77681
2024-08-30,117,77798
2024-08-31,123,77921
2024-09-01,135,78056
2024-09-02,100,78156
2024-09-03,90,78246
2024-09-04,97,78343
2024-09-05,114,78457
2024-09-06,104,78561
2024-09-07,128,78689
2024-09-08,116,78805
2024-09-09,109,78914
2024-09-10,87,79001
2024-09-11,106,79107
2024-09-12,84,79191
2024-09-13,96,79287
2024-09-14,104,79391
2024-09-15,89,79480
2024-09-16,118,79598
2024-09-17,78,79676
2024-09-18,89,79765
2024-09-19,99,79864
2024-09-20,120,79984
2024-09-21,101,80085
2024-09-22,94,80179
2024-09-23,123,80302
2024-09-24,115,80417
2024-09-25,112,80529
2024-09-26,122,80651
2024-09-27,109,80760
2024-09-28,134,80894
2024-09-29,87,80981
2024-09-30,105,81086
2024-10-01,113,81199
2024-10-02,115,81314
2024-10-03,93,81407
2024-10-04,111,81518
2024-10-05,77,81595
2024-10-06,94,81689
2024-10-07,107,81796
2024-10-08,104,81900
2024-10-09,115,82015
2024-10-10,90,82105
2024-10-11,95,82200
2024-10-12,102,82302
2024-10-13,89,82391
2024-10-14,93,82484
2024-10-15,135,82619
2024-10-16,125,82744
2024-10-17,110,82854
2024-10-18,107,82961
2024-10-19,88,83049
2024-10-20,101,83150
2024-10-21,90,83240
2024-10-22,91,83331
2024-10-23,106,83437
2024-10-24,118,83555
2024-10-25,124,83679
2024-10-26,91,83770
2024-10-27,103,83873
2024-10-28,90,83963
2024-10-29,103,84066
2024-10-30,106,84172
2024-10-31,95,84267
2024-11-01,129,84396
2024-11-02,83,84479
2024-11-03,81,84560
2024-11-04,89,84649
2024-11-05,105,84754
2024-11-06,95,84849
2024-11-07,112,84961
2024-11-08,93,85054
2024-11-09,79,85133
2024-11-10,101,85234
2024-11-11,106,85340
2024-11-12,106,85446
2024-11-13,110,85556
2024-11-14,86,85642
2024-11-15,99,85741
2024-11-16,109,85850
2024-11-17,93,85943
2024-11-18,99,86042
2024-11-19,113,86155
2024-11-20,129,86284
2024-11-21,109,86393
2024-11-22,107,86500
2024-11-23,85,86585
2024-11-24,95,86680
2024-11-25,106,86786
2024-11-26,97,86883
2024-11-27,94,86977
2024-11-28,134,87111
2024-11-29,111,87222
2024-11-30,114,87336
2024-12-01,142,87478
2024-12-02,120,87598
2024-12-03,117,87715
2024-12-04,122,87837
2024-12-05,120,87957
2024-12-06,100,88057
2024-12-07,104,88161
2024-12-08,82,88243
2024-12-09,100,88343
2024-12-10,71,88414
2024-12-11,49,88463
2024-12-12,81,88544
2024-12-13,80,88624
2024-12-14,87,88711
2024-12-15,75,88786
2024-12-16,83,88869
2024-12-17,86,88955
2024-12-18,82,89037
2024-12-19,76,89113
2024-12-20,106,89219
2024-12-21,96,89315
2024-12-22,75,89390
2024-12-23,86,89476
2024-12-24,70,89546
2024-12-25,74,89620
2024-12-26,74,89694
2024-12-27,66,89760
2024-12-28,97,89857
2024-12-29,86,89943
2024-12-30,67,90010
2024-12-31,64,90074
2025-01-01,66,90140
2025-01-02,60,90200
2025-01-03,69,90269
2025-01-04,68,90337
2025-01-05,73,90410
2025-01-06,62,90472
2025-01-07,52,90524
2025-01-08,54,90578
2025-01-09,65,90643
2025-01-10,72,90715
2025-01-11,71,90786
2025-01-12,57,90843
2025-01-13,58,90901
2025-01-14,74,90975
2025-01-15,71,91046
2025-01-16,51,91097
2025-01-17,57,91154
2025-01-18,63,91217
2025-01-19,59,91276
2025-01-20,76,91352
2025-01-21,81,91433
2025-01-22,66,91499
2025-01-23,62,91561
2025-01-24,53,91614
2025-01-25,59,91673
2025-01-26,48,91721
2025-01-27,58,91779
2025-01-28,50,91829
2025-01-29,46,91875
2025-01-30,55,91930
2025-01-31,55,91985
2025-02-01,51,92036
2025-02-02,53,92089
2025-02-03,62,92151
2025-02-04,48,92199
2025-02-05,55,92254
2025-02-06,35,92289
2025-02-07,30,92319
2025-02-08,35,92354
2025-02-09,29,92383
2025-02-10,47,92430
2025-02-11,52,92482
2025-02-12,47,92529
2025-02-13,32,92561
2025-02-14,59,92620
2025-02-15,41,92661
2025-02-16,61,92722
2025-02-17,44,92766
2025-02-18,54,92820
2025-02-19,43,92863
2025-02-20,43,92906
2025-02-21,42,92948
2025-02-22,30,92978
2025-02-23,42,93020
2025-02-24,42,93062
2025-02-25,46,93108
2025-02-26,36,93144
2025-02-27,49,93193
2025-02-28,35,93228
2025-03-01,28,93256
2025-03-02,30,93286
2025-03-03,53,93339
2025-03-04,33,93372
2025-03-05,30,93402
2025-03-06,43,93445
2025-03-07,30,93475
2025-03-08,37,93512
2025-03-09,32,93544
2025-03-10,76,93620
2025-03-11,44,93664
2025-03-12,26,93690
2025-03-13,39,93729
2025-03-14,39,93768
2025-03-15,31,93799
2025-03-16,30,93829
2025-03-17,26,93855
2025-03-18,30,93885
2025-03-19,30,93915
2025-03-20,37,93952
2025-03-21,39,93991
2025-03-22,34,94025
2025-03-23,44,94069
2025-03-24,24,94093
2025-03-25,41,94134
2025-03-26,33,94167
2025-03-27,41,94208
2025-03-28,22,94230
2025-03-29,34,94264
2025-03-30,25,94289
2025-03-31,31,94320
2025-04-01,31,94351
2025-04-02,30,94381
2025-04-03,20,94401
2025-04-04,26,94427
2025-04-05,12,94439
2025-04-06,25,94464
2025-04-07,31,94495
2025-04-08,21,94516
2025-04-09,23,94539
2025-04-10,18,94557
2025-04-11,27,94584
2025-04-12,28,94612
2025-04-13,17,94629
2025-04-14,17,94646
2025-04-15,19,94665
2025-04-16,15,94680
2025-04-17,23,94703
2025-04-18,21,94724
2025-04-19,14,94738
2025-04-20,15,94753
2025-04-21,14,94767
2025-04-22,15,94782
2025-04-23,17,94799
2025-04-24,20,94819
2025-04-25,24,94843
2025-04-26,17,94860
2025-04-27,17,94877
2025-04-28,9,94886
2025-04-29,11,94897
2025-04-30,15,94912
2025-05-01,16,94928
2025-05-02,16,94944
2025-05-03,16,94960
2025-05-04,14,94974
