date,change,total
2022-02-24,112,112
2022-02-25,98,210
2022-02-26,89,299
2022-02-27,100,399
2022-02-28,71,470
2022-03-01,39,509
2022-03-02,52,561
2022-03-03,87,648
2022-03-04,71,719
2022-03-05,95,814
2022-03-06,134,948
2022-03-07,84,1032
2022-03-08,90,1122
2022-03-09,64,1186
2022-03-10,51,1237
2022-03-11,66,1303
2022-03-12,100,1403
2022-03-13,67,1470
2022-03-14,79,1549
2022-03-15,59,1608
2022-03-16,54,1662
2022-03-17,28,1690
2022-03-18,44,1734
2022-03-19,33,1767
2022-03-20,37,1804
2022-03-21,52,1856
2022-03-22,28,1884
2022-03-23,52,1936
2022-03-24,65,2001
2022-03-25,71,2072
2022-03-26,49,2121
2022-03-27,32,2153
2022-03-28,46,2199
2022-03-29,58,2257
2022-03-30,58,2315
2022-03-31,44,2359
2022-04-01,55,2414
2022-04-02,31,2445
2022-04-03,14,2459
2022-04-04,19,2478
2022-04-05,30,2508
2022-04-06,22,2530
2022-04-07,14,2544
2022-04-08,13,2557
2022-04-09,25,2582
2022-04-10,26,2608
2022-04-11,20,2628
2022-04-12,24,2652
2022-04-13,49,2701
2022-04-14,36,2737
2022-04-15,25,2762
2022-04-16,29,2791
2022-04-17,23,2814
2022-04-18,38,2852
2022-04-19,38,2890
2022-04-20,30,2920
2022-04-21,54,2974
2022-04-22,69,3043
2022-04-23,42,3085
2022-04-24,29,3114
2022-04-25,59,3173
2022-04-26,26,3199
2022-04-27,45,3244
2022-04-28,42,3286
2022-04-29,22,3308
2022-04-30,40,3348
2022-05-01,32,3380
2022-05-02,39,3419
2022-05-03,46,3465
2022-05-04,31,3496
2022-05-05,43,3539
2022-05-06,63,3602
2022-05-07,43,3645
2022-05-08,48,3693
2022-05-09,31,3724
2022-05-10,37,3761
2022-05-11,39,3800
2022-05-12,29,3829
2022-05-13,26,3855
2022-05-14,31,3886
2022-05-15,29,3915
2022-05-16,27,3942
2022-05-17,38,3980
2022-05-18,20,4000
2022-05-19,75,4075
2022-05-20,50,4125
2022-05-21,46,4171
2022-05-22,43,4214
2022-05-23,56,4270
2022-05-24,40,4310
2022-05-25,29,4339
2022-05-26,46,4385
2022-05-27,38,4423
2022-05-28,41,4464
2022-05-29,46,4510
2022-05-30,27,4537
2022-05-31,30,4567
2022-06-01,42,4609
2022-06-02,24,4633
2022-06-03,36,4669
2022-06-04,25,4694
2022-06-05,43,4737
2022-06-06,25,4762
2022-06-07,34,4796
2022-06-08,27,4823
2022-06-09,36,4859
2022-06-10,21,4880
2022-06-11,24,4904
2022-06-12,24,4928
2022-06-13,23,4951
2022-06-14,36,4987
2022-06-15,12,4999
2022-06-16,25,5024
2022-06-17,38,5062
2022-06-18,14,5076
2022-06-19,27,5103
2022-06-20,30,5133
2022-06-21,41,5174
2022-06-22,34,5208
2022-06-23,24,5232
2022-06-24,37,5269
2022-06-25,29,5298
2022-06-26,51,5349
2022-06-27,46,5395
2022-06-28,24,5419
2022-06-29,28,5447
2022-06-30,41,5488
2022-07-01,14,5502
2022-07-02,40,5542
2022-07-03,43,5585
2022-07-04,43,5628
2022-07-05,31,5659
2022-07-06,31,5690
2022-07-07,43,5733
2022-07-08,49,5782
2022-07-09,51,5833
2022-07-10,22,5855
2022-07-11,15,5870
2022-07-12,18,5888
2022-07-13,32,5920
2022-07-14,18,5938
2022-07-15,15,5953
2022-07-16,30,5983
2022-07-17,26,6009
2022-07-18,24,6033
2022-07-19,49,6082
2022-07-20,44,6126
2022-07-21,22,6148
2022-07-22,47,6195
2022-07-23,23,6218
2022-07-24,12,6230
2022-07-25,20,6250
2022-07-26,4,6254
2022-07-27,17,6271
2022-07-28,9,6280
2022-07-29,15,6295
2022-07-30,24,6319
2022-07-31,11,6330
2022-08-01,17,6347
2022-08-02,11,6358
2022-08-03,11,6369
2022-08-04,43,6412
2022-08-05,14,6426
2022-08-06,29,6455
2022-08-07,22,6477
2022-08-08,21,6498
2022-08-09,12,6510
2022-08-10,23,6533
2022-08-11,15,6548
2022-08-12,25,6573
2022-08-13,28,6601
2022-08-14,28,6629
2022-08-15,30,6659
2022-08-16,42,6701
2022-08-17,30,6731
2022-08-18,15,6746
2022-08-19,19,6765
2022-08-20,23,6788
2022-08-21,27,6815
2022-08-22,17,6832
2022-08-23,31,6863
2022-08-24,28,6891
2022-08-25,17,6908
2022-08-26,18,6926
2022-08-27,28,6954
2022-08-28,23,6977
2022-08-29,84,7061
2022-08-30,26,7087
2022-08-31,42,7129
2022-09-01,40,7169
2022-09-02,51,7220
2022-09-03,40,7260
2022-09-04,53,7313
2022-09-05,35,7348
2022-09-06,53,7401
2022-09-07,80,7481
2022-09-08,53,7534
2022-09-09,35,7569
2022-09-10,45,7614
2022-09-11,35,7649
2022-09-12,55,7704
2022-09-13,39,7743
2022-09-14,33,7776
2022-09-15,26,7802
2022-09-16,41,7843
2022-09-17,53,7896
2022-09-18,27,7923
2022-09-19,43,7966
2022-09-20,48,8014
2022-09-21,33,8047
2022-09-22,61,8108
2022-09-23,31,8139
2022-09-24,72,8211
2022-09-25,80,8291
2022-09-26,73,8364
2022-09-27,47,8411
2022-09-28,66,8477
2022-09-29,59,8536
2022-09-30,77,8613
2022-10-01,83,8696
2022-10-02,43,8739
2022-10-03,48,8787
2022-10-04,81,8868
2022-10-05,98,8966
2022-10-06,58,9024
2022-10-07,67,9091
2022-10-08,52,9143
2022-10-09,54,9197
2022-10-10,45,9242
2022-10-11,47,9289
2022-10-12,68,9357
2022-10-13,48,9405
2022-10-14,61,9466
2022-10-15,81,9547
2022-10-16,34,9581
2022-10-17,36,9617
2022-10-18,58,9675
2022-10-19,82,9757
2022-10-20,59,9816
2022-10-21,34,9850
2022-10-22,66,9916
2022-10-23,57,9973
2022-10-24,138,10111
2022-10-25,62,10173
2022-10-26,35,10208
2022-10-27,58,10266
2022-10-28,42,10308
2022-10-29,70,10378
2022-10-30,70,10448
2022-10-31,61,10509
2022-11-01,96,10605
2022-11-02,72,10677
2022-11-03,56,10733
2022-11-04,75,10808
2022-11-05,58,10866
2022-11-06,81,10947
2022-11-07,61,11008
2022-11-08,73,11081
2022-11-09,58,11139
2022-11-10,56,11195
2022-11-11,70,11265
2022-11-12,87,11352
2022-11-13,59,11411
2022-11-14,64,11475
2022-11-15,41,11516
2022-11-16,55,11571
2022-11-17,64,11635
2022-11-18,70,11705
2022-11-19,55,11760
2022-11-20,59,11819
2022-11-21,44,11863
2022-11-22,46,11909
2022-11-23,41,11950
2022-11-24,60,12010
2022-11-25,59,12069
2022-11-26,47,12116
2022-11-27,49,12165
2022-11-28,39,12204
2022-11-29,41,12245
2022-11-30,42,12287
2022-12-01,89,12376
2022-12-02,130,12506
2022-12-03,72,12578
2022-12-04,73,12651
2022-12-05,80,12731
2022-12-06,71,12802
2022-12-07,74,12876
2022-12-08,100,12976
2022-12-09,45,13021
2022-12-10,43,13064
2022-12-11,80,13144
2022-12-12,82,13226
2022-12-13,55,13281
2022-12-14,72,13353
2022-12-15,81,13434
2022-12-16,63,13497
2022-12-17,44,13541
2022-12-18,51,13592
2022-12-19,42,13634
2022-12-20,97,13731
2022-12-21,80,13811
2022-12-22,91,13902
2022-12-23,43,13945
2022-12-24,68,14013
2022-12-25,76,14089
2022-12-26,62,14151
2022-12-27,67,14218
2022-12-28,69,14287
2022-12-29,65,14352
2022-12-30,75,14427
2022-12-31,78,14505
2023-01-01,215,14720
2023-01-02,81,14801
2023-01-03,86,14887
2023-01-04,92,14979
2023-01-05,114,15093
2023-01-06,96,15189
2023-01-07,103,15292
2023-01-08,82,15374
2023-01-09,85,15459
2023-01-10,92,15551
2023-01-11,66,15617
2023-01-12,122,15739
2023-01-13,74,15813
2023-01-14,123,15936
2023-01-15,102,16038
2023-01-16,105,16143
2023-01-17,97,16240
2023-01-18,95,16335
2023-01-19,105,16440
2023-01-20,87,16527
2023-01-21,94,16621
2023-01-22,50,16671
2023-01-23,75,16746
2023-01-24,136,16882
2023-01-25,112,16994
2023-01-26,110,17104
2023-01-27,93,17197
2023-01-28,112,17309
2023-01-29,80,17389
2023-01-30,106,17495
2023-01-31,103,17598
2023-02-01,150,17748
2023-02-02,120,17868
2023-02-03,99,17967
2023-02-04,91,18058
2023-02-05,87,18145
2023-02-06,159,18304
2023-02-07,152,18456
2023-02-08,124,18580
2023-02-09,100,18680
2023-02-10,65,18745
2023-02-11,111,18856
2023-02-12,68,18924
2023-02-13,87,19011
2023-02-14,73,19084
2023-02-15,89,19173
2023-02-16,81,19254
2023-02-17,103,19357
2023-02-18,100,19457
2023-02-19,70,19527
2023-02-20,79,19606
2023-02-21,83,19689
