date,change,total
2022-06-07,34,4935
2022-06-08,29,4964
2022-06-09,39,5003
2022-06-10,22,5025
2022-06-11,25,5050
2022-06-12,26,5076
2022-06-13,25,5101
2022-06-14,37,5138
2022-06-15,14,5152
2022-06-16,26,5178
2022-06-17,40,5218
2022-06-18,15,5233
2022-06-19,28,5261
2022-06-20,31,5292
2022-06-21,42,5334
2022-06-22,34,5368
2022-06-23,26,5394
2022-06-24,38,5432
2022-06-25,30,5462
2022-06-26,54,5516
2022-06-27,47,5563
2022-06-28,24,5587
2022-06-29,31,5618
2022-06-30,41,5659
2022-07-01,15,5674
2022-07-02,40,5714
2022-07-03,44,5758
2022-07-04,44,5802
2022-07-05,31,5833
2022-07-06,31,5864
2022-07-07,44,5908
2022-07-08,49,5957
2022-07-09,52,6009
2022-07-10,23,6032
2022-07-11,15,6047
2022-07-12,19,6066
2022-07-13,32,6098
2022-07-14,20,6118
2022-07-15,20,6138
2022-07-16,31,6169
2022-07-17,27,6196
2022-07-18,24,6220
2022-07-19,52,6272
2022-07-20,44,6316
2022-07-21,23,6339
2022-07-22,48,6387
2022-07-23,26,6413
2022-07-24,13,6426
2022-07-25,21,6447
2022-07-26,6,6453
2022-07-27,19,6472
2022-07-28,9,6481
2022-07-29,16,6497
2022-07-30,25,6522
2022-07-31,11,6533
2022-08-01,18,6551
2022-08-02,14,6565
2022-08-03,11,6576
2022-08-04,44,6620
2022-08-05,14,6634
2022-08-06,29,6663
2022-08-07,23,6686
2022-08-08,22,6708
2022-08-09,13,6721
2022-08-10,27,6748
2022-08-11,16,6764
2022-08-12,25,6789
2022-08-13,30,6819
2022-08-14,30,6849
2022-08-15,31,6880
2022-08-16,44,6924
2022-08-17,31,6955
2022-08-18,18,6973
2022-08-19,19,6992
2022-08-20,26,7018
2022-08-21,29,7047
2022-08-22,19,7066
2022-08-23,33,7099
2022-08-24,30,7129
2022-08-25,19,7148
2022-08-26,19,7167
2022-08-27,32,7199
2022-08-28,27,7226
2022-08-29,88,7314
2022-08-30,29,7343
2022-08-31,44,7387
2022-09-01,45,7432
2022-09-02,52,7484
2022-09-03,41,7525
2022-09-04,53,7578
2022-09-05,36,7614
2022-09-06,57,7671
2022-09-07,82,7753
2022-09-08,56,7809
2022-09-09,40,7849
2022-09-10,48,7897
2022-09-11,38,7935
2022-09-12,56,7991
2022-09-13,43,8034
2022-09-14,37,8071
2022-09-15,30,8101
2022-09-16,47,8148
2022-09-17,55,8203
2022-09-18,28,8231
2022-09-19,44,8275
2022-09-20,51,8326
2022-09-21,37,8363
2022-09-22,64,8427
2022-09-23,33,8460
2022-09-24,78,8538
2022-09-25,85,8623
2022-09-26,76,8699
2022-09-27,49,8748
2022-09-28,66,8814
2022-09-29,60,8874
2022-09-30,81,8955
2022-10-01,89,9044
2022-10-02,50,9094
2022-10-03,53,9147
2022-10-04,85,9232
2022-10-05,106,9338
2022-10-06,63,9401
2022-10-07,71,9472
2022-10-08,56,9528
2022-10-09,58,9586
2022-10-10,51,9637
2022-10-11,48,9685
2022-10-12,83,9768
2022-10-13,55,9823
2022-10-14,70,9893
2022-10-15,89,9982
2022-10-16,35,10017
2022-10-17,43,10060
2022-10-18,60,10120
2022-10-19,87,10207
2022-10-20,69,10276
2022-10-21,38,10314
2022-10-22,74,10388
2022-10-23,63,10451
2022-10-24,147,10598
2022-10-25,74,10672
2022-10-26,39,10711
2022-10-27,72,10783
2022-10-28,49,10832
2022-10-29,82,10914
2022-10-30,77,10991
2022-10-31,62,11053
2022-11-01,110,11163
2022-11-02,81,11244
2022-11-03,69,11313
2022-11-04,80,11393
2022-11-05,66,11459
2022-11-06,93,11552
2022-11-07,70,11622
2022-11-08,82,11704
2022-11-09,67,11771
2022-11-10,64,11835
2022-11-11,79,11914
2022-11-12,103,12017
2022-11-13,75,12092
2022-11-14,74,12166
2022-11-15,46,12212
2022-11-16,70,12282
2022-11-17,85,12367
2022-11-18,86,12453
2022-11-19,70,12523
2022-11-20,67,12590
2022-11-21,59,12649
2022-11-22,59,12708
2022-11-23,55,12763
2022-11-24,76,12839
2022-11-25,80,12919
2022-11-26,59,12978
2022-11-27,69,13047
2022-11-28,46,13093
2022-11-29,52,13145
2022-11-30,59,13204
2022-12-01,118,13322
2022-12-02,164,13486
2022-12-03,104,13590
2022-12-04,93,13683
2022-12-05,100,13783
2022-12-06,97,13880
2022-12-07,86,13966
2022-12-08,129,14095
2022-12-09,54,14149
2022-12-10,52,14201
2022-12-11,92,14293
2022-12-12,110,14403
2022-12-13,69,14472
2022-12-14,78,14550
2022-12-15,93,14643
2022-12-16,80,14723
2022-12-17,53,14776
2022-12-18,59,14835
2022-12-19,53,14888
2022-12-20,109,14997
2022-12-21,91,15088
2022-12-22,97,15185
2022-12-23,52,15237
2022-12-24,79,15316
2022-12-25,89,15405
2022-12-26,74,15479
2022-12-27,72,15551
2022-12-28,85,15636
2022-12-29,77,15713
2022-12-30,80,15793
2022-12-31,91,15884
2023-01-01,228,16112
2023-01-02,92,16204
2023-01-03,105,16309
2023-01-04,115,16424
2023-01-05,127,16551
2023-01-06,116,16667
2023-01-07,126,16793
2023-01-08,101,16894
2023-01-09,103,16997
2023-01-10,109,17106
2023-01-11,80,17186
2023-01-12,139,17325
2023-01-13,85,17410
2023-01-14,142,17552
2023-01-15,116,17668
2023-01-16,119,17787
2023-01-17,108,17895
2023-01-18,108,18003
2023-01-19,116,18119
2023-01-20,103,18222
2023-01-21,105,18327
2023-01-22,56,18383
2023-01-23,91,18474
2023-01-24,153,18627
2023-01-25,127,18754
2023-01-26,118,18872
2023-01-27,111,18983
2023-01-28,124,19107
2023-01-29,95,19202
2023-01-30,121,19323
2023-01-31,115,19438
2023-02-01,169,19607
2023-02-02,131,19738
2023-02-03,111,19849
2023-02-04,106,19955
2023-02-05,95,20050
2023-02-06,177,20227
2023-02-07,165,20392
2023-02-08,137,20529
2023-02-09,120,20649
2023-02-10,74,20723
2023-02-11,121,20844
2023-02-12,71,20915
2023-02-13,95,21010
2023-02-14,77,21087
2023-02-15,97,21184
2023-02-16,89,21273
2023-02-17,119,21392
2023-02-18,113,21505
2023-02-19,80,21585
2023-02-20,81,21666
2023-02-21,96,21762
2023-02-22,91,21853
2023-02-23,101,21954
2023-02-24,106,22060
2023-02-25,93,22153
2023-02-26,69,22222
2023-02-27,70,22292
2023-02-28,125,22417
2023-03-01,106,22523
2023-03-02,96,22619
2023-03-03,103,22722
2023-03-04,109,22831
2023-03-05,111,22942
2023-03-06,116,23058
2023-03-07,102,23160
2023-03-08,99,23259
2023-03-09,79,23338
2023-03-10,95,23433
2023-03-11,90,23523
2023-03-12,118,23641
2023-03-13,82,23723
2023-03-14,110,23833
2023-03-15,121,23954
2023-03-16,86,24040
2023-03-17,86,24126
2023-03-18,113,24239
2023-03-19,108,24347
2023-03-20,121,24468
2023-03-21,115,24583
2023-03-22,83,24666
2023-03-23,140,24806
2023-03-24,127,24933
2023-03-25,110,25043
2023-03-26,77,25120
2023-03-27,70,25190
2023-03-28,62,25252
2023-03-29,54,25306
2023-03-30,88,25394
2023-03-31,61,25455
2023-04-01,74,25529
2023-04-02,87,25616
2023-04-03,68,25684
2023-04-04,70,25754
2023-04-05,51,25805
2023-04-06,65,25870
2023-04-07,83,25953
2023-04-08,66,26019
2023-04-09,60,26079
2023-04-10,85,26164
2023-04-11,72,26236
2023-04-12,50,26286
2023-04-13,43,26329
2023-04-14,48,26377
2023-04-15,58,26435
2023-04-16,49,26484
2023-04-17,70,26554
2023-04-18,47,26601
2023-04-19,60,26661
2023-04-20,64,26725
2023-04-21,75,26800
2023-04-22,61,26861
2023-04-23,61,26922
2023-04-24,79,27001
2023-04-25,47,27048
2023-04-26,49,27097
2023-04-27,52,27149
2023-04-28,68,27217
2023-04-29,50,27267
2023-04-30,65,27332
2023-05-01,50,27382
2023-05-02,42,27424
2023-05-03,69,27493
2023-05-04,74,27567
2023-05-05,65,27632
2023-05-06,48,27680
2023-05-07,63,27743
2023-05-08,74,27817
2023-05-09,77,27894
2023-05-10,89,27983
2023-05-11,70,28053
2023-05-12,111,28164
2023-05-13,104,28268
2023-05-14,57,28325
2023-05-15,52,28377
2023-05-16,80,28457
2023-05-17,67,28524
2023-05-18,63,28587
2023-05-19,55,28642
2023-05-20,68,28710
2023-05-21,49,28759
2023-05-22,63,28822
2023-05-23,67,28889
2023-05-24,46,28935
2023-05-25,36,28971
2023-05-26,40,29011
2023-05-27,39,29050
2023-05-28,40,29090
2023-05-29,65,29155
2023-05-30,68,29223
2023-05-31,58,29281
2023-06-01,57,29338
2023-06-02,48,29386
2023-06-03,45,29431
2023-06-04,72,29503
2023-06-05,92,29595
2023-06-06,87,29682
2023-06-07,72,29754
2023-06-08,97,29851
2023-06-09,49,29900
2023-06-10,72,29972
2023-06-11,30,30002
2023-06-12,55,30057
2023-06-13,129,30186
2023-06-14,45,30231
2023-06-15,60,30291
2023-06-16,80,30371
2023-06-17,70,30441
2023-06-18,102,30543
2023-06-19,101,30644
2023-06-20,69,30713
2023-06-21,68,30781
2023-06-22,82,30863
2023-06-23,69,30932
2023-06-24,62,30994
2023-06-25,58,31052
2023-06-26,59,31111
2023-06-27,73,31184
2023-06-28,60,31244
2023-06-29,57,31301
2023-06-30,66,31367
2023-07-01,76,31443
2023-07-02,59,31502
2023-07-03,84,31586
2023-07-04,71,31657
2023-07-05,74,31731
2023-07-06,60,31791
2023-07-07,58,31849
2023-07-08,58,31907
2023-07-09,35,31942
2023-07-10,54,31996
2023-07-11,63,32059
2023-07-12,85,32144
2023-07-13,60,32204
2023-07-14,55,32259
2023-07-15,41,32300
2023-07-16,37,32337
2023-07-17,80,32417
2023-07-18,61,32478
2023-07-19,59,32537
2023-07-20,74,32611
2023-07-21,80,32691
2023-07-22,82,32773
2023-07-23,48,32821
2023-07-24,55,32876
2023-07-25,48,32924
2023-07-26,52,32976
2023-07-27,57,33033
2023-07-28,38,33071
2023-07-29,44,33115
2023-07-30,50,33165
2023-07-31,37,33202
2023-08-01,61,33263
2023-08-02,91,33354
2023-08-03,55,33409
2023-08-04,51,33460
2023-08-05,36,33496
2023-08-06,37,33533
2023-08-07,49,33582
2023-08-08,53,33635
2023-08-09,62,33697
2023-08-10,51,33748
2023-08-11,22,33770
2023-08-12,41,33811
2023-08-13,39,33850
2023-08-14,56,33906
2023-08-15,43,33949
2023-08-16,25,33974
2023-08-17,47,34021
2023-08-18,41,34062
2023-08-19,48,34110
2023-08-20,45,34155
2023-08-21,53,34208
2023-08-22,55,34263
2023-08-23,75,34338
2023-08-24,55,34393
2023-08-25,37,34430
2023-08-26,53,34483
2023-08-27,56,34539
2023-08-28,41,34580
2023-08-29,50,34630
2023-08-30,51,34681
2023-08-31,48,34729
2023-09-01,53,34782
2023-09-02,48,34830
2023-09-03,41,34871
2023-09-04,49,34920
2023-09-05,62,34982
2023-09-06,52,35034
2023-09-07,37,35071
2023-09-08,62,35133
2023-09-09,45,35178
2023-09-10,54,35232
2023-09-11,54,35286
2023-09-12,35,35321
2023-09-13,56,35377
2023-09-14,39,35416
2023-09-15,42,35458
2023-09-16,46,35504
2023-09-17,54,35558
2023-09-18,55,35613
2023-09-19,58,35671
2023-09-20,53,35724
2023-09-21,49,35773
2023-09-22,42,35815
2023-09-23,30,35845
2023-09-24,42,35887
2023-09-25,50,35937
2023-09-26,42,35979
2023-09-27,30,36009
2023-09-28,30,36039
2023-09-29,43,36082
2023-09-30,39,36121
2023-10-01,40,36161
2023-10-02,40,36201
2023-10-03,50,36251
2023-10-04,48,36299
2023-10-05,55,36354
2023-10-06,64,36418
2023-10-07,51,36469
2023-10-08,49,36518
2023-10-09,60,36578
2023-10-10,132,36710
2023-10-11,100,36810
2023-10-12,103,36913
2023-10-13,92,37005
2023-10-14,73,37078
2023-10-15,80,37158
2023-10-16,87,37245
2023-10-17,68,37313
2023-10-18,80,37393
2023-10-19,125,37518
2023-10-20,87,37605
2023-10-21,90,37695
2023-10-22,82,37777
2023-10-23,79,37856
2023-10-24,83,37939
2023-10-25,68,38007
2023-10-26,60,38067
2023-10-27,64,38131
2023-10-28,54,38185
2023-10-29,96,38281
2023-10-30,77,38358
2023-10-31,63,38421
2023-11-01,71,38492
2023-11-02,57,38549
2023-11-03,64,38613
2023-11-04,66,38679
2023-11-05,68,38747
2023-11-06,51,38798
2023-11-07,65,38863
2023-11-08,67,38930
2023-11-09,62,38992
2023-11-10,120,39112
2023-11-11,55,39167
2023-11-12,64,39231
2023-11-13,58,39289
2023-11-14,75,39364
2023-11-15,78,39442
2023-11-16,53,39495
2023-11-17,74,39569
2023-11-18,66,39635
2023-11-19,53,39688
2023-11-20,44,39732
2023-11-21,53,39785
2023-11-22,61,39846
2023-11-23,79,39925
2023-11-24,38,39963
2023-11-25,72,40035
2023-11-26,56,40091
2023-11-27,62,40153
2023-11-28,93,40246
2023-11-29,58,40304
2023-11-30,79,40383
2023-12-01,78,40461
2023-12-02,67,40528
2023-12-03,48,40576
2023-12-04,60,40636
2023-12-05,82,40718
2023-12-06,68,40786
2023-12-07,61,40847
2023-12-08,65,40912
2023-12-09,65,40977
2023-12-10,75,41052
2023-12-11,50,41102
2023-12-12,82,41184
2023-12-13,58,41242
2023-12-14,69,41311
2023-12-15,60,41371
2023-12-16,94,41465
2023-12-17,65,41530
2023-12-18,58,41588
2023-12-19,60,41648
2023-12-20,73,41721
2023-12-21,72,41793
2023-12-22,60,41853
2023-12-23,63,41916
2023-12-24,63,41979
2023-12-25,66,42045
2023-12-26,64,42109
2023-12-27,64,42173
2023-12-28,54,42227
2023-12-29,67,42294
2023-12-30,62,42356
2023-12-31,43,42399
2024-01-01,63,42462
2024-01-02,33,42495
2024-01-03,57,42552
2024-01-04,59,42611
2024-01-05,50,42661
2024-01-06,61,42722
2024-01-07,42,42764
2024-01-08,36,42800
2024-01-09,51,42851
2024-01-10,37,42888
2024-01-11,44,42932
2024-01-12,67,42999
2024-01-13,60,43059
2024-01-14,77,43136
2024-01-15,83,43219
2024-01-16,59,43278
2024-01-17,58,43336
2024-01-18,65,43401
2024-01-19,63,43464
2024-01-20,61,43525
2024-01-21,88,43613
2024-01-22,52,43665
2024-01-23,87,43752
2024-01-24,84,43836
2024-01-25,66,43902
2024-01-26,56,43958
2024-01-27,54,44012
2024-01-28,60,44072
2024-01-29,65,44137
2024-01-30,55,44192
2024-01-31,50,44242
2024-02-01,39,44281
2024-02-02,45,44326
2024-02-03,49,44375
2024-02-04,43,44418
2024-02-05,65,44483
2024-02-06,62,44545
2024-02-07,55,44600
2024-02-08,47,44647
2024-02-09,71,44718
2024-02-10,55,44773
2024-02-11,49,44822
2024-02-12,67,44889
2024-02-13,59,44948
2024-02-14,69,45017
2024-02-15,80,45097
2024-02-16,68,45165
2024-02-17,67,45232
2024-02-18,80,45312
2024-02-19,72,45384
2024-02-20,129,45513
2024-02-21,83,45596
2024-02-22,76,45672
2024-02-23,87,45759
2024-02-24,70,45829
2024-02-25,60,45889
2024-02-26,67,45956
2024-02-27,68,46024
2024-02-28,78,46102
2024-02-29,56,46158
2024-03-01,80,46238
2024-03-02,41,46279
2024-03-03,55,46334
2024-03-04,46,46380
2024-03-05,69,46449
2024-03-06,66,46515
2024-03-07,57,46572
2024-03-08,60,46632
2024-03-09,53,46685
2024-03-10,53,46738
2024-03-11,43,46781
2024-03-12,54,46835
2024-03-13,58,46893
2024-03-14,50,46943
2024-03-15,49,46992
2024-03-16,37,47029
2024-03-17,68,47097
2024-03-18,61,47158
2024-03-19,51,47209
2024-03-20,50,47259
2024-03-21,64,47323
2024-03-22,59,47382
2024-03-23,64,47446
2024-03-24,37,47483
2024-03-25,52,47535
2024-03-26,39,47574
2024-03-27,37,47611
2024-03-28,40,47651
2024-03-29,39,47690
2024-03-30,35,47725
2024-03-31,41,47766
2024-04-01,65,47831
2024-04-02,41,47872
2024-04-03,28,47900
2024-04-04,53,47953
2024-04-05,42,47995
2024-04-06,28,48023
2024-04-07,40,48063
2024-04-08,41,48104
2024-04-09,32,48136
2024-04-10,42,48178
2024-04-11,42,48220
2024-04-12,48,48268
2024-04-13,35,48303
2024-04-14,38,48341
2024-04-15,50,48391
2024-04-16,32,48423
2024-04-17,43,48466
2024-04-18,38,48504
2024-04-19,44,48548
2024-04-20,38,48586
2024-04-21,30,48616
2024-04-22,41,48657
2024-04-23,40,48697
2024-04-24,49,48746
2024-04-25,51,48797
2024-04-26,40,48837
2024-04-27,37,48874
2024-04-28,32,48906
2024-04-29,37,48943
2024-04-30,40,48983
2024-05-01,31,49014
2024-05-02,44,49058
2024-05-03,42,49100
2024-05-04,39,49139
2024-05-05,59,49198
2024-05-06,41,49239
2024-05-07,28,49267
2024-05-08,25,49292
2024-05-09,40,49332
2024-05-10,50,49382
2024-05-11,53,49435
2024-05-12,66,49501
2024-05-13,43,49544
2024-05-14,48,49592
2024-05-15,60,49652
2024-05-16,46,49698
2024-05-17,39,49737
2024-05-18,29,49766
2024-05-19,35,49801
2024-05-20,49,49850
2024-05-21,41,49891
2024-05-22,42,49933
2024-05-23,36,49969
2024-05-24,27,49996
2024-05-25,46,50042
2024-05-26,30,50072
2024-05-27,36,50108
2024-05-28,24,50132
2024-05-29,44,50176
2024-05-30,26,50202
2024-05-31,27,50229
2024-06-01,28,50257
2024-06-02,36,50293
2024-06-03,32,50325
2024-06-04,16,50341
2024-06-05,31,50372
2024-06-06,21,50393
2024-06-07,30,50423
2024-06-08,27,50450
2024-06-09,38,50488
2024-06-10,35,50523
2024-06-11,22,50545
2024-06-12,27,50572
2024-06-13,21,50593
2024-06-14,33,50626
2024-06-15,20,50646
2024-06-16,20,50666
2024-06-17,21,50687
2024-06-18,25,50712
2024-06-19,35,50747
2024-06-20,34,50781
2024-06-21,32,50813
2024-06-22,30,50843
2024-06-23,27,50870
2024-06-24,29,50899
2024-06-25,30,50929
2024-06-26,38,50967
2024-06-27,17,50984
2024-06-28,21,51005
2024-06-29,30,51035
2024-06-30,37,51072
2024-07-01,39,51111
2024-07-02,28,51139
2024-07-03,24,51163
2024-07-04,23,51186
2024-07-05,23,51209
2024-07-06,16,51225
2024-07-07,27,51252
2024-07-08,32,51284
2024-07-09,32,51316
2024-07-10,28,51344
2024-07-11,17,51361
2024-07-12,16,51377
2024-07-13,19,51396
2024-07-14,25,51421
2024-07-15,21,51442
2024-07-16,22,51464
2024-07-17,18,51482
2024-07-18,20,51502
2024-07-19,19,51521
2024-07-20,27,51548
2024-07-21,28,51576
2024-07-22,23,51599
2024-07-23,16,51615
2024-07-24,21,51636
2024-07-25,21,51657
2024-07-26,17,51674
2024-07-27,17,51691
2024-07-28,14,51705
2024-07-29,12,51717
2024-07-30,17,51734
2024-07-31,18,51752
2024-08-01,29,51781
2024-08-02,10,51791
2024-08-03,11,51802
2024-08-04,10,51812
2024-08-05,11,51823
2024-08-06,9,51832
2024-08-07,13,51845
2024-08-08,32,51877
2024-08-09,34,51911
2024-08-10,18,51929
2024-08-11,12,51941
2024-08-12,21,51962
2024-08-13,22,51984
2024-08-14,12,51996
2024-08-15,13,52009
2024-08-16,7,52016
2024-08-17,11,52027
2024-08-18,9,52036
2024-08-19,9,52045
2024-08-20,10,52055
2024-08-21,3,52058
2024-08-22,4,52062
2024-08-23,3,52065
2024-08-24,2,52067
2024-08-25,0,52067
2024-08-26,5,52072
2024-08-27,3,52075
2024-08-28,1,52076
2024-08-29,0,52076
2024-08-30,0,52076
2024-08-31,1,52077
2024-09-01,0,52077
2024-09-02,0,52077
2024-09-03,0,52077
2024-09-04,0,52077
2024-09-05,0,52077
2024-09-06,0,52077
2024-09-07,0,52077
2024-09-08,0,52077
2024-09-09,0,52077
2024-09-10,0,52077
2024-09-11,0,52077
2024-09-12,0,52077
