date,change,total
2022-10-05,118,10071
2022-10-06,72,10143
2022-10-07,75,10218
2022-10-08,63,10281
2022-10-09,63,10344
2022-10-10,56,10400
2022-10-11,50,10450
2022-10-12,94,10544
2022-10-13,59,10603
2022-10-14,83,10686
2022-10-15,97,10783
2022-10-16,40,10823
2022-10-17,46,10869
2022-10-18,70,10939
2022-10-19,94,11033
2022-10-20,78,11111
2022-10-21,47,11158
2022-10-22,82,11240
2022-10-23,77,11317
2022-10-24,160,11477
2022-10-25,93,11570
2022-10-26,49,11619
2022-10-27,84,11703
2022-10-28,57,11760
2022-10-29,96,11856
2022-10-30,90,11946
2022-10-31,64,12010
2022-11-01,120,12130
2022-11-02,99,12229
2022-11-03,72,12301
2022-11-04,94,12395
2022-11-05,80,12475
2022-11-06,107,12582
2022-11-07,82,12664
2022-11-08,91,12755
2022-11-09,73,12828
2022-11-10,78,12906
2022-11-11,88,12994
2022-11-12,114,13108
2022-11-13,83,13191
2022-11-14,83,13274
2022-11-15,54,13328
2022-11-16,81,13409
2022-11-17,96,13505
2022-11-18,103,13608
2022-11-19,85,13693
2022-11-20,80,13773
2022-11-21,63,13836
2022-11-22,74,13910
2022-11-23,63,13973
2022-11-24,88,14061
2022-11-25,91,14152
2022-11-26,77,14229
2022-11-27,86,14315
2022-11-28,54,14369
2022-11-29,69,14438
2022-11-30,67,14505
2022-12-01,129,14634
2022-12-02,187,14821
2022-12-03,116,14937
2022-12-04,107,15044
2022-12-05,117,15161
2022-12-06,111,15272
2022-12-07,96,15368
2022-12-08,138,15506
2022-12-09,65,15571
2022-12-10,60,15631
2022-12-11,109,15740
2022-12-12,123,15863
2022-12-13,81,15944
2022-12-14,87,16031
2022-12-15,106,16137
2022-12-16,96,16233
2022-12-17,62,16295
2022-12-18,82,16377
2022-12-19,73,16450
2022-12-20,135,16585
2022-12-21,108,16693
2022-12-22,119,16812
2022-12-23,67,16879
2022-12-24,91,16970
2022-12-25,114,17084
2022-12-26,92,17176
2022-12-27,87,17263
2022-12-28,109,17372
2022-12-29,92,17464
2022-12-30,98,17562
2022-12-31,110,17672
2023-01-01,249,17921
2023-01-02,105,18026
2023-01-03,128,18154
2023-01-04,140,18294
2023-01-05,153,18447
2023-01-06,132,18579
2023-01-07,165,18744
2023-01-08,132,18876
2023-01-09,124,19000
2023-01-10,138,19138
2023-01-11,101,19239
2023-01-12,179,19418
2023-01-13,112,19530
2023-01-14,186,19716
2023-01-15,143,19859
2023-01-16,144,20003
2023-01-17,131,20134
2023-01-18,139,20273
2023-01-19,151,20424
2023-01-20,132,20556
2023-01-21,132,20688
2023-01-22,72,20760
2023-01-23,118,20878
2023-01-24,198,21076
2023-01-25,160,21236
2023-01-26,143,21379
2023-01-27,135,21514
2023-01-28,152,21666
2023-01-29,119,21785
2023-01-30,165,21950
2023-01-31,153,22103
2023-02-01,204,22307
2023-02-02,168,22475
2023-02-03,139,22614
2023-02-04,140,22754
2023-02-05,128,22882
2023-02-06,208,23090
2023-02-07,219,23309
2023-02-08,173,23482
2023-02-09,152,23634
2023-02-10,98,23732
2023-02-11,152,23884
2023-02-12,96,23980
2023-02-13,123,24103
2023-02-14,99,24202
2023-02-15,130,24332
2023-02-16,124,24456
2023-02-17,152,24608
2023-02-18,150,24758
2023-02-19,103,24861
2023-02-20,96,24957
2023-02-21,140,25097
2023-02-22,123,25220
2023-02-23,136,25356
2023-02-24,140,25496
2023-02-25,114,25610
2023-02-26,101,25711
2023-02-27,95,25806
2023-02-28,164,25970
2023-03-01,133,26103
2023-03-02,121,26224
2023-03-03,122,26346
2023-03-04,129,26475
2023-03-05,147,26622
2023-03-06,146,26768
2023-03-07,128,26896
2023-03-08,127,27023
2023-03-09,101,27124
2023-03-10,122,27246
2023-03-11,113,27359
2023-03-12,147,27506
2023-03-13,119,27625
2023-03-14,131,27756
2023-03-15,149,27905
2023-03-16,113,28018
2023-03-17,112,28130
2023-03-18,135,28265
2023-03-19,133,28398
2023-03-20,139,28537
2023-03-21,145,28682
2023-03-22,104,28786
2023-03-23,189,28975
2023-03-24,150,29125
2023-03-25,149,29274
2023-03-26,93,29367
2023-03-27,89,29456
2023-03-28,76,29532
2023-03-29,84,29616
2023-03-30,114,29730
2023-03-31,83,29813
2023-04-01,103,29916
2023-04-02,108,30024
2023-04-03,86,30110
2023-04-04,86,30196
2023-04-05,68,30264
2023-04-06,76,30340
2023-04-07,100,30440
2023-04-08,86,30526
2023-04-09,78,30604
2023-04-10,103,30707
2023-04-11,96,30803
2023-04-12,57,30860
2023-04-13,57,30917
2023-04-14,59,30976
2023-04-15,74,31050
2023-04-16,66,31116
2023-04-17,90,31206
2023-04-18,69,31275
2023-04-19,78,31353
2023-04-20,85,31438
2023-04-21,85,31523
2023-04-22,87,31610
2023-04-23,81,31691
2023-04-24,100,31791
2023-04-25,66,31857
2023-04-26,64,31921
2023-04-27,69,31990
2023-04-28,88,32078
2023-04-29,57,32135
2023-04-30,75,32210
2023-05-01,63,32273
2023-05-02,53,32326
2023-05-03,92,32418
2023-05-04,99,32517
2023-05-05,92,32609
2023-05-06,60,32669
2023-05-07,82,32751
2023-05-08,90,32841
2023-05-09,98,32939
2023-05-10,113,33052
2023-05-11,97,33149
2023-05-12,143,33292
2023-05-13,137,33429
2023-05-14,74,33503
2023-05-15,71,33574
2023-05-16,105,33679
2023-05-17,87,33766
2023-05-18,85,33851
2023-05-19,78,33929
2023-05-20,92,34021
2023-05-21,66,34087
2023-05-22,79,34166
2023-05-23,74,34240
2023-05-24,61,34301
2023-05-25,45,34346
2023-05-26,56,34402
2023-05-27,52,34454
2023-05-28,52,34506
2023-05-29,86,34592
2023-05-30,87,34679
2023-05-31,74,34753
2023-06-01,73,34826
2023-06-02,62,34888
2023-06-03,60,34948
2023-06-04,87,35035
2023-06-05,118,35153
2023-06-06,103,35256
2023-06-07,94,35350
2023-06-08,121,35471
2023-06-09,72,35543
2023-06-10,93,35636
2023-06-11,42,35678
2023-06-12,66,35744
2023-06-13,175,35919
2023-06-14,56,35975
2023-06-15,87,36062
2023-06-16,118,36180
2023-06-17,79,36259
2023-06-18,116,36375
2023-06-19,123,36498
2023-06-20,85,36583
2023-06-21,78,36661
2023-06-22,100,36761
2023-06-23,107,36868
2023-06-24,85,36953
2023-06-25,85,37038
2023-06-26,79,37117
2023-06-27,90,37207
2023-06-28,79,37286
2023-06-29,74,37360
2023-06-30,96,37456
2023-07-01,99,37555
2023-07-02,80,37635
2023-07-03,96,37731
2023-07-04,91,37822
2023-07-05,90,37912
2023-07-06,80,37992
2023-07-07,72,38064
2023-07-08,70,38134
2023-07-09,50,38184
2023-07-10,70,38254
2023-07-11,88,38342
2023-07-12,96,38438
2023-07-13,83,38521
2023-07-14,75,38596
2023-07-15,59,38655
2023-07-16,50,38705
2023-07-17,98,38803
2023-07-18,76,38879
2023-07-19,71,38950
2023-07-20,85,39035
2023-07-21,99,39134
2023-07-22,112,39246
2023-07-23,67,39313
2023-07-24,72,39385
2023-07-25,72,39457
2023-07-26,67,39524
2023-07-27,76,39600
2023-07-28,46,39646
2023-07-29,59,39705
2023-07-30,62,39767
2023-07-31,54,39821
2023-08-01,83,39904
2023-08-02,110,40014
2023-08-03,76,40090
2023-08-04,73,40163
2023-08-05,55,40218
2023-08-06,63,40281
2023-08-07,59,40340
2023-08-08,68,40408
2023-08-09,79,40487
2023-08-10,69,40556
2023-08-11,46,40602
2023-08-12,56,40658
2023-08-13,57,40715
2023-08-14,73,40788
2023-08-15,54,40842
2023-08-16,37,40879
2023-08-17,60,40939
2023-08-18,77,41016
2023-08-19,72,41088
2023-08-20,72,41160
2023-08-21,70,41230
2023-08-22,81,41311
2023-08-23,101,41412
2023-08-24,74,41486
2023-08-25,57,41543
2023-08-26,77,41620
2023-08-27,86,41706
2023-08-28,62,41768
2023-08-29,74,41842
2023-08-30,76,41918
2023-08-31,77,41995
2023-09-01,77,42072
2023-09-02,70,42142
2023-09-03,61,42203
2023-09-04,80,42283
2023-09-05,79,42362
2023-09-06,67,42429
2023-09-07,53,42482
2023-09-08,85,42567
2023-09-09,71,42638
2023-09-10,80,42718
2023-09-11,76,42794
2023-09-12,56,42850
2023-09-13,84,42934
2023-09-14,61,42995
2023-09-15,77,43072
2023-09-16,62,43134
2023-09-17,85,43219
2023-09-18,75,43294
2023-09-19,88,43382
2023-09-20,68,43450
2023-09-21,65,43515
2023-09-22,70,43585
2023-09-23,45,43630
2023-09-24,55,43685
2023-09-25,68,43753
2023-09-26,55,43808
2023-09-27,40,43848
2023-09-28,42,43890
2023-09-29,60,43950
2023-09-30,75,44025
2023-10-01,57,44082
2023-10-02,56,44138
2023-10-03,71,44209
2023-10-04,70,44279
2023-10-05,91,44370
2023-10-06,97,44467
2023-10-07,71,44538
2023-10-08,80,44618
2023-10-09,85,44703
2023-10-10,212,44915
2023-10-11,136,45051
2023-10-12,154,45205
2023-10-13,150,45355
2023-10-14,117,45472
2023-10-15,133,45605
2023-10-16,130,45735
2023-10-17,116,45851
2023-10-18,107,45958
2023-10-19,203,46161
2023-10-20,124,46285
2023-10-21,134,46419
2023-10-22,132,46551
2023-10-23,138,46689
2023-10-24,125,46814
2023-10-25,119,46933
2023-10-26,102,47035
2023-10-27,89,47124
2023-10-28,110,47234
2023-10-29,138,47372
2023-10-30,121,47493
2023-10-31,103,47596
2023-11-01,121,47717
2023-11-02,103,47820
2023-11-03,104,47924
2023-11-04,93,48017
2023-11-05,95,48112
2023-11-06,74,48186
2023-11-07,101,48287
2023-11-08,122,48409
2023-11-09,92,48501
2023-11-10,189,48690
2023-11-11,116,48806
2023-11-12,91,48897
2023-11-13,110,49007
2023-11-14,122,49129
2023-11-15,121,49250
2023-11-16,95,49345
2023-11-17,145,49490
2023-11-18,97,49587
2023-11-19,97,49684
2023-11-20,73,49757
2023-11-21,98,49855
2023-11-22,101,49956
2023-11-23,127,50083
2023-11-24,80,50163
2023-11-25,120,50283
2023-11-26,104,50387
2023-11-27,109,50496
2023-11-28,175,50671
2023-11-29,122,50793
2023-11-30,165,50958
2023-12-01,181,51139
2023-12-02,122,51261
2023-12-03,95,51356
2023-12-04,91,51447
2023-12-05,151,51598
2023-12-06,134,51732
2023-12-07,119,51851
2023-12-08,131,51982
2023-12-09,104,52086
2023-12-10,137,52223
2023-12-11,117,52340
2023-12-12,131,52471
2023-12-13,112,52583
2023-12-14,143,52726
2023-12-15,117,52843
2023-12-16,182,53025
2023-12-17,136,53161
2023-12-18,114,53275
2023-12-19,114,53389
2023-12-20,155,53544
2023-12-21,131,53675
2023-12-22,120,53795
2023-12-23,122,53917
2023-12-24,116,54033
2023-12-25,130,54163
2023-12-26,133,54296
2023-12-27,107,54403
2023-12-28,109,54512
2023-12-29,123,54635
2023-12-30,108,54743
2023-12-31,83,54826
2024-01-01,104,54930
2024-01-02,64,54994
2024-01-03,104,55098
2024-01-04,118,55216
2024-01-05,91,55307
2024-01-06,101,55408
2024-01-07,95,55503
2024-01-08,85,55588
2024-01-09,108,55696
2024-01-10,84,55780
2024-01-11,99,55879
2024-01-12,98,55977
2024-01-13,103,56080
2024-01-14,111,56191
2024-01-15,148,56339
2024-01-16,105,56444
2024-01-17,108,56552
2024-01-18,128,56680
2024-01-19,106,56786
2024-01-20,113,56899
2024-01-21,159,57058
2024-01-22,104,57162
2024-01-23,160,57322
2024-01-24,138,57460
2024-01-25,121,57581
2024-01-26,129,57710
2024-01-27,97,57807
2024-01-28,114,57921
2024-01-29,101,58022
2024-01-30,99,58121
2024-01-31,118,58239
2024-02-01,82,58321
2024-02-02,74,58395
2024-02-03,99,58494
2024-02-04,97,58591
2024-02-05,113,58704
2024-02-06,138,58842
2024-02-07,109,58951
2024-02-08,105,59056
2024-02-09,143,59199
2024-02-10,102,59301
2024-02-11,99,59400
2024-02-12,129,59529
2024-02-13,118,59647
2024-02-14,132,59779
2024-02-15,172,59951
2024-02-16,137,60088
2024-02-17,148,60236
2024-02-18,149,60385
2024-02-19,184,60569
2024-02-20,220,60789
2024-02-21,165,60954
2024-02-22,159,61113
2024-02-23,149,61262
2024-02-24,136,61398
2024-02-25,130,61528
2024-02-26,133,61661
2024-02-27,142,61803
2024-02-28,216,62019
2024-02-29,115,62134
2024-03-01,177,62311
2024-03-02,122,62433
2024-03-03,105,62538
2024-03-04,130,62668
2024-03-05,152,62820
2024-03-06,125,62945
2024-03-07,131,63076
2024-03-08,118,63194
2024-03-09,118,63312
2024-03-10,126,63438
2024-03-11,118,63556
2024-03-12,127,63683
2024-03-13,99,63782
2024-03-14,107,63889
2024-03-15,133,64022
2024-03-16,108,64130
2024-03-17,151,64281
2024-03-18,144,64425
2024-03-19,111,64536
2024-03-20,122,64658
2024-03-21,127,64785
2024-03-22,131,64916
2024-03-23,131,65047
2024-03-24,83,65130
2024-03-25,111,65241
2024-03-26,87,65328
2024-03-27,93,65421
2024-03-28,88,65509
2024-03-29,111,65620
2024-03-30,83,65703
2024-03-31,103,65806
2024-04-01,157,65963
2024-04-02,106,66069
2024-04-03,81,66150
2024-04-04,139,66289
2024-04-05,106,66395
2024-04-06,86,66481
2024-04-07,119,66600
2024-04-08,90,66690
2024-04-09,110,66800
2024-04-10,95,66895
2024-04-11,114,67009
2024-04-12,150,67159
2024-04-13,95,67254
2024-04-14,131,67385
2024-04-15,142,67527
2024-04-16,100,67627
2024-04-17,98,67725
2024-04-18,109,67834
2024-04-19,98,67932
2024-04-20,118,68050
2024-04-21,98,68148
2024-04-22,92,68240
2024-04-23,108,68348
2024-04-24,140,68488
2024-04-25,121,68609
2024-04-26,107,68716
2024-04-27,110,68826
2024-04-28,101,68927
2024-04-29,114,69041
2024-04-30,111,69152
2024-05-01,104,69256
2024-05-02,126,69382
2024-05-03,134,69516
2024-05-04,117,69633
2024-05-05,160,69793
2024-05-06,123,69916
2024-05-07,87,70003
2024-05-08,120,70123
2024-05-09,106,70229
2024-05-10,155,70384
2024-05-11,165,70549
2024-05-12,157,70706
2024-05-13,143,70849
2024-05-14,147,70996
2024-05-15,162,71158
2024-05-16,154,71312
2024-05-17,107,71419
2024-05-18,107,71526
2024-05-19,92,71618
2024-05-20,177,71795
2024-05-21,146,71941
2024-05-22,137,72078
2024-05-23,121,72199
2024-05-24,89,72288
2024-05-25,157,72445
2024-05-26,117,72562
2024-05-27,101,72663
2024-05-28,123,72786
2024-05-29,145,72931
2024-05-30,134,73065
2024-05-31,90,73155
2024-06-01,131,73286
2024-06-02,120,73406
2024-06-03,124,73530
2024-06-04,121,73651
2024-06-05,119,73770
2024-06-06,96,73866
2024-06-07,115,73981
2024-06-08,107,74088
2024-06-09,118,74206
2024-06-10,118,74324
2024-06-11,96,74420
2024-06-12,91,74511
2024-06-13,78,74589
2024-06-14,145,74734
2024-06-15,101,74835
2024-06-16,94,74929
2024-06-17,108,75037
2024-06-18,123,75160
2024-06-19,115,75275
2024-06-20,147,75422
2024-06-21,144,75566
2024-06-22,115,75681
2024-06-23,130,75811
2024-06-24,119,75930
2024-06-25,113,76043
2024-06-26,135,76178
2024-06-27,112,76290
2024-06-28,114,76404
2024-06-29,121,76525
2024-06-30,138,76663
2024-07-01,150,76813
2024-07-02,127,76940
2024-07-03,130,77070
2024-07-04,109,77179
2024-07-05,127,77306
2024-07-06,95,77401
2024-07-07,125,77526
2024-07-08,154,77680
2024-07-09,138,77818
2024-07-10,124,77942
2024-07-11,101,78043
2024-07-12,123,78166
2024-07-13,117,78283
2024-07-14,122,78405
2024-07-15,143,78548
2024-07-16,104,78652
2024-07-17,147,78799
2024-07-18,121,78920
2024-07-19,116,79036
2024-07-20,146,79182
2024-07-21,119,79301
2024-07-22,111,79412
2024-07-23,144,79556
2024-07-24,167,79723
2024-07-25,130,79853
2024-07-26,135,79988
2024-07-27,131,80119
2024-07-28,110,80229
2024-07-29,104,80333
2024-07-30,118,80451
2024-07-31,145,80596
2024-08-01,143,80739
2024-08-02,118,80857
2024-08-03,108,80965
2024-08-04,128,81093
2024-08-05,114,81207
2024-08-06,125,81332
2024-08-07,144,81476
2024-08-08,212,81688
2024-08-09,184,81872
2024-08-10,199,82071
2024-08-11,162,82233
2024-08-12,183,82416
2024-08-13,160,82576
2024-08-14,148,82724
2024-08-15,156,82880
2024-08-16,129,83009
2024-08-17,152,83161
2024-08-18,114,83275
2024-08-19,166,83441
2024-08-20,119,83560
2024-08-21,146,83706
2024-08-22,117,83823
2024-08-23,115,83938
2024-08-24,146,84084
2024-08-25,143,84227
2024-08-26,130,84357
2024-08-27,158,84515
2024-08-28,150,84665
2024-08-29,108,84773
2024-08-30,150,84923
2024-08-31,148,85071
2024-09-01,170,85241
2024-09-02,126,85367
2024-09-03,119,85486
2024-09-04,108,85594
2024-09-05,137,85731
2024-09-06,126,85857
2024-09-07,149,86006
2024-09-08,145,86151
2024-09-09,140,86291
2024-09-10,118,86409
2024-09-11,124,86533
2024-09-12,102,86635
2024-09-13,121,86756
2024-09-14,133,86889
2024-09-15,118,87007
2024-09-16,137,87144
2024-09-17,101,87245
2024-09-18,121,87366
2024-09-19,146,87512
2024-09-20,149,87661
2024-09-21,128,87789
2024-09-22,122,87911
2024-09-23,158,88069
2024-09-24,137,88206
2024-09-25,146,88352
2024-09-26,152,88504
2024-09-27,135,88639
2024-09-28,168,88807
2024-09-29,117,88924
2024-09-30,126,89050
2024-10-01,134,89184
2024-10-02,145,89329
2024-10-03,127,89456
2024-10-04,138,89594
2024-10-05,102,89696
2024-10-06,121,89817
2024-10-07,136,89953
2024-10-08,128,90081
2024-10-09,146,90227
2024-10-10,116,90343
2024-10-11,119,90462
2024-10-12,126,90588
2024-10-13,109,90697
2024-10-14,122,90819
2024-10-15,164,90983
2024-10-16,149,91132
2024-10-17,139,91271
2024-10-18,129,91400
2024-10-19,125,91525
2024-10-20,132,91657
2024-10-21,124,91781
2024-10-22,127,91908
2024-10-23,134,92042
2024-10-24,151,92193
2024-10-25,151,92344
2024-10-26,129,92473
2024-10-27,133,92606
2024-10-28,112,92718
2024-10-29,125,92843
2024-10-30,132,92975
2024-10-31,119,93094
2024-11-01,157,93251
2024-11-02,112,93363
2024-11-03,112,93475
2024-11-04,113,93588
2024-11-05,130,93718
2024-11-06,117,93835
2024-11-07,138,93973
2024-11-08,129,94102
2024-11-09,99,94201
2024-11-10,133,94334
2024-11-11,142,94476
2024-11-12,141,94617
2024-11-13,137,94754
2024-11-14,116,94870
2024-11-15,132,95002
2024-11-16,139,95141
2024-11-17,125,95266
2024-11-18,129,95395
2024-11-19,151,95546
2024-11-20,161,95707
2024-11-21,133,95840
2024-11-22,129,95969
2024-11-23,119,96088
2024-11-24,123,96211
2024-11-25,142,96353
2024-11-26,125,96478
2024-11-27,119,96597
2024-11-28,189,96786
2024-11-29,132,96918
2024-11-30,150,97068
2024-12-01,183,97251
2024-12-02,146,97397
2024-12-03,145,97542
2024-12-04,154,97696
2024-12-05,156,97852
2024-12-06,125,97977
2024-12-07,135,98112
2024-12-08,108,98220
2024-12-09,125,98345
2024-12-10,94,98439
2024-12-11,63,98502
2024-12-12,110,98612
2024-12-13,119,98731
2024-12-14,110,98841
2024-12-15,103,98944
2024-12-16,102,99046
2024-12-17,109,99155
2024-12-18,101,99256
2024-12-19,111,99367
2024-12-20,150,99517
2024-12-21,129,99646
2024-12-22,103,99749
2024-12-23,113,99862
2024-12-24,92,99954
2024-12-25,112,100066
2024-12-26,108,100174
2024-12-27,100,100274
2024-12-28,128,100402
2024-12-29,118,100520
2024-12-30,94,100614
2024-12-31,84,100698
2025-01-01,89,100787
2025-01-02,89,100876
2025-01-03,102,100978
2025-01-04,103,101081
2025-01-05,108,101189
2025-01-06,96,101285
2025-01-07,78,101363
2025-01-08,75,101438
2025-01-09,94,101532
2025-01-10,115,101647
2025-01-11,97,101744
2025-01-12,77,101821
2025-01-13,97,101918
2025-01-14,114,102032
2025-01-15,101,102133
2025-01-16,88,102221
2025-01-17,74,102295
2025-01-18,89,102384
2025-01-19,77,102461
2025-01-20,105,102566
2025-01-21,115,102681
2025-01-22,93,102774
2025-01-23,82,102856
2025-01-24,93,102949
2025-01-25,90,103039
2025-01-26,80,103119
2025-01-27,85,103204
2025-01-28,82,103286
2025-01-29,70,103356
2025-01-30,87,103443
2025-01-31,85,103528
2025-02-01,83,103611
2025-02-02,77,103688
2025-02-03,87,103775
2025-02-04,70,103845
2025-02-05,79,103924
2025-02-06,60,103984
2025-02-07,44,104028
2025-02-08,64,104092
2025-02-09,50,104142
2025-02-10,71,104213
2025-02-11,78,104291
2025-02-12,80,104371
2025-02-13,59,104430
2025-02-14,77,104507
2025-02-15,75,104582
2025-02-16,94,104676
2025-02-17,78,104754
2025-02-18,84,104838
2025-02-19,77,104915
2025-02-20,73,104988
2025-02-21,73,105061
2025-02-22,54,105115
2025-02-23,70,105185
2025-02-24,68,105253
2025-02-25,75,105328
2025-02-26,61,105389
2025-02-27,94,105483
2025-02-28,71,105554
2025-03-01,70,105624
2025-03-02,56,105680
2025-03-03,82,105762
2025-03-04,54,105816
2025-03-05,49,105865
2025-03-06,74,105939
2025-03-07,59,105998
2025-03-08,50,106048
2025-03-09,64,106112
2025-03-10,112,106224
2025-03-11,78,106302
2025-03-12,57,106359
2025-03-13,70,106429
2025-03-14,76,106505
2025-03-15,65,106570
2025-03-16,61,106631
2025-03-17,65,106696
2025-03-18,72,106768
2025-03-19,55,106823
2025-03-20,72,106895
2025-03-21,79,106974
2025-03-22,80,107054
2025-03-23,78,107132
2025-03-24,58,107190
2025-03-25,69,107259
2025-03-26,66,107325
2025-03-27,88,107413
2025-03-28,67,107480
2025-03-29,71,107551
2025-03-30,63,107614
2025-03-31,78,107692
2025-04-01,65,107757
2025-04-02,68,107825
2025-04-03,54,107879
2025-04-04,63,107942
2025-04-05,43,107985
2025-04-06,57,108042
2025-04-07,69,108111
2025-04-08,50,108161
2025-04-09,53,108214
2025-04-10,45,108259
2025-04-11,68,108327
2025-04-12,55,108382
2025-04-13,49,108431
2025-04-14,59,108490
2025-04-15,69,108559
2025-04-16,47,108606
2025-04-17,66,108672
2025-04-18,50,108722
2025-04-19,41,108763
2025-04-20,51,108814
2025-04-21,46,108860
2025-04-22,53,108913
2025-04-23,53,108966
2025-04-24,55,109021
2025-04-25,77,109098
2025-04-26,47,109145
2025-04-27,42,109187
2025-04-28,44,109231
2025-04-29,44,109275
2025-04-30,46,109321
2025-05-01,57,109378
2025-05-02,60,109438
2025-05-03,44,109482
2025-05-04,40,109522
