date,change,total
2022-06-07,34,4965
2022-06-08,29,4994
2022-06-09,39,5033
2022-06-10,22,5055
2022-06-11,25,5080
2022-06-12,26,5106
2022-06-13,26,5132
2022-06-14,37,5169
2022-06-15,14,5183
2022-06-16,26,5209
2022-06-17,40,5249
2022-06-18,15,5264
2022-06-19,28,5292
2022-06-20,32,5324
2022-06-21,43,5367
2022-06-22,34,5401
2022-06-23,26,5427
2022-06-24,38,5465
2022-06-25,30,5495
2022-06-26,54,5549
2022-06-27,47,5596
2022-06-28,24,5620
2022-06-29,33,5653
2022-06-30,40,5693
2022-07-01,15,5708
2022-07-02,40,5748
2022-07-03,44,5792
2022-07-04,45,5837
2022-07-05,33,5870
2022-07-06,31,5901
2022-07-07,45,5946
2022-07-08,49,5995
2022-07-09,52,6047
2022-07-10,23,6070
2022-07-11,16,6086
2022-07-12,19,6105
2022-07-13,32,6137
2022-07-14,19,6156
2022-07-15,20,6176
2022-07-16,31,6207
2022-07-17,28,6235
2022-07-18,24,6259
2022-07-19,52,6311
2022-07-20,44,6355
2022-07-21,23,6378
2022-07-22,48,6426
2022-07-23,26,6452
2022-07-24,14,6466
2022-07-25,21,6487
2022-07-26,6,6493
2022-07-27,19,6512
2022-07-28,9,6521
2022-07-29,16,6537
2022-07-30,25,6562
2022-07-31,11,6573
2022-08-01,18,6591
2022-08-02,14,6605
2022-08-03,11,6616
2022-08-04,44,6660
2022-08-05,15,6675
2022-08-06,29,6704
2022-08-07,22,6726
2022-08-08,23,6749
2022-08-09,13,6762
2022-08-10,29,6791
2022-08-11,16,6807
2022-08-12,25,6832
2022-08-13,30,6862
2022-08-14,30,6892
2022-08-15,31,6923
2022-08-16,44,6967
2022-08-17,32,6999
2022-08-18,18,7017
2022-08-19,19,7036
2022-08-20,26,7062
2022-08-21,30,7092
2022-08-22,19,7111
2022-08-23,34,7145
2022-08-24,30,7175
2022-08-25,19,7194
2022-08-26,19,7213
2022-08-27,33,7246
2022-08-28,28,7274
2022-08-29,89,7363
2022-08-30,29,7392
2022-08-31,44,7436
2022-09-01,45,7481
2022-09-02,52,7533
2022-09-03,41,7574
2022-09-04,53,7627
2022-09-05,37,7664
2022-09-06,58,7722
2022-09-07,83,7805
2022-09-08,56,7861
2022-09-09,43,7904
2022-09-10,48,7952
2022-09-11,43,7995
2022-09-12,57,8052
2022-09-13,44,8096
2022-09-14,37,8133
2022-09-15,30,8163
2022-09-16,48,8211
2022-09-17,55,8266
2022-09-18,29,8295
2022-09-19,43,8338
2022-09-20,52,8390
2022-09-21,37,8427
2022-09-22,66,8493
2022-09-23,33,8526
2022-09-24,79,8605
2022-09-25,85,8690
2022-09-26,78,8768
2022-09-27,49,8817
2022-09-28,70,8887
2022-09-29,60,8947
2022-09-30,82,9029
2022-10-01,91,9120
2022-10-02,52,9172
2022-10-03,54,9226
2022-10-04,92,9318
2022-10-05,106,9424
2022-10-06,65,9489
2022-10-07,72,9561
2022-10-08,57,9618
2022-10-09,58,9676
2022-10-10,53,9729
2022-10-11,47,9776
2022-10-12,84,9860
2022-10-13,57,9917
2022-10-14,73,9990
2022-10-15,90,10080
2022-10-16,35,10115
2022-10-17,45,10160
2022-10-18,63,10223
2022-10-19,87,10310
2022-10-20,70,10380
2022-10-21,39,10419
2022-10-22,75,10494
2022-10-23,64,10558
2022-10-24,151,10709
2022-10-25,78,10787
2022-10-26,41,10828
2022-10-27,73,10901
2022-10-28,50,10951
2022-10-29,86,11037
2022-10-30,82,11119
2022-10-31,63,11182
2022-11-01,111,11293
2022-11-02,88,11381
2022-11-03,69,11450
2022-11-04,83,11533
2022-11-05,71,11604
2022-11-06,97,11701
2022-11-07,71,11772
2022-11-08,85,11857
2022-11-09,68,11925
2022-11-10,67,11992
2022-11-11,82,12074
2022-11-12,104,12178
2022-11-13,76,12254
2022-11-14,75,12329
2022-11-15,49,12378
2022-11-16,72,12450
2022-11-17,90,12540
2022-11-18,89,12629
2022-11-19,73,12702
2022-11-20,70,12772
2022-11-21,59,12831
2022-11-22,62,12893
2022-11-23,56,12949
2022-11-24,79,13028
2022-11-25,84,13112
2022-11-26,61,13173
2022-11-27,73,13246
2022-11-28,49,13295
2022-11-29,58,13353
2022-11-30,63,13416
2022-12-01,123,13539
2022-12-02,168,13707
2022-12-03,107,13814
2022-12-04,95,13909
2022-12-05,104,14013
2022-12-06,102,14115
2022-12-07,86,14201
2022-12-08,132,14333
2022-12-09,57,14390
2022-12-10,54,14444
2022-12-11,94,14538
2022-12-12,111,14649
2022-12-13,70,14719
2022-12-14,79,14798
2022-12-15,95,14893
2022-12-16,82,14975
2022-12-17,55,15030
2022-12-18,66,15096
2022-12-19,58,15154
2022-12-20,111,15265
2022-12-21,95,15360
2022-12-22,104,15464
2022-12-23,55,15519
2022-12-24,82,15601
2022-12-25,95,15696
2022-12-26,78,15774
2022-12-27,76,15850
2022-12-28,88,15938
2022-12-29,81,16019
2022-12-30,86,16105
2022-12-31,92,16197
2023-01-01,235,16432
2023-01-02,94,16526
2023-01-03,107,16633
2023-01-04,120,16753
2023-01-05,131,16884
2023-01-06,120,17004
2023-01-07,135,17139
2023-01-08,106,17245
2023-01-09,108,17353
2023-01-10,119,17472
2023-01-11,86,17558
2023-01-12,142,17700
2023-01-13,88,17788
2023-01-14,151,17939
2023-01-15,124,18063
2023-01-16,124,18187
2023-01-17,110,18297
2023-01-18,118,18415
2023-01-19,123,18538
2023-01-20,105,18643
2023-01-21,113,18756
2023-01-22,63,18819
2023-01-23,96,18915
2023-01-24,162,19077
2023-01-25,132,19209
2023-01-26,123,19332
2023-01-27,118,19450
2023-01-28,130,19580
2023-01-29,103,19683
2023-01-30,130,19813
2023-01-31,129,19942
2023-02-01,178,20120
2023-02-02,141,20261
2023-02-03,115,20376
2023-02-04,118,20494
2023-02-05,106,20600
2023-02-06,182,20782
2023-02-07,176,20958
2023-02-08,146,21104
2023-02-09,129,21233
2023-02-10,83,21316
2023-02-11,128,21444
2023-02-12,73,21517
2023-02-13,101,21618
2023-02-14,83,21701
2023-02-15,103,21804
2023-02-16,97,21901
2023-02-17,128,22029
2023-02-18,119,22148
2023-02-19,87,22235
2023-02-20,86,22321
2023-02-21,102,22423
2023-02-22,95,22518
2023-02-23,108,22626
2023-02-24,114,22740
2023-02-25,97,22837
2023-02-26,76,22913
2023-02-27,75,22988
2023-02-28,130,23118
2023-03-01,114,23232
2023-03-02,99,23331
2023-03-03,106,23437
2023-03-04,112,23549
2023-03-05,122,23671
2023-03-06,122,23793
2023-03-07,106,23899
2023-03-08,104,24003
2023-03-09,83,24086
2023-03-10,101,24187
2023-03-11,95,24282
2023-03-12,124,24406
2023-03-13,87,24493
2023-03-14,114,24607
2023-03-15,126,24733
2023-03-16,92,24825
2023-03-17,92,24917
2023-03-18,117,25034
2023-03-19,116,25150
2023-03-20,126,25276
2023-03-21,120,25396
2023-03-22,87,25483
2023-03-23,149,25632
2023-03-24,134,25766
2023-03-25,114,25880
2023-03-26,81,25961
2023-03-27,71,26032
2023-03-28,67,26099
2023-03-29,59,26158
2023-03-30,95,26253
2023-03-31,65,26318
2023-04-01,77,26395
2023-04-02,89,26484
2023-04-03,69,26553
2023-04-04,73,26626
2023-04-05,52,26678
2023-04-06,70,26748
2023-04-07,87,26835
2023-04-08,68,26903
2023-04-09,66,26969
2023-04-10,89,27058
2023-04-11,78,27136
2023-04-12,51,27187
2023-04-13,45,27232
2023-04-14,51,27283
2023-04-15,60,27343
2023-04-16,52,27395
2023-04-17,72,27467
2023-04-18,50,27517
2023-04-19,62,27579
2023-04-20,69,27648
2023-04-21,79,27727
2023-04-22,63,27790
2023-04-23,64,27854
2023-04-24,84,27938
2023-04-25,49,27987
2023-04-26,51,28038
2023-04-27,54,28092
2023-04-28,71,28163
2023-04-29,51,28214
2023-04-30,66,28280
2023-05-01,54,28334
2023-05-02,45,28379
2023-05-03,71,28450
2023-05-04,77,28527
2023-05-05,70,28597
2023-05-06,51,28648
2023-05-07,68,28716
2023-05-08,77,28793
2023-05-09,81,28874
2023-05-10,90,28964
2023-05-11,73,29037
2023-05-12,116,29153
2023-05-13,111,29264
2023-05-14,60,29324
2023-05-15,54,29378
2023-05-16,84,29462
2023-05-17,70,29532
2023-05-18,65,29597
2023-05-19,57,29654
2023-05-20,72,29726
2023-05-21,51,29777
2023-05-22,65,29842
2023-05-23,68,29910
2023-05-24,47,29957
2023-05-25,36,29993
2023-05-26,42,30035
2023-05-27,41,30076
2023-05-28,41,30117
2023-05-29,68,30185
2023-05-30,74,30259
2023-05-31,61,30320
2023-06-01,62,30382
2023-06-02,48,30430
2023-06-03,46,30476
2023-06-04,73,30549
2023-06-05,94,30643
2023-06-06,89,30732
2023-06-07,74,30806
2023-06-08,100,30906
2023-06-09,53,30959
2023-06-10,76,31035
2023-06-11,32,31067
2023-06-12,57,31124
2023-06-13,136,31260
2023-06-14,48,31308
2023-06-15,66,31374
2023-06-16,89,31463
2023-06-17,72,31535
2023-06-18,105,31640
2023-06-19,107,31747
2023-06-20,71,31818
2023-06-21,72,31890
2023-06-22,86,31976
2023-06-23,77,32053
2023-06-24,71,32124
2023-06-25,62,32186
2023-06-26,60,32246
2023-06-27,74,32320
2023-06-28,65,32385
2023-06-29,58,32443
2023-06-30,69,32512
2023-07-01,78,32590
2023-07-02,62,32652
2023-07-03,87,32739
2023-07-04,78,32817
2023-07-05,75,32892
2023-07-06,64,32956
2023-07-07,61,33017
2023-07-08,59,33076
2023-07-09,39,33115
2023-07-10,55,33170
2023-07-11,70,33240
2023-07-12,86,33326
2023-07-13,67,33393
2023-07-14,59,33452
2023-07-15,43,33495
2023-07-16,40,33535
2023-07-17,82,33617
2023-07-18,61,33678
2023-07-19,65,33743
2023-07-20,75,33818
2023-07-21,84,33902
2023-07-22,86,33988
2023-07-23,51,34039
2023-07-24,58,34097
2023-07-25,52,34149
2023-07-26,53,34202
2023-07-27,62,34264
2023-07-28,39,34303
2023-07-29,45,34348
2023-07-30,54,34402
2023-07-31,40,34442
2023-08-01,66,34508
2023-08-02,92,34600
2023-08-03,58,34658
2023-08-04,58,34716
2023-08-05,39,34755
2023-08-06,43,34798
2023-08-07,51,34849
2023-08-08,57,34906
2023-08-09,65,34971
2023-08-10,53,35024
2023-08-11,25,35049
2023-08-12,47,35096
2023-08-13,44,35140
2023-08-14,61,35201
2023-08-15,44,35245
2023-08-16,30,35275
2023-08-17,50,35325
2023-08-18,46,35371
2023-08-19,53,35424
2023-08-20,48,35472
2023-08-21,57,35529
2023-08-22,61,35590
2023-08-23,83,35673
2023-08-24,59,35732
2023-08-25,43,35775
2023-08-26,59,35834
2023-08-27,63,35897
2023-08-28,43,35940
2023-08-29,58,35998
2023-08-30,56,36054
2023-08-31,51,36105
2023-09-01,58,36163
2023-09-02,54,36217
2023-09-03,45,36262
2023-09-04,58,36320
2023-09-05,69,36389
2023-09-06,57,36446
2023-09-07,38,36484
2023-09-08,67,36551
2023-09-09,54,36605
2023-09-10,59,36664
2023-09-11,58,36722
2023-09-12,37,36759
2023-09-13,63,36822
2023-09-14,40,36862
2023-09-15,50,36912
2023-09-16,50,36962
2023-09-17,62,37024
2023-09-18,61,37085
2023-09-19,66,37151
2023-09-20,57,37208
2023-09-21,53,37261
2023-09-22,50,37311
2023-09-23,31,37342
2023-09-24,46,37388
2023-09-25,57,37445
2023-09-26,44,37489
2023-09-27,33,37522
2023-09-28,33,37555
2023-09-29,45,37600
2023-09-30,40,37640
2023-10-01,43,37683
2023-10-02,43,37726
2023-10-03,57,37783
2023-10-04,53,37836
2023-10-05,63,37899
2023-10-06,71,37970
2023-10-07,56,38026
2023-10-08,58,38084
2023-10-09,70,38154
2023-10-10,151,38305
2023-10-11,107,38412
2023-10-12,113,38525
2023-10-13,108,38633
2023-10-14,82,38715
2023-10-15,89,38804
2023-10-16,92,38896
2023-10-17,80,38976
2023-10-18,86,39062
2023-10-19,139,39201
2023-10-20,101,39302
2023-10-21,101,39403
2023-10-22,98,39501
2023-10-23,97,39598
2023-10-24,94,39692
2023-10-25,82,39774
2023-10-26,67,39841
2023-10-27,70,39911
2023-10-28,65,39976
2023-10-29,108,40084
2023-10-30,95,40179
2023-10-31,75,40254
2023-11-01,85,40339
2023-11-02,66,40405
2023-11-03,71,40476
2023-11-04,76,40552
2023-11-05,75,40627
2023-11-06,55,40682
2023-11-07,74,40756
2023-11-08,82,40838
2023-11-09,68,40906
2023-11-10,133,41039
2023-11-11,67,41106
2023-11-12,71,41177
2023-11-13,69,41246
2023-11-14,83,41329
2023-11-15,91,41420
2023-11-16,64,41484
2023-11-17,95,41579
2023-11-18,75,41654
2023-11-19,62,41716
2023-11-20,53,41769
2023-11-21,59,41828
2023-11-22,72,41900
2023-11-23,92,41992
2023-11-24,45,42037
2023-11-25,85,42122
2023-11-26,68,42190
2023-11-27,69,42259
2023-11-28,119,42378
2023-11-29,70,42448
2023-11-30,95,42543
2023-12-01,99,42642
2023-12-02,77,42719
2023-12-03,54,42773
2023-12-04,66,42839
2023-12-05,96,42935
2023-12-06,80,43015
2023-12-07,73,43088
2023-12-08,79,43167
2023-12-09,75,43242
2023-12-10,90,43332
2023-12-11,69,43401
2023-12-12,93,43494
2023-12-13,71,43565
2023-12-14,92,43657
2023-12-15,75,43732
2023-12-16,122,43854
2023-12-17,79,43933
2023-12-18,71,44004
2023-12-19,71,44075
2023-12-20,86,44161
2023-12-21,81,44242
2023-12-22,69,44311
2023-12-23,72,44383
2023-12-24,76,44459
2023-12-25,80,44539
2023-12-26,69,44608
2023-12-27,73,44681
2023-12-28,67,44748
2023-12-29,78,44826
2023-12-30,74,44900
2023-12-31,49,44949
2024-01-01,73,45022
2024-01-02,40,45062
2024-01-03,69,45131
2024-01-04,69,45200
2024-01-05,58,45258
2024-01-06,67,45325
2024-01-07,54,45379
2024-01-08,48,45427
2024-01-09,58,45485
2024-01-10,47,45532
2024-01-11,54,45586
2024-01-12,74,45660
2024-01-13,72,45732
2024-01-14,87,45819
2024-01-15,96,45915
2024-01-16,72,45987
2024-01-17,69,46056
2024-01-18,75,46131
2024-01-19,75,46206
2024-01-20,68,46274
2024-01-21,103,46377
2024-01-22,62,46439
2024-01-23,103,46542
2024-01-24,98,46640
2024-01-25,78,46718
2024-01-26,70,46788
2024-01-27,64,46852
2024-01-28,75,46927
2024-01-29,70,46997
2024-01-30,70,47067
2024-01-31,70,47137
2024-02-01,50,47187
2024-02-02,51,47238
2024-02-03,61,47299
2024-02-04,51,47350
2024-02-05,72,47422
2024-02-06,80,47502
2024-02-07,64,47566
2024-02-08,57,47623
2024-02-09,90,47713
2024-02-10,66,47779
2024-02-11,58,47837
2024-02-12,81,47918
2024-02-13,68,47986
2024-02-14,90,48076
2024-02-15,96,48172
2024-02-16,86,48258
2024-02-17,82,48340
2024-02-18,92,48432
2024-02-19,94,48526
2024-02-20,147,48673
2024-02-21,94,48767
2024-02-22,92,48859
2024-02-23,98,48957
2024-02-24,83,49040
2024-02-25,72,49112
2024-02-26,79,49191
2024-02-27,80,49271
2024-02-28,100,49371
2024-02-29,67,49438
2024-03-01,97,49535
2024-03-02,57,49592
2024-03-03,64,49656
2024-03-04,64,49720
2024-03-05,77,49797
2024-03-06,72,49869
2024-03-07,74,49943
2024-03-08,69,50012
2024-03-09,58,50070
2024-03-10,67,50137
2024-03-11,51,50188
2024-03-12,62,50250
2024-03-13,66,50316
2024-03-14,61,50377
2024-03-15,63,50440
2024-03-16,47,50487
2024-03-17,79,50566
2024-03-18,83,50649
2024-03-19,57,50706
2024-03-20,57,50763
2024-03-21,76,50839
2024-03-22,73,50912
2024-03-23,75,50987
2024-03-24,44,51031
2024-03-25,58,51089
2024-03-26,47,51136
2024-03-27,45,51181
2024-03-28,45,51226
2024-03-29,50,51276
2024-03-30,44,51320
2024-03-31,49,51369
2024-04-01,78,51447
2024-04-02,55,51502
2024-04-03,33,51535
2024-04-04,64,51599
2024-04-05,50,51649
2024-04-06,36,51685
2024-04-07,45,51730
2024-04-08,47,51777
2024-04-09,39,51816
2024-04-10,51,51867
2024-04-11,49,51916
2024-04-12,65,51981
2024-04-13,45,52026
2024-04-14,56,52082
2024-04-15,62,52144
2024-04-16,39,52183
2024-04-17,52,52235
2024-04-18,46,52281
2024-04-19,53,52334
2024-04-20,53,52387
2024-04-21,40,52427
2024-04-22,50,52477
2024-04-23,55,52532
2024-04-24,65,52597
2024-04-25,61,52658
2024-04-26,47,52705
2024-04-27,51,52756
2024-04-28,41,52797
2024-04-29,49,52846
2024-04-30,42,52888
2024-05-01,39,52927
2024-05-02,53,52980
2024-05-03,56,53036
2024-05-04,48,53084
2024-05-05,74,53158
2024-05-06,45,53203
2024-05-07,37,53240
2024-05-08,31,53271
2024-05-09,47,53318
2024-05-10,61,53379
2024-05-11,66,53445
2024-05-12,76,53521
2024-05-13,56,53577
2024-05-14,55,53632
2024-05-15,74,53706
2024-05-16,57,53763
2024-05-17,47,53810
2024-05-18,38,53848
2024-05-19,47,53895
2024-05-20,65,53960
2024-05-21,52,54012
2024-05-22,59,54071
2024-05-23,49,54120
2024-05-24,34,54154
2024-05-25,66,54220
2024-05-26,42,54262
2024-05-27,50,54312
2024-05-28,40,54352
2024-05-29,52,54404
2024-05-30,43,54447
2024-05-31,33,54480
2024-06-01,38,54518
2024-06-02,50,54568
2024-06-03,53,54621
2024-06-04,32,54653
2024-06-05,51,54704
2024-06-06,32,54736
2024-06-07,42,54778
2024-06-08,35,54813
2024-06-09,50,54863
2024-06-10,50,54913
2024-06-11,28,54941
2024-06-12,32,54973
2024-06-13,34,55007
2024-06-14,52,55059
2024-06-15,31,55090
2024-06-16,28,55118
2024-06-17,39,55157
2024-06-18,40,55197
2024-06-19,49,55246
2024-06-20,53,55299
2024-06-21,50,55349
2024-06-22,38,55387
2024-06-23,39,55426
2024-06-24,37,55463
2024-06-25,37,55500
2024-06-26,47,55547
2024-06-27,35,55582
2024-06-28,37,55619
2024-06-29,44,55663
2024-06-30,53,55716
2024-07-01,52,55768
2024-07-02,44,55812
2024-07-03,35,55847
2024-07-04,36,55883
2024-07-05,40,55923
2024-07-06,35,55958
2024-07-07,46,56004
2024-07-08,55,56059
2024-07-09,46,56105
2024-07-10,47,56152
2024-07-11,28,56180
2024-07-12,41,56221
2024-07-13,35,56256
2024-07-14,44,56300
2024-07-15,40,56340
2024-07-16,37,56377
2024-07-17,44,56421
2024-07-18,34,56455
2024-07-19,38,56493
2024-07-20,44,56537
2024-07-21,50,56587
2024-07-22,45,56632
2024-07-23,49,56681
2024-07-24,47,56728
2024-07-25,47,56775
2024-07-26,32,56807
2024-07-27,50,56857
2024-07-28,38,56895
2024-07-29,29,56924
2024-07-30,38,56962
2024-07-31,51,57013
2024-08-01,49,57062
2024-08-02,28,57090
2024-08-03,28,57118
2024-08-04,32,57150
2024-08-05,30,57180
2024-08-06,27,57207
2024-08-07,36,57243
2024-08-08,68,57311
2024-08-09,66,57377
2024-08-10,58,57435
2024-08-11,42,57477
2024-08-12,55,57532
2024-08-13,43,57575
2024-08-14,45,57620
2024-08-15,38,57658
2024-08-16,31,57689
2024-08-17,38,57727
2024-08-18,27,57754
2024-08-19,38,57792
2024-08-20,38,57830
2024-08-21,35,57865
2024-08-22,29,57894
2024-08-23,35,57929
2024-08-24,26,57955
2024-08-25,29,57984
2024-08-26,28,58012
2024-08-27,35,58047
2024-08-28,31,58078
2024-08-29,33,58111
2024-08-30,25,58136
2024-08-31,36,58172
2024-09-01,35,58207
2024-09-02,24,58231
2024-09-03,23,58254
2024-09-04,28,58282
2024-09-05,21,58303
2024-09-06,18,58321
2024-09-07,30,58351
2024-09-08,14,58365
2024-09-09,24,58389
2024-09-10,18,58407
2024-09-11,17,58424
2024-09-12,11,58435
2024-09-13,26,58461
2024-09-14,20,58481
2024-09-15,10,58491
2024-09-16,22,58513
2024-09-17,7,58520
2024-09-18,11,58531
2024-09-19,12,58543
2024-09-20,15,58558
2024-09-21,14,58572
2024-09-22,13,58585
2024-09-23,25,58610
2024-09-24,22,58632
2024-09-25,17,58649
2024-09-26,8,58657
2024-09-27,11,58668
2024-09-28,20,58688
2024-09-29,12,58700
2024-09-30,11,58711
2024-10-01,12,58723
2024-10-02,7,58730
2024-10-03,12,58742
2024-10-04,8,58750
2024-10-05,8,58758
2024-10-06,9,58767
2024-10-07,10,58777
2024-10-08,2,58779
2024-10-09,7,58786
2024-10-10,5,58791
2024-10-11,8,58799
2024-10-12,6,58805
2024-10-13,5,58810
2024-10-14,8,58818
2024-10-15,5,58823
2024-10-16,6,58829
2024-10-17,9,58838
2024-10-18,3,58841
2024-10-19,3,58844
2024-10-20,5,58849
2024-10-21,4,58853
2024-10-22,1,58854
2024-10-23,1,58855
2024-10-24,5,58860
2024-10-25,2,58862
2024-10-26,0,58862
2024-10-27,0,58862
2024-10-28,0,58862
2024-10-29,0,58862
2024-10-30,1,58863
2024-10-31,0,58863
2024-11-01,1,58864
2024-11-02,0,58864
2024-11-03,0,58864
2024-11-04,0,58864
2024-11-05,0,58864
2024-11-06,1,58865
2024-11-07,0,58865
