date,change,total
2023-07-11,58,30003
2023-07-12,81,30084
2023-07-13,55,30139
2023-07-14,49,30188
2023-07-15,40,30228
2023-07-16,35,30263
2023-07-17,78,30341
2023-07-18,55,30396
2023-07-19,54,30450
2023-07-20,69,30519
2023-07-21,78,30597
2023-07-22,79,30676
2023-07-23,47,30723
2023-07-24,51,30774
2023-07-25,45,30819
2023-07-26,50,30869
2023-07-27,55,30924
2023-07-28,35,30959
2023-07-29,37,30996
2023-07-30,47,31043
2023-07-31,34,31077
2023-08-01,56,31133
2023-08-02,86,31219
2023-08-03,48,31267
2023-08-04,45,31312
2023-08-05,33,31345
2023-08-06,35,31380
2023-08-07,46,31426
2023-08-08,45,31471
2023-08-09,60,31531
2023-08-10,47,31578
2023-08-11,19,31597
2023-08-12,39,31636
2023-08-13,34,31670
2023-08-14,54,31724
2023-08-15,39,31763
2023-08-16,24,31787
2023-08-17,45,31832
2023-08-18,36,31868
2023-08-19,44,31912
2023-08-20,39,31951
2023-08-21,46,31997
2023-08-22,52,32049
2023-08-23,63,32112
2023-08-24,52,32164
2023-08-25,31,32195
2023-08-26,51,32246
2023-08-27,48,32294
2023-08-28,39,32333
2023-08-29,44,32377
2023-08-30,45,32422
2023-08-31,45,32467
2023-09-01,46,32513
2023-09-02,37,32550
2023-09-03,38,32588
2023-09-04,47,32635
2023-09-05,55,32690
2023-09-06,46,32736
2023-09-07,33,32769
2023-09-08,61,32830
2023-09-09,38,32868
2023-09-10,52,32920
2023-09-11,52,32972
2023-09-12,33,33005
2023-09-13,47,33052
2023-09-14,36,33088
2023-09-15,37,33125
2023-09-16,40,33165
2023-09-17,52,33217
2023-09-18,48,33265
2023-09-19,53,33318
2023-09-20,52,33370
2023-09-21,46,33416
2023-09-22,39,33455
2023-09-23,24,33479
2023-09-24,40,33519
2023-09-25,50,33569
2023-09-26,38,33607
2023-09-27,30,33637
2023-09-28,28,33665
2023-09-29,40,33705
2023-09-30,37,33742
2023-10-01,34,33776
2023-10-02,36,33812
2023-10-03,45,33857
2023-10-04,43,33900
2023-10-05,47,33947
2023-10-06,57,34004
2023-10-07,42,34046
2023-10-08,42,34088
2023-10-09,51,34139
2023-10-10,116,34255
2023-10-11,96,34351
2023-10-12,90,34441
2023-10-13,82,34523
2023-10-14,62,34585
2023-10-15,75,34660
2023-10-16,75,34735
2023-10-17,61,34796
2023-10-18,75,34871
2023-10-19,108,34979
2023-10-20,78,35057
2023-10-21,75,35132
2023-10-22,74,35206
2023-10-23,71,35277
2023-10-24,81,35358
2023-10-25,60,35418
2023-10-26,48,35466
2023-10-27,58,35524
2023-10-28,48,35572
2023-10-29,88,35660
2023-10-30,67,35727
2023-10-31,56,35783
2023-11-01,61,35844
2023-11-02,52,35896
2023-11-03,60,35956
2023-11-04,58,36014
2023-11-05,58,36072
2023-11-06,45,36117
2023-11-07,56,36173
2023-11-08,59,36232
2023-11-09,58,36290
2023-11-10,104,36394
2023-11-11,46,36440
2023-11-12,53,36493
2023-11-13,48,36541
2023-11-14,68,36609
2023-11-15,63,36672
2023-11-16,41,36713
2023-11-17,61,36774
2023-11-18,54,36828
2023-11-19,42,36870
2023-11-20,39,36909
2023-11-21,43,36952
2023-11-22,54,37006
2023-11-23,70,37076
2023-11-24,33,37109
2023-11-25,57,37166
2023-11-26,49,37215
2023-11-27,52,37267
2023-11-28,75,37342
2023-11-29,50,37392
2023-11-30,67,37459
2023-12-01,69,37528
2023-12-02,58,37586
2023-12-03,40,37626
2023-12-04,43,37669
2023-12-05,69,37738
2023-12-06,62,37800
2023-12-07,45,37845
2023-12-08,46,37891
2023-12-09,50,37941
2023-12-10,64,38005
2023-12-11,36,38041
2023-12-12,54,38095
2023-12-13,40,38135
2023-12-14,58,38193
2023-12-15,50,38243
2023-12-16,75,38318
2023-12-17,52,38370
2023-12-18,38,38408
2023-12-19,43,38451
2023-12-20,54,38505
2023-12-21,58,38563
2023-12-22,45,38608
2023-12-23,47,38655
2023-12-24,54,38709
2023-12-25,53,38762
2023-12-26,46,38808
2023-12-27,55,38863
2023-12-28,41,38904
2023-12-29,58,38962
2023-12-30,46,39008
2023-12-31,34,39042
2024-01-01,52,39094
2024-01-02,30,39124
2024-01-03,49,39173
2024-01-04,38,39211
2024-01-05,39,39250
2024-01-06,45,39295
2024-01-07,34,39329
2024-01-08,26,39355
2024-01-09,38,39393
2024-01-10,26,39419
2024-01-11,32,39451
2024-01-12,55,39506
2024-01-13,45,39551
2024-01-14,63,39614
2024-01-15,66,39680
2024-01-16,52,39732
2024-01-17,43,39775
2024-01-18,46,39821
2024-01-19,50,39871
2024-01-20,47,39918
2024-01-21,70,39988
2024-01-22,39,40027
2024-01-23,71,40098
2024-01-24,70,40168
2024-01-25,51,40219
2024-01-26,39,40258
2024-01-27,38,40296
2024-01-28,40,40336
2024-01-29,49,40385
2024-01-30,44,40429
2024-01-31,39,40468
2024-02-01,30,40498
2024-02-02,34,40532
2024-02-03,38,40570
2024-02-04,34,40604
2024-02-05,49,40653
2024-02-06,46,40699
2024-02-07,36,40735
2024-02-08,33,40768
2024-02-09,57,40825
2024-02-10,39,40864
2024-02-11,37,40901
2024-02-12,52,40953
2024-02-13,47,41000
2024-02-14,49,41049
2024-02-15,61,41110
2024-02-16,48,41158
2024-02-17,49,41207
2024-02-18,69,41276
2024-02-19,45,41321
2024-02-20,118,41439
2024-02-21,63,41502
2024-02-22,58,41560
2024-02-23,66,41626
2024-02-24,57,41683
2024-02-25,44,41727
2024-02-26,49,41776
2024-02-27,46,41822
2024-02-28,43,41865
2024-02-29,33,41898
2024-03-01,50,41948
2024-03-02,24,41972
2024-03-03,34,42006
2024-03-04,33,42039
2024-03-05,41,42080
2024-03-06,48,42128
2024-03-07,40,42168
2024-03-08,44,42212
2024-03-09,38,42250
2024-03-10,39,42289
2024-03-11,32,42321
2024-03-12,35,42356
2024-03-13,42,42398
2024-03-14,26,42424
2024-03-15,32,42456
2024-03-16,21,42477
2024-03-17,44,42521
2024-03-18,36,42557
2024-03-19,33,42590
2024-03-20,27,42617
2024-03-21,43,42660
2024-03-22,34,42694
2024-03-23,42,42736
2024-03-24,19,42755
2024-03-25,34,42789
2024-03-26,22,42811
2024-03-27,26,42837
2024-03-28,26,42863
2024-03-29,20,42883
2024-03-30,18,42901
2024-03-31,30,42931
2024-04-01,31,42962
2024-04-02,14,42976
