date,change,total
2022-10-05,115,10029
2022-10-06,71,10100
2022-10-07,75,10175
2022-10-08,62,10237
2022-10-09,63,10300
2022-10-10,56,10356
2022-10-11,50,10406
2022-10-12,94,10500
2022-10-13,60,10560
2022-10-14,83,10643
2022-10-15,96,10739
2022-10-16,40,10779
2022-10-17,46,10825
2022-10-18,71,10896
2022-10-19,91,10987
2022-10-20,78,11065
2022-10-21,48,11113
2022-10-22,81,11194
2022-10-23,75,11269
2022-10-24,161,11430
2022-10-25,93,11523
2022-10-26,50,11573
2022-10-27,84,11657
2022-10-28,59,11716
2022-10-29,97,11813
2022-10-30,91,11904
2022-10-31,65,11969
2022-11-01,119,12088
2022-11-02,100,12188
2022-11-03,72,12260
2022-11-04,95,12355
2022-11-05,79,12434
2022-11-06,106,12540
2022-11-07,81,12621
2022-11-08,92,12713
2022-11-09,73,12786
2022-11-10,78,12864
2022-11-11,87,12951
2022-11-12,115,13066
2022-11-13,82,13148
2022-11-14,83,13231
2022-11-15,54,13285
2022-11-16,82,13367
2022-11-17,99,13466
2022-11-18,101,13567
2022-11-19,85,13652
2022-11-20,79,13731
2022-11-21,64,13795
2022-11-22,74,13869
2022-11-23,64,13933
2022-11-24,88,14021
2022-11-25,93,14114
2022-11-26,78,14192
2022-11-27,84,14276
2022-11-28,54,14330
2022-11-29,69,14399
2022-11-30,68,14467
2022-12-01,128,14595
2022-12-02,191,14786
2022-12-03,115,14901
2022-12-04,108,15009
2022-12-05,116,15125
2022-12-06,111,15236
2022-12-07,96,15332
2022-12-08,138,15470
2022-12-09,64,15534
2022-12-10,59,15593
2022-12-11,106,15699
2022-12-12,123,15822
2022-12-13,78,15900
2022-12-14,88,15988
2022-12-15,108,16096
2022-12-16,96,16192
2022-12-17,62,16254
2022-12-18,81,16335
2022-12-19,75,16410
2022-12-20,134,16544
2022-12-21,111,16655
2022-12-22,116,16771
2022-12-23,69,16840
2022-12-24,90,16930
2022-12-25,114,17044
2022-12-26,91,17135
2022-12-27,87,17222
2022-12-28,108,17330
2022-12-29,93,17423
2022-12-30,98,17521
2022-12-31,110,17631
2023-01-01,249,17880
2023-01-02,106,17986
2023-01-03,129,18115
2023-01-04,139,18254
2023-01-05,155,18409
2023-01-06,132,18541
2023-01-07,166,18707
2023-01-08,130,18837
2023-01-09,124,18961
2023-01-10,137,19098
2023-01-11,102,19200
2023-01-12,183,19383
2023-01-13,114,19497
2023-01-14,186,19683
2023-01-15,142,19825
2023-01-16,145,19970
2023-01-17,132,20102
2023-01-18,140,20242
2023-01-19,148,20390
2023-01-20,130,20520
2023-01-21,130,20650
2023-01-22,73,20723
2023-01-23,115,20838
2023-01-24,198,21036
2023-01-25,158,21194
2023-01-26,144,21338
2023-01-27,136,21474
2023-01-28,152,21626
2023-01-29,119,21745
2023-01-30,165,21910
2023-01-31,155,22065
2023-02-01,206,22271
2023-02-02,172,22443
2023-02-03,141,22584
2023-02-04,143,22727
2023-02-05,126,22853
2023-02-06,206,23059
2023-02-07,217,23276
2023-02-08,173,23449
2023-02-09,153,23602
2023-02-10,96,23698
2023-02-11,149,23847
2023-02-12,93,23940
2023-02-13,124,24064
2023-02-14,99,24163
2023-02-15,127,24290
2023-02-16,124,24414
2023-02-17,151,24565
2023-02-18,153,24718
2023-02-19,104,24822
2023-02-20,95,24917
2023-02-21,139,25056
2023-02-22,122,25178
2023-02-23,135,25313
2023-02-24,140,25453
2023-02-25,113,25566
2023-02-26,100,25666
2023-02-27,95,25761
2023-02-28,163,25924
2023-03-01,130,26054
2023-03-02,122,26176
2023-03-03,121,26297
2023-03-04,127,26424
2023-03-05,147,26571
2023-03-06,147,26718
2023-03-07,126,26844
2023-03-08,126,26970
2023-03-09,101,27071
2023-03-10,125,27196
2023-03-11,114,27310
2023-03-12,148,27458
2023-03-13,118,27576
2023-03-14,131,27707
2023-03-15,148,27855
2023-03-16,112,27967
2023-03-17,112,28079
2023-03-18,136,28215
2023-03-19,132,28347
2023-03-20,138,28485
2023-03-21,144,28629
2023-03-22,102,28731
2023-03-23,187,28918
2023-03-24,151,29069
2023-03-25,149,29218
2023-03-26,94,29312
2023-03-27,89,29401
2023-03-28,77,29478
2023-03-29,87,29565
2023-03-30,114,29679
2023-03-31,82,29761
2023-04-01,102,29863
2023-04-02,107,29970
2023-04-03,83,30053
2023-04-04,87,30140
2023-04-05,68,30208
2023-04-06,76,30284
2023-04-07,103,30387
2023-04-08,87,30474
2023-04-09,78,30552
2023-04-10,101,30653
2023-04-11,95,30748
2023-04-12,57,30805
2023-04-13,55,30860
2023-04-14,58,30918
2023-04-15,73,30991
2023-04-16,64,31055
2023-04-17,93,31148
2023-04-18,68,31216
2023-04-19,79,31295
2023-04-20,84,31379
2023-04-21,84,31463
2023-04-22,85,31548
2023-04-23,81,31629
2023-04-24,101,31730
2023-04-25,66,31796
2023-04-26,64,31860
2023-04-27,69,31929
2023-04-28,87,32016
2023-04-29,57,32073
2023-04-30,76,32149
2023-05-01,63,32212
2023-05-02,51,32263
2023-05-03,91,32354
2023-05-04,98,32452
2023-05-05,89,32541
2023-05-06,62,32603
2023-05-07,81,32684
2023-05-08,92,32776
2023-05-09,97,32873
2023-05-10,112,32985
2023-05-11,93,33078
2023-05-12,144,33222
2023-05-13,134,33356
2023-05-14,75,33431
2023-05-15,69,33500
2023-05-16,105,33605
2023-05-17,83,33688
2023-05-18,79,33767
2023-05-19,75,33842
2023-05-20,87,33929
2023-05-21,64,33993
2023-05-22,77,34070
2023-05-23,73,34143
2023-05-24,60,34203
2023-05-25,46,34249
2023-05-26,56,34305
2023-05-27,51,34356
2023-05-28,50,34406
2023-05-29,86,34492
2023-05-30,87,34579
2023-05-31,73,34652
2023-06-01,73,34725
2023-06-02,61,34786
2023-06-03,57,34843
2023-06-04,85,34928
2023-06-05,109,35037
2023-06-06,99,35136
2023-06-07,93,35229
2023-06-08,118,35347
2023-06-09,68,35415
2023-06-10,92,35507
2023-06-11,38,35545
2023-06-12,62,35607
2023-06-13,170,35777
2023-06-14,55,35832
2023-06-15,80,35912
2023-06-16,113,36025
2023-06-17,78,36103
2023-06-18,114,36217
2023-06-19,121,36338
2023-06-20,85,36423
2023-06-21,78,36501
2023-06-22,96,36597
2023-06-23,100,36697
2023-06-24,84,36781
2023-06-25,80,36861
2023-06-26,72,36933
2023-06-27,91,37024
2023-06-28,76,37100
2023-06-29,72,37172
2023-06-30,89,37261
2023-07-01,95,37356
2023-07-02,77,37433
2023-07-03,95,37528
2023-07-04,90,37618
2023-07-05,86,37704
2023-07-06,77,37781
2023-07-07,71,37852
2023-07-08,66,37918
2023-07-09,49,37967
2023-07-10,66,38033
2023-07-11,87,38120
2023-07-12,93,38213
2023-07-13,81,38294
2023-07-14,73,38367
2023-07-15,54,38421
2023-07-16,49,38470
2023-07-17,94,38564
2023-07-18,72,38636
2023-07-19,70,38706
2023-07-20,85,38791
2023-07-21,96,38887
2023-07-22,107,38994
2023-07-23,62,39056
2023-07-24,68,39124
2023-07-25,68,39192
2023-07-26,64,39256
2023-07-27,74,39330
2023-07-28,44,39374
2023-07-29,56,39430
2023-07-30,60,39490
2023-07-31,52,39542
2023-08-01,79,39621
2023-08-02,108,39729
2023-08-03,76,39805
2023-08-04,73,39878
2023-08-05,53,39931
2023-08-06,60,39991
2023-08-07,58,40049
2023-08-08,67,40116
2023-08-09,78,40194
2023-08-10,65,40259
2023-08-11,41,40300
2023-08-12,55,40355
2023-08-13,55,40410
2023-08-14,71,40481
2023-08-15,52,40533
2023-08-16,34,40567
2023-08-17,60,40627
2023-08-18,75,40702
2023-08-19,71,40773
2023-08-20,68,40841
2023-08-21,66,40907
2023-08-22,80,40987
2023-08-23,98,41085
2023-08-24,71,41156
2023-08-25,54,41210
2023-08-26,72,41282
2023-08-27,83,41365
2023-08-28,60,41425
2023-08-29,68,41493
2023-08-30,74,41567
2023-08-31,72,41639
2023-09-01,74,41713
2023-09-02,67,41780
2023-09-03,58,41838
2023-09-04,76,41914
2023-09-05,79,41993
2023-09-06,66,42059
2023-09-07,51,42110
2023-09-08,81,42191
2023-09-09,70,42261
2023-09-10,78,42339
2023-09-11,75,42414
2023-09-12,52,42466
2023-09-13,81,42547
2023-09-14,54,42601
2023-09-15,74,42675
2023-09-16,61,42736
2023-09-17,81,42817
2023-09-18,73,42890
2023-09-19,88,42978
2023-09-20,64,43042
2023-09-21,60,43102
2023-09-22,68,43170
2023-09-23,42,43212
2023-09-24,54,43266
2023-09-25,67,43333
2023-09-26,50,43383
2023-09-27,36,43419
2023-09-28,40,43459
2023-09-29,58,43517
2023-09-30,69,43586
2023-10-01,56,43642
2023-10-02,55,43697
2023-10-03,70,43767
2023-10-04,67,43834
2023-10-05,85,43919
2023-10-06,95,44014
2023-10-07,68,44082
2023-10-08,78,44160
2023-10-09,81,44241
2023-10-10,205,44446
2023-10-11,133,44579
2023-10-12,146,44725
2023-10-13,138,44863
2023-10-14,111,44974
2023-10-15,127,45101
2023-10-16,121,45222
2023-10-17,113,45335
2023-10-18,105,45440
2023-10-19,196,45636
2023-10-20,117,45753
2023-10-21,131,45884
2023-10-22,130,46014
2023-10-23,134,46148
2023-10-24,119,46267
2023-10-25,111,46378
2023-10-26,92,46470
2023-10-27,85,46555
2023-10-28,102,46657
2023-10-29,135,46792
2023-10-30,114,46906
2023-10-31,95,47001
2023-11-01,117,47118
2023-11-02,94,47212
2023-11-03,103,47315
2023-11-04,90,47405
2023-11-05,90,47495
2023-11-06,68,47563
2023-11-07,97,47660
2023-11-08,115,47775
2023-11-09,88,47863
2023-11-10,182,48045
2023-11-11,102,48147
2023-11-12,84,48231
2023-11-13,104,48335
2023-11-14,115,48450
2023-11-15,115,48565
2023-11-16,91,48656
2023-11-17,136,48792
2023-11-18,94,48886
2023-11-19,90,48976
2023-11-20,69,49045
2023-11-21,92,49137
2023-11-22,94,49231
2023-11-23,123,49354
2023-11-24,75,49429
2023-11-25,118,49547
2023-11-26,98,49645
2023-11-27,107,49752
2023-11-28,167,49919
2023-11-29,116,50035
2023-11-30,147,50182
2023-12-01,169,50351
2023-12-02,119,50470
2023-12-03,82,50552
2023-12-04,87,50639
2023-12-05,144,50783
2023-12-06,124,50907
2023-12-07,111,51018
2023-12-08,129,51147
2023-12-09,98,51245
2023-12-10,127,51372
2023-12-11,109,51481
2023-12-12,124,51605
2023-12-13,110,51715
2023-12-14,134,51849
2023-12-15,110,51959
2023-12-16,177,52136
2023-12-17,127,52263
2023-12-18,109,52372
2023-12-19,107,52479
2023-12-20,142,52621
2023-12-21,127,52748
2023-12-22,109,52857
2023-12-23,117,52974
2023-12-24,108,53082
2023-12-25,119,53201
2023-12-26,125,53326
2023-12-27,100,53426
2023-12-28,107,53533
2023-12-29,113,53646
2023-12-30,103,53749
2023-12-31,76,53825
2024-01-01,97,53922
2024-01-02,62,53984
2024-01-03,100,54084
2024-01-04,113,54197
2024-01-05,86,54283
2024-01-06,95,54378
2024-01-07,91,54469
2024-01-08,79,54548
2024-01-09,101,54649
2024-01-10,75,54724
2024-01-11,94,54818
2024-01-12,97,54915
2024-01-13,101,55016
2024-01-14,106,55122
2024-01-15,141,55263
2024-01-16,96,55359
2024-01-17,102,55461
2024-01-18,116,55577
2024-01-19,100,55677
2024-01-20,108,55785
2024-01-21,152,55937
2024-01-22,100,56037
2024-01-23,151,56188
2024-01-24,130,56318
2024-01-25,117,56435
2024-01-26,121,56556
2024-01-27,91,56647
2024-01-28,105,56752
2024-01-29,95,56847
2024-01-30,95,56942
2024-01-31,112,57054
2024-02-01,76,57130
2024-02-02,71,57201
2024-02-03,91,57292
2024-02-04,92,57384
2024-02-05,106,57490
2024-02-06,128,57618
2024-02-07,104,57722
2024-02-08,99,57821
2024-02-09,137,57958
2024-02-10,99,58057
2024-02-11,89,58146
2024-02-12,124,58270
2024-02-13,110,58380
2024-02-14,126,58506
2024-02-15,161,58667
2024-02-16,126,58793
2024-02-17,138,58931
2024-02-18,140,59071
2024-02-19,166,59237
2024-02-20,211,59448
2024-02-21,152,59600
2024-02-22,147,59747
2024-02-23,141,59888
2024-02-24,130,60018
2024-02-25,119,60137
2024-02-26,127,60264
2024-02-27,132,60396
2024-02-28,207,60603
2024-02-29,107,60710
2024-03-01,167,60877
2024-03-02,111,60988
2024-03-03,98,61086
2024-03-04,124,61210
2024-03-05,144,61354
2024-03-06,116,61470
2024-03-07,126,61596
2024-03-08,111,61707
2024-03-09,108,61815
2024-03-10,116,61931
2024-03-11,107,62038
2024-03-12,119,62157
2024-03-13,96,62253
2024-03-14,100,62353
2024-03-15,117,62470
2024-03-16,95,62565
2024-03-17,140,62705
2024-03-18,130,62835
2024-03-19,101,62936
2024-03-20,113,63049
2024-03-21,123,63172
2024-03-22,127,63299
2024-03-23,124,63423
2024-03-24,76,63499
2024-03-25,103,63602
2024-03-26,82,63684
2024-03-27,90,63774
2024-03-28,77,63851
2024-03-29,105,63956
2024-03-30,80,64036
2024-03-31,98,64134
2024-04-01,145,64279
2024-04-02,100,64379
2024-04-03,77,64456
2024-04-04,126,64582
2024-04-05,98,64680
2024-04-06,80,64760
2024-04-07,113,64873
2024-04-08,86,64959
2024-04-09,94,65053
2024-04-10,89,65142
2024-04-11,109,65251
2024-04-12,142,65393
2024-04-13,86,65479
2024-04-14,124,65603
2024-04-15,131,65734
2024-04-16,95,65829
2024-04-17,93,65922
2024-04-18,104,66026
2024-04-19,93,66119
2024-04-20,111,66230
2024-04-21,95,66325
2024-04-22,88,66413
2024-04-23,104,66517
2024-04-24,130,66647
2024-04-25,112,66759
2024-04-26,95,66854
2024-04-27,96,66950
2024-04-28,94,67044
2024-04-29,106,67150
2024-04-30,100,67250
2024-05-01,96,67346
2024-05-02,116,67462
2024-05-03,119,67581
2024-05-04,109,67690
2024-05-05,146,67836
2024-05-06,106,67942
2024-05-07,78,68020
2024-05-08,104,68124
2024-05-09,94,68218
2024-05-10,135,68353
2024-05-11,153,68506
2024-05-12,139,68645
2024-05-13,136,68781
2024-05-14,133,68914
2024-05-15,151,69065
2024-05-16,139,69204
2024-05-17,100,69304
2024-05-18,96,69400
2024-05-19,86,69486
2024-05-20,165,69651
2024-05-21,133,69784
2024-05-22,126,69910
2024-05-23,113,70023
2024-05-24,77,70100
2024-05-25,143,70243
2024-05-26,106,70349
2024-05-27,94,70443
2024-05-28,114,70557
2024-05-29,130,70687
2024-05-30,119,70806
2024-05-31,79,70885
2024-06-01,119,71004
2024-06-02,112,71116
2024-06-03,112,71228
2024-06-04,110,71338
2024-06-05,111,71449
2024-06-06,85,71534
2024-06-07,108,71642
2024-06-08,95,71737
2024-06-09,107,71844
2024-06-10,113,71957
2024-06-11,89,72046
2024-06-12,77,72123
2024-06-13,69,72192
2024-06-14,136,72328
2024-06-15,94,72422
2024-06-16,87,72509
2024-06-17,96,72605
2024-06-18,110,72715
2024-06-19,109,72824
2024-06-20,144,72968
2024-06-21,129,73097
2024-06-22,107,73204
2024-06-23,119,73323
2024-06-24,108,73431
2024-06-25,108,73539
2024-06-26,126,73665
2024-06-27,101,73766
2024-06-28,101,73867
2024-06-29,107,73974
2024-06-30,125,74099
2024-07-01,136,74235
2024-07-02,112,74347
2024-07-03,111,74458
2024-07-04,95,74553
2024-07-05,117,74670
2024-07-06,86,74756
2024-07-07,113,74869
2024-07-08,148,75017
2024-07-09,116,75133
2024-07-10,110,75243
2024-07-11,89,75332
2024-07-12,112,75444
2024-07-13,103,75547
2024-07-14,107,75654
2024-07-15,128,75782
2024-07-16,90,75872
2024-07-17,130,76002
2024-07-18,108,76110
2024-07-19,106,76216
2024-07-20,135,76351
2024-07-21,108,76459
2024-07-22,107,76566
2024-07-23,138,76704
2024-07-24,151,76855
2024-07-25,112,76967
2024-07-26,121,77088
2024-07-27,121,77209
2024-07-28,94,77303
2024-07-29,95,77398
2024-07-30,107,77505
2024-07-31,139,77644
2024-08-01,126,77770
2024-08-02,102,77872
2024-08-03,97,77969
2024-08-04,114,78083
2024-08-05,98,78181
2024-08-06,112,78293
2024-08-07,136,78429
2024-08-08,199,78628
2024-08-09,167,78795
2024-08-10,179,78974
2024-08-11,150,79124
2024-08-12,163,79287
2024-08-13,145,79432
2024-08-14,129,79561
2024-08-15,138,79699
2024-08-16,118,79817
2024-08-17,135,79952
2024-08-18,109,80061
2024-08-19,161,80222
2024-08-20,109,80331
2024-08-21,135,80466
2024-08-22,104,80570
2024-08-23,97,80667
2024-08-24,136,80803
2024-08-25,123,80926
2024-08-26,110,81036
2024-08-27,151,81187
2024-08-28,132,81319
2024-08-29,96,81415
2024-08-30,140,81555
2024-08-31,136,81691
2024-09-01,154,81845
2024-09-02,112,81957
2024-09-03,110,82067
2024-09-04,103,82170
2024-09-05,128,82298
2024-09-06,114,82412
2024-09-07,139,82551
2024-09-08,132,82683
2024-09-09,116,82799
2024-09-10,103,82902
2024-09-11,116,83018
2024-09-12,96,83114
2024-09-13,107,83221
2024-09-14,118,83339
2024-09-15,100,83439
2024-09-16,125,83564
2024-09-17,85,83649
2024-09-18,103,83752
2024-09-19,121,83873
2024-09-20,130,84003
2024-09-21,114,84117
2024-09-22,106,84223
2024-09-23,144,84367
2024-09-24,124,84491
2024-09-25,127,84618
2024-09-26,133,84751
2024-09-27,120,84871
2024-09-28,152,85023
2024-09-29,100,85123
2024-09-30,118,85241
2024-10-01,123,85364
2024-10-02,131,85495
2024-10-03,106,85601
2024-10-04,126,85727
2024-10-05,89,85816
2024-10-06,111,85927
2024-10-07,119,86046
2024-10-08,116,86162
2024-10-09,123,86285
2024-10-10,104,86389
2024-10-11,106,86495
2024-10-12,111,86606
2024-10-13,101,86707
2024-10-14,111,86818
2024-10-15,150,86968
2024-10-16,139,87107
2024-10-17,119,87226
2024-10-18,115,87341
2024-10-19,105,87446
2024-10-20,116,87562
2024-10-21,105,87667
2024-10-22,111,87778
2024-10-23,121,87899
2024-10-24,132,88031
2024-10-25,136,88167
2024-10-26,110,88277
2024-10-27,116,88393
2024-10-28,99,88492
2024-10-29,112,88604
2024-10-30,119,88723
2024-10-31,107,88830
2024-11-01,142,88972
2024-11-02,94,89066
2024-11-03,95,89161
2024-11-04,99,89260
2024-11-05,120,89380
2024-11-06,109,89489
2024-11-07,127,89616
2024-11-08,109,89725
2024-11-09,87,89812
2024-11-10,113,89925
2024-11-11,127,90052
2024-11-12,124,90176
2024-11-13,123,90299
2024-11-14,97,90396
2024-11-15,115,90511
2024-11-16,124,90635
2024-11-17,107,90742
2024-11-18,113,90855
2024-11-19,136,90991
2024-11-20,146,91137
2024-11-21,122,91259
2024-11-22,120,91379
2024-11-23,102,91481
2024-11-24,109,91590
2024-11-25,124,91714
2024-11-26,110,91824
2024-11-27,109,91933
2024-11-28,164,92097
2024-11-29,122,92219
2024-11-30,135,92354
2024-12-01,162,92516
2024-12-02,131,92647
2024-12-03,130,92777
2024-12-04,139,92916
2024-12-05,137,93053
2024-12-06,115,93168
2024-12-07,117,93285
2024-12-08,90,93375
2024-12-09,111,93486
2024-12-10,86,93572
2024-12-11,53,93625
2024-12-12,95,93720
2024-12-13,104,93824
2024-12-14,97,93921
2024-12-15,92,94013
2024-12-16,90,94103
2024-12-17,99,94202
2024-12-18,92,94294
2024-12-19,93,94387
2024-12-20,125,94512
2024-12-21,113,94625
2024-12-22,88,94713
2024-12-23,100,94813
2024-12-24,76,94889
2024-12-25,98,94987
2024-12-26,95,95082
2024-12-27,87,95169
2024-12-28,114,95283
2024-12-29,101,95384
2024-12-30,81,95465
2024-12-31,77,95542
2025-01-01,80,95622
2025-01-02,77,95699
2025-01-03,91,95790
2025-01-04,89,95879
2025-01-05,89,95968
2025-01-06,81,96049
2025-01-07,58,96107
2025-01-08,68,96175
2025-01-09,83,96258
2025-01-10,88,96346
2025-01-11,85,96431
2025-01-12,68,96499
2025-01-13,80,96579
2025-01-14,93,96672
2025-01-15,85,96757
2025-01-16,75,96832
2025-01-17,68,96900
2025-01-18,78,96978
2025-01-19,68,97046
2025-01-20,88,97134
2025-01-21,104,97238
2025-01-22,81,97319
2025-01-23,74,97393
2025-01-24,74,97467
2025-01-25,79,97546
2025-01-26,71,97617
2025-01-27,71,97688
2025-01-28,66,97754
2025-01-29,61,97815
2025-01-30,76,97891
2025-01-31,72,97963
2025-02-01,68,98031
2025-02-02,67,98098
2025-02-03,72,98170
2025-02-04,63,98233
2025-02-05,66,98299
2025-02-06,49,98348
2025-02-07,38,98386
2025-02-08,48,98434
2025-02-09,38,98472
2025-02-10,62,98534
2025-02-11,65,98599
2025-02-12,69,98668
2025-02-13,43,98711
2025-02-14,72,98783
2025-02-15,57,98840
2025-02-16,84,98924
2025-02-17,66,98990
2025-02-18,70,99060
2025-02-19,65,99125
2025-02-20,63,99188
2025-02-21,60,99248
2025-02-22,45,99293
2025-02-23,61,99354
2025-02-24,57,99411
2025-02-25,59,99470
2025-02-26,55,99525
2025-02-27,79,99604
2025-02-28,56,99660
2025-03-01,48,99708
2025-03-02,47,99755
2025-03-03,63,99818
2025-03-04,45,99863
2025-03-05,43,99906
2025-03-06,65,99971
2025-03-07,47,100018
2025-03-08,45,100063
2025-03-09,52,100115
2025-03-10,96,100211
2025-03-11,69,100280
2025-03-12,48,100328
2025-03-13,54,100382
2025-03-14,56,100438
2025-03-15,54,100492
2025-03-16,51,100543
2025-03-17,44,100587
2025-03-18,56,100643
2025-03-19,43,100686
2025-03-20,53,100739
2025-03-21,63,100802
2025-03-22,64,100866
2025-03-23,64,100930
2025-03-24,42,100972
2025-03-25,57,101029
2025-03-26,52,101081
2025-03-27,74,101155
2025-03-28,50,101205
2025-03-29,57,101262
2025-03-30,47,101309
2025-03-31,54,101363
2025-04-01,51,101414
2025-04-02,53,101467
2025-04-03,38,101505
2025-04-04,49,101554
2025-04-05,30,101584
2025-04-06,43,101627
2025-04-07,54,101681
2025-04-08,38,101719
2025-04-09,40,101759
2025-04-10,31,101790
2025-04-11,47,101837
2025-04-12,46,101883
2025-04-13,35,101918
2025-04-14,41,101959
2025-04-15,50,102009
2025-04-16,35,102044
2025-04-17,52,102096
2025-04-18,37,102133
2025-04-19,33,102166
2025-04-20,39,102205
2025-04-21,31,102236
2025-04-22,40,102276
2025-04-23,37,102313
2025-04-24,39,102352
2025-04-25,60,102412
2025-04-26,32,102444
2025-04-27,35,102479
2025-04-28,32,102511
2025-04-29,25,102536
2025-04-30,37,102573
2025-05-01,32,102605
2025-05-02,45,102650
2025-05-03,35,102685
2025-05-04,27,102712
