date,change,total
2022-10-17,46,10844
2022-10-18,70,10914
2022-10-19,91,11005
2022-10-20,78,11083
2022-10-21,47,11130
2022-10-22,81,11211
2022-10-23,76,11287
2022-10-24,160,11447
2022-10-25,92,11539
2022-10-26,49,11588
2022-10-27,84,11672
2022-10-28,56,11728
2022-10-29,96,11824
2022-10-30,90,11914
2022-10-31,65,11979
2022-11-01,120,12099
2022-11-02,99,12198
2022-11-03,72,12270
2022-11-04,94,12364
2022-11-05,79,12443
2022-11-06,106,12549
2022-11-07,82,12631
2022-11-08,91,12722
2022-11-09,73,12795
2022-11-10,78,12873
2022-11-11,88,12961
2022-11-12,114,13075
2022-11-13,83,13158
2022-11-14,83,13241
2022-11-15,54,13295
2022-11-16,81,13376
2022-11-17,96,13472
2022-11-18,101,13573
2022-11-19,85,13658
2022-11-20,80,13738
2022-11-21,63,13801
2022-11-22,73,13874
2022-11-23,63,13937
2022-11-24,87,14024
2022-11-25,91,14115
2022-11-26,77,14192
2022-11-27,84,14276
2022-11-28,54,14330
2022-11-29,69,14399
2022-11-30,67,14466
2022-12-01,129,14595
2022-12-02,186,14781
2022-12-03,115,14896
2022-12-04,107,15003
2022-12-05,117,15120
2022-12-06,110,15230
2022-12-07,96,15326
2022-12-08,138,15464
2022-12-09,65,15529
2022-12-10,59,15588
2022-12-11,109,15697
2022-12-12,123,15820
2022-12-13,81,15901
2022-12-14,87,15988
2022-12-15,106,16094
2022-12-16,96,16190
2022-12-17,62,16252
2022-12-18,82,16334
2022-12-19,73,16407
2022-12-20,135,16542
2022-12-21,108,16650
2022-12-22,117,16767
2022-12-23,67,16834
2022-12-24,90,16924
2022-12-25,114,17038
2022-12-26,91,17129
2022-12-27,87,17216
2022-12-28,107,17323
2022-12-29,92,17415
2022-12-30,98,17513
2022-12-31,110,17623
2023-01-01,248,17871
2023-01-02,105,17976
2023-01-03,128,18104
2023-01-04,138,18242
2023-01-05,154,18396
2023-01-06,132,18528
2023-01-07,164,18692
2023-01-08,131,18823
2023-01-09,124,18947
2023-01-10,137,19084
2023-01-11,101,19185
2023-01-12,179,19364
2023-01-13,112,19476
2023-01-14,186,19662
2023-01-15,143,19805
2023-01-16,144,19949
2023-01-17,130,20079
2023-01-18,139,20218
2023-01-19,149,20367
2023-01-20,130,20497
2023-01-21,129,20626
2023-01-22,72,20698
2023-01-23,117,20815
2023-01-24,198,21013
2023-01-25,159,21172
2023-01-26,143,21315
2023-01-27,135,21450
2023-01-28,152,21602
2023-01-29,119,21721
2023-01-30,165,21886
2023-01-31,152,22038
2023-02-01,203,22241
2023-02-02,168,22409
2023-02-03,139,22548
2023-02-04,140,22688
2023-02-05,126,22814
2023-02-06,206,23020
2023-02-07,218,23238
2023-02-08,172,23410
2023-02-09,151,23561
2023-02-10,96,23657
2023-02-11,151,23808
2023-02-12,96,23904
2023-02-13,123,24027
2023-02-14,99,24126
2023-02-15,128,24254
2023-02-16,124,24378
2023-02-17,152,24530
2023-02-18,150,24680
2023-02-19,103,24783
2023-02-20,94,24877
2023-02-21,141,25018
2023-02-22,122,25140
2023-02-23,134,25274
2023-02-24,140,25414
2023-02-25,112,25526
2023-02-26,101,25627
2023-02-27,93,25720
2023-02-28,163,25883
2023-03-01,132,26015
2023-03-02,121,26136
2023-03-03,121,26257
2023-03-04,128,26385
2023-03-05,147,26532
2023-03-06,145,26677
2023-03-07,127,26804
2023-03-08,127,26931
2023-03-09,100,27031
2023-03-10,122,27153
2023-03-11,113,27266
2023-03-12,147,27413
2023-03-13,119,27532
2023-03-14,131,27663
2023-03-15,148,27811
2023-03-16,112,27923
2023-03-17,112,28035
2023-03-18,134,28169
2023-03-19,132,28301
2023-03-20,138,28439
2023-03-21,145,28584
2023-03-22,104,28688
2023-03-23,189,28877
2023-03-24,150,29027
2023-03-25,149,29176
2023-03-26,93,29269
2023-03-27,89,29358
2023-03-28,76,29434
2023-03-29,84,29518
2023-03-30,114,29632
2023-03-31,84,29716
2023-04-01,103,29819
2023-04-02,108,29927
2023-04-03,86,30013
2023-04-04,85,30098
2023-04-05,68,30166
2023-04-06,76,30242
2023-04-07,100,30342
2023-04-08,85,30427
2023-04-09,78,30505
2023-04-10,102,30607
2023-04-11,95,30702
2023-04-12,57,30759
2023-04-13,56,30815
2023-04-14,59,30874
2023-04-15,73,30947
2023-04-16,65,31012
2023-04-17,90,31102
2023-04-18,69,31171
2023-04-19,78,31249
2023-04-20,85,31334
2023-04-21,84,31418
2023-04-22,87,31505
2023-04-23,81,31586
2023-04-24,100,31686
2023-04-25,66,31752
2023-04-26,64,31816
2023-04-27,69,31885
2023-04-28,87,31972
2023-04-29,56,32028
2023-04-30,75,32103
2023-05-01,63,32166
2023-05-02,53,32219
2023-05-03,92,32311
2023-05-04,98,32409
2023-05-05,90,32499
2023-05-06,60,32559
2023-05-07,80,32639
2023-05-08,90,32729
2023-05-09,98,32827
2023-05-10,113,32940
2023-05-11,95,33035
2023-05-12,143,33178
2023-05-13,136,33314
2023-05-14,74,33388
2023-05-15,70,33458
2023-05-16,105,33563
2023-05-17,87,33650
2023-05-18,85,33735
2023-05-19,78,33813
2023-05-20,92,33905
2023-05-21,66,33971
2023-05-22,79,34050
2023-05-23,73,34123
2023-05-24,61,34184
2023-05-25,44,34228
2023-05-26,56,34284
2023-05-27,52,34336
2023-05-28,52,34388
2023-05-29,85,34473
2023-05-30,87,34560
2023-05-31,74,34634
2023-06-01,73,34707
2023-06-02,62,34769
2023-06-03,58,34827
2023-06-04,86,34913
2023-06-05,117,35030
2023-06-06,102,35132
2023-06-07,93,35225
2023-06-08,120,35345
2023-06-09,71,35416
2023-06-10,92,35508
2023-06-11,41,35549
2023-06-12,65,35614
2023-06-13,175,35789
2023-06-14,56,35845
2023-06-15,86,35931
2023-06-16,118,36049
2023-06-17,78,36127
2023-06-18,116,36243
2023-06-19,122,36365
2023-06-20,85,36450
2023-06-21,78,36528
2023-06-22,100,36628
2023-06-23,106,36734
2023-06-24,84,36818
2023-06-25,84,36902
2023-06-26,77,36979
2023-06-27,91,37070
2023-06-28,79,37149
2023-06-29,74,37223
2023-06-30,96,37319
2023-07-01,98,37417
2023-07-02,80,37497
2023-07-03,96,37593
2023-07-04,91,37684
2023-07-05,88,37772
2023-07-06,78,37850
2023-07-07,72,37922
2023-07-08,68,37990
2023-07-09,50,38040
2023-07-10,70,38110
2023-07-11,88,38198
2023-07-12,95,38293
2023-07-13,82,38375
2023-07-14,75,38450
2023-07-15,58,38508
2023-07-16,49,38557
2023-07-17,98,38655
2023-07-18,76,38731
2023-07-19,71,38802
2023-07-20,85,38887
2023-07-21,97,38984
2023-07-22,111,39095
2023-07-23,65,39160
2023-07-24,72,39232
2023-07-25,72,39304
2023-07-26,66,39370
2023-07-27,76,39446
2023-07-28,45,39491
2023-07-29,59,39550
2023-07-30,61,39611
2023-07-31,54,39665
2023-08-01,82,39747
2023-08-02,110,39857
2023-08-03,76,39933
2023-08-04,73,40006
2023-08-05,53,40059
2023-08-06,62,40121
2023-08-07,59,40180
2023-08-08,67,40247
2023-08-09,79,40326
2023-08-10,67,40393
2023-08-11,46,40439
2023-08-12,56,40495
2023-08-13,57,40552
2023-08-14,73,40625
2023-08-15,54,40679
2023-08-16,36,40715
2023-08-17,60,40775
2023-08-18,77,40852
2023-08-19,72,40924
2023-08-20,71,40995
2023-08-21,70,41065
2023-08-22,81,41146
2023-08-23,100,41246
2023-08-24,74,41320
2023-08-25,57,41377
2023-08-26,77,41454
2023-08-27,86,41540
2023-08-28,61,41601
2023-08-29,72,41673
2023-08-30,76,41749
2023-08-31,75,41824
2023-09-01,77,41901
2023-09-02,70,41971
2023-09-03,59,42030
2023-09-04,78,42108
2023-09-05,79,42187
2023-09-06,67,42254
2023-09-07,52,42306
2023-09-08,85,42391
2023-09-09,71,42462
2023-09-10,79,42541
2023-09-11,76,42617
2023-09-12,56,42673
2023-09-13,84,42757
2023-09-14,61,42818
2023-09-15,76,42894
2023-09-16,62,42956
2023-09-17,84,43040
2023-09-18,75,43115
2023-09-19,88,43203
2023-09-20,65,43268
2023-09-21,64,43332
2023-09-22,70,43402
2023-09-23,45,43447
2023-09-24,55,43502
2023-09-25,67,43569
2023-09-26,54,43623
2023-09-27,38,43661
2023-09-28,41,43702
2023-09-29,59,43761
2023-09-30,74,43835
2023-10-01,56,43891
2023-10-02,56,43947
2023-10-03,70,44017
2023-10-04,69,44086
2023-10-05,90,44176
2023-10-06,97,44273
2023-10-07,70,44343
2023-10-08,80,44423
2023-10-09,83,44506
2023-10-10,209,44715
2023-10-11,135,44850
2023-10-12,152,45002
2023-10-13,146,45148
2023-10-14,117,45265
2023-10-15,132,45397
2023-10-16,126,45523
2023-10-17,116,45639
2023-10-18,107,45746
2023-10-19,202,45948
2023-10-20,121,46069
2023-10-21,134,46203
2023-10-22,132,46335
2023-10-23,137,46472
2023-10-24,122,46594
2023-10-25,118,46712
2023-10-26,101,46813
2023-10-27,87,46900
2023-10-28,109,47009
2023-10-29,139,47148
2023-10-30,119,47267
2023-10-31,103,47370
2023-11-01,119,47489
2023-11-02,100,47589
2023-11-03,104,47693
2023-11-04,92,47785
2023-11-05,95,47880
2023-11-06,74,47954
2023-11-07,99,48053
2023-11-08,122,48175
2023-11-09,91,48266
2023-11-10,188,48454
2023-11-11,112,48566
2023-11-12,91,48657
2023-11-13,108,48765
2023-11-14,120,48885
2023-11-15,120,49005
2023-11-16,94,49099
2023-11-17,144,49243
2023-11-18,96,49339
2023-11-19,95,49434
2023-11-20,72,49506
2023-11-21,95,49601
2023-11-22,99,49700
2023-11-23,128,49828
2023-11-24,79,49907
2023-11-25,120,50027
2023-11-26,102,50129
2023-11-27,109,50238
2023-11-28,171,50409
2023-11-29,122,50531
2023-11-30,162,50693
2023-12-01,178,50871
2023-12-02,120,50991
2023-12-03,92,51083
2023-12-04,90,51173
2023-12-05,147,51320
2023-12-06,132,51452
2023-12-07,116,51568
2023-12-08,131,51699
2023-12-09,103,51802
2023-12-10,135,51937
2023-12-11,114,52051
2023-12-12,128,52179
2023-12-13,111,52290
2023-12-14,142,52432
2023-12-15,117,52549
2023-12-16,182,52731
2023-12-17,136,52867
2023-12-18,112,52979
2023-12-19,114,53093
2023-12-20,155,53248
2023-12-21,129,53377
2023-12-22,119,53496
2023-12-23,121,53617
2023-12-24,114,53731
2023-12-25,126,53857
2023-12-26,130,53987
2023-12-27,104,54091
2023-12-28,109,54200
2023-12-29,121,54321
2023-12-30,107,54428
2023-12-31,82,54510
2024-01-01,101,54611
2024-01-02,64,54675
2024-01-03,104,54779
2024-01-04,114,54893
2024-01-05,91,54984
2024-01-06,99,55083
2024-01-07,93,55176
2024-01-08,84,55260
2024-01-09,107,55367
2024-01-10,82,55449
2024-01-11,96,55545
2024-01-12,98,55643
2024-01-13,102,55745
2024-01-14,109,55854
2024-01-15,146,56000
2024-01-16,102,56102
2024-01-17,107,56209
2024-01-18,123,56332
2024-01-19,105,56437
2024-01-20,112,56549
2024-01-21,158,56707
2024-01-22,102,56809
2024-01-23,158,56967
2024-01-24,136,57103
2024-01-25,119,57222
2024-01-26,126,57348
2024-01-27,95,57443
2024-01-28,112,57555
2024-01-29,99,57654
2024-01-30,98,57752
2024-01-31,118,57870
2024-02-01,78,57948
2024-02-02,74,58022
2024-02-03,95,58117
2024-02-04,95,58212
2024-02-05,110,58322
2024-02-06,137,58459
2024-02-07,107,58566
2024-02-08,101,58667
2024-02-09,142,58809
2024-02-10,101,58910
2024-02-11,94,59004
2024-02-12,128,59132
2024-02-13,117,59249
2024-02-14,131,59380
2024-02-15,170,59550
2024-02-16,136,59686
2024-02-17,145,59831
2024-02-18,147,59978
2024-02-19,180,60158
2024-02-20,217,60375
2024-02-21,164,60539
2024-02-22,155,60694
2024-02-23,148,60842
2024-02-24,135,60977
2024-02-25,124,61101
2024-02-26,130,61231
2024-02-27,139,61370
2024-02-28,212,61582
2024-02-29,113,61695
2024-03-01,172,61867
2024-03-02,121,61988
2024-03-03,102,62090
2024-03-04,128,62218
2024-03-05,147,62365
2024-03-06,123,62488
2024-03-07,129,62617
2024-03-08,114,62731
2024-03-09,114,62845
2024-03-10,121,62966
2024-03-11,112,63078
2024-03-12,123,63201
2024-03-13,97,63298
2024-03-14,106,63404
2024-03-15,128,63532
2024-03-16,104,63636
2024-03-17,149,63785
2024-03-18,139,63924
2024-03-19,108,64032
2024-03-20,120,64152
2024-03-21,126,64278
2024-03-22,130,64408
2024-03-23,129,64537
2024-03-24,81,64618
2024-03-25,107,64725
2024-03-26,86,64811
2024-03-27,93,64904
2024-03-28,85,64989
2024-03-29,109,65098
2024-03-30,81,65179
2024-03-31,102,65281
2024-04-01,148,65429
2024-04-02,105,65534
2024-04-03,80,65614
2024-04-04,134,65748
2024-04-05,103,65851
2024-04-06,86,65937
2024-04-07,117,66054
2024-04-08,89,66143
2024-04-09,106,66249
2024-04-10,91,66340
2024-04-11,112,66452
2024-04-12,149,66601
2024-04-13,92,66693
2024-04-14,130,66823
2024-04-15,138,66961
2024-04-16,99,67060
2024-04-17,96,67156
2024-04-18,106,67262
2024-04-19,96,67358
2024-04-20,115,67473
2024-04-21,95,67568
2024-04-22,90,67658
2024-04-23,106,67764
2024-04-24,138,67902
2024-04-25,118,68020
2024-04-26,103,68123
2024-04-27,104,68227
2024-04-28,98,68325
2024-04-29,110,68435
2024-04-30,108,68543
2024-05-01,102,68645
2024-05-02,122,68767
2024-05-03,128,68895
2024-05-04,112,69007
2024-05-05,157,69164
2024-05-06,117,69281
2024-05-07,83,69364
2024-05-08,114,69478
2024-05-09,98,69576
2024-05-10,146,69722
2024-05-11,158,69880
2024-05-12,153,70033
2024-05-13,142,70175
2024-05-14,139,70314
2024-05-15,158,70472
2024-05-16,151,70623
2024-05-17,106,70729
2024-05-18,102,70831
2024-05-19,91,70922
2024-05-20,172,71094
2024-05-21,141,71235
2024-05-22,132,71367
2024-05-23,118,71485
2024-05-24,86,71571
2024-05-25,151,71722
2024-05-26,112,71834
2024-05-27,98,71932
2024-05-28,121,72053
2024-05-29,140,72193
2024-05-30,127,72320
2024-05-31,87,72407
2024-06-01,128,72535
2024-06-02,117,72652
2024-06-03,118,72770
2024-06-04,116,72886
2024-06-05,117,73003
2024-06-06,92,73095
2024-06-07,115,73210
2024-06-08,100,73310
2024-06-09,115,73425
2024-06-10,118,73543
2024-06-11,95,73638
2024-06-12,85,73723
2024-06-13,77,73800
2024-06-14,143,73943
2024-06-15,98,74041
2024-06-16,94,74135
2024-06-17,103,74238
2024-06-18,115,74353
2024-06-19,115,74468
2024-06-20,145,74613
2024-06-21,136,74749
2024-06-22,112,74861
2024-06-23,125,74986
2024-06-24,114,75100
2024-06-25,113,75213
2024-06-26,131,75344
2024-06-27,109,75453
2024-06-28,110,75563
2024-06-29,113,75676
2024-06-30,135,75811
2024-07-01,147,75958
2024-07-02,117,76075
2024-07-03,120,76195
2024-07-04,106,76301
2024-07-05,122,76423
2024-07-06,94,76517
2024-07-07,120,76637
2024-07-08,152,76789
2024-07-09,127,76916
2024-07-10,121,77037
2024-07-11,94,77131
2024-07-12,119,77250
2024-07-13,112,77362
2024-07-14,117,77479
2024-07-15,137,77616
2024-07-16,97,77713
2024-07-17,141,77854
2024-07-18,118,77972
2024-07-19,111,78083
2024-07-20,139,78222
2024-07-21,116,78338
2024-07-22,109,78447
2024-07-23,141,78588
2024-07-24,160,78748
2024-07-25,123,78871
2024-07-26,133,79004
2024-07-27,126,79130
2024-07-28,106,79236
2024-07-29,103,79339
2024-07-30,114,79453
2024-07-31,144,79597
2024-08-01,132,79729
2024-08-02,115,79844
2024-08-03,103,79947
2024-08-04,121,80068
2024-08-05,108,80176
2024-08-06,118,80294
2024-08-07,140,80434
2024-08-08,207,80641
2024-08-09,176,80817
2024-08-10,190,81007
2024-08-11,156,81163
2024-08-12,175,81338
2024-08-13,156,81494
2024-08-14,138,81632
2024-08-15,144,81776
2024-08-16,124,81900
2024-08-17,141,82041
2024-08-18,113,82154
2024-08-19,163,82317
2024-08-20,113,82430
2024-08-21,142,82572
2024-08-22,109,82681
2024-08-23,107,82788
2024-08-24,141,82929
2024-08-25,136,83065
2024-08-26,119,83184
2024-08-27,154,83338
2024-08-28,144,83482
2024-08-29,102,83584
2024-08-30,147,83731
2024-08-31,141,83872
2024-09-01,163,84035
2024-09-02,123,84158
2024-09-03,115,84273
2024-09-04,106,84379
2024-09-05,134,84513
2024-09-06,121,84634
2024-09-07,145,84779
2024-09-08,139,84918
2024-09-09,132,85050
2024-09-10,113,85163
2024-09-11,122,85285
2024-09-12,98,85383
2024-09-13,113,85496
2024-09-14,128,85624
2024-09-15,105,85729
2024-09-16,132,85861
2024-09-17,90,85951
2024-09-18,114,86065
2024-09-19,135,86200
2024-09-20,141,86341
2024-09-21,125,86466
2024-09-22,117,86583
2024-09-23,150,86733
2024-09-24,130,86863
2024-09-25,137,87000
2024-09-26,146,87146
2024-09-27,130,87276
2024-09-28,161,87437
2024-09-29,112,87549
2024-09-30,125,87674
2024-10-01,128,87802
2024-10-02,141,87943
2024-10-03,117,88060
2024-10-04,132,88192
2024-10-05,98,88290
2024-10-06,112,88402
2024-10-07,129,88531
2024-10-08,121,88652
2024-10-09,137,88789
2024-10-10,111,88900
2024-10-11,114,89014
2024-10-12,119,89133
2024-10-13,108,89241
2024-10-14,118,89359
2024-10-15,155,89514
2024-10-16,142,89656
2024-10-17,129,89785
2024-10-18,123,89908
2024-10-19,118,90026
2024-10-20,124,90150
2024-10-21,115,90265
2024-10-22,117,90382
2024-10-23,128,90510
2024-10-24,147,90657
2024-10-25,140,90797
2024-10-26,117,90914
2024-10-27,125,91039
2024-10-28,108,91147
2024-10-29,119,91266
2024-10-30,123,91389
2024-10-31,110,91499
2024-11-01,149,91648
2024-11-02,103,91751
2024-11-03,104,91855
2024-11-04,107,91962
2024-11-05,125,92087
2024-11-06,111,92198
2024-11-07,131,92329
2024-11-08,117,92446
2024-11-09,93,92539
2024-11-10,120,92659
2024-11-11,131,92790
2024-11-12,134,92924
2024-11-13,128,93052
2024-11-14,103,93155
2024-11-15,125,93280
2024-11-16,132,93412
2024-11-17,117,93529
2024-11-18,121,93650
2024-11-19,142,93792
2024-11-20,155,93947
2024-11-21,131,94078
2024-11-22,123,94201
2024-11-23,111,94312
2024-11-24,116,94428
2024-11-25,131,94559
2024-11-26,119,94678
2024-11-27,115,94793
2024-11-28,179,94972
2024-11-29,126,95098
2024-11-30,141,95239
2024-12-01,170,95409
2024-12-02,140,95549
2024-12-03,139,95688
2024-12-04,144,95832
2024-12-05,147,95979
2024-12-06,118,96097
2024-12-07,125,96222
2024-12-08,98,96320
2024-12-09,116,96436
2024-12-10,92,96528
2024-12-11,57,96585
2024-12-12,101,96686
2024-12-13,112,96798
2024-12-14,104,96902
2024-12-15,96,96998
2024-12-16,97,97095
2024-12-17,102,97197
2024-12-18,96,97293
2024-12-19,101,97394
2024-12-20,138,97532
2024-12-21,118,97650
2024-12-22,94,97744
2024-12-23,108,97852
2024-12-24,85,97937
2024-12-25,102,98039
2024-12-26,99,98138
2024-12-27,92,98230
2024-12-28,121,98351
2024-12-29,106,98457
2024-12-30,85,98542
2024-12-31,79,98621
2025-01-01,83,98704
2025-01-02,83,98787
2025-01-03,95,98882
2025-01-04,93,98975
2025-01-05,95,99070
2025-01-06,84,99154
2025-01-07,69,99223
2025-01-08,72,99295
2025-01-09,88,99383
2025-01-10,105,99488
2025-01-11,92,99580
2025-01-12,72,99652
2025-01-13,86,99738
2025-01-14,103,99841
2025-01-15,91,99932
2025-01-16,83,100015
2025-01-17,72,100087
2025-01-18,84,100171
2025-01-19,69,100240
2025-01-20,96,100336
2025-01-21,108,100444
2025-01-22,87,100531
2025-01-23,76,100607
2025-01-24,82,100689
2025-01-25,83,100772
2025-01-26,76,100848
2025-01-27,77,100925
2025-01-28,74,100999
2025-01-29,65,101064
2025-01-30,81,101145
2025-01-31,77,101222
2025-02-01,74,101296
2025-02-02,72,101368
2025-02-03,79,101447
2025-02-04,63,101510
2025-02-05,72,101582
2025-02-06,55,101637
2025-02-07,39,101676
2025-02-08,53,101729
2025-02-09,41,101770
2025-02-10,65,101835
2025-02-11,69,101904
2025-02-12,78,101982
2025-02-13,50,102032
2025-02-14,76,102108
2025-02-15,61,102169
2025-02-16,89,102258
2025-02-17,71,102329
2025-02-18,78,102407
2025-02-19,72,102479
2025-02-20,68,102547
2025-02-21,67,102614
2025-02-22,47,102661
2025-02-23,67,102728
2025-02-24,64,102792
2025-02-25,67,102859
2025-02-26,57,102916
2025-02-27,87,103003
2025-02-28,64,103067
2025-03-01,63,103130
2025-03-02,51,103181
2025-03-03,74,103255
2025-03-04,48,103303
2025-03-05,45,103348
2025-03-06,67,103415
2025-03-07,54,103469
2025-03-08,46,103515
2025-03-09,60,103575
2025-03-10,104,103679
2025-03-11,73,103752
2025-03-12,51,103803
2025-03-13,63,103866
2025-03-14,68,103934
2025-03-15,60,103994
2025-03-16,55,104049
2025-03-17,51,104100
2025-03-18,63,104163
2025-03-19,47,104210
2025-03-20,59,104269
2025-03-21,69,104338
2025-03-22,68,104406
2025-03-23,75,104481
2025-03-24,48,104529
2025-03-25,64,104593
2025-03-26,54,104647
2025-03-27,80,104727
2025-03-28,61,104788
2025-03-29,62,104850
2025-03-30,54,104904
2025-03-31,66,104970
2025-04-01,56,105026
2025-04-02,62,105088
2025-04-03,46,105134
2025-04-04,54,105188
2025-04-05,38,105226
2025-04-06,47,105273
2025-04-07,59,105332
2025-04-08,44,105376
2025-04-09,44,105420
2025-04-10,36,105456
2025-04-11,53,105509
2025-04-12,50,105559
2025-04-13,41,105600
2025-04-14,53,105653
2025-04-15,56,105709
2025-04-16,40,105749
2025-04-17,58,105807
2025-04-18,41,105848
2025-04-19,38,105886
2025-04-20,44,105930
2025-04-21,39,105969
2025-04-22,44,106013
2025-04-23,46,106059
2025-04-24,46,106105
2025-04-25,69,106174
2025-04-26,38,106212
2025-04-27,40,106252
2025-04-28,39,106291
2025-04-29,34,106325
2025-04-30,39,106364
2025-05-01,40,106404
2025-05-02,50,106454
2025-05-03,40,106494
2025-05-04,31,106525
