date,change,total
2022-09-13,53,8637
2022-09-14,40,8677
2022-09-15,32,8709
2022-09-16,51,8760
2022-09-17,63,8823
2022-09-18,33,8856
2022-09-19,44,8900
2022-09-20,58,8958
2022-09-21,48,9006
2022-09-22,81,9087
2022-09-23,36,9123
2022-09-24,94,9217
2022-09-25,97,9314
2022-09-26,88,9402
2022-09-27,57,9459
2022-09-28,78,9537
2022-09-29,69,9606
2022-09-30,101,9707
2022-10-01,98,9805
2022-10-02,55,9860
2022-10-03,65,9925
2022-10-04,101,10026
2022-10-05,121,10147
2022-10-06,72,10219
2022-10-07,74,10293
2022-10-08,63,10356
2022-10-09,64,10420
2022-10-10,61,10481
2022-10-11,49,10530
2022-10-12,94,10624
2022-10-13,62,10686
2022-10-14,83,10769
2022-10-15,99,10868
2022-10-16,42,10910
2022-10-17,46,10956
2022-10-18,69,11025
2022-10-19,95,11120
2022-10-20,79,11199
2022-10-21,48,11247
2022-10-22,82,11329
2022-10-23,79,11408
2022-10-24,162,11570
2022-10-25,95,11665
2022-10-26,48,11713
2022-10-27,87,11800
2022-10-28,57,11857
2022-10-29,97,11954
2022-10-30,90,12044
2022-10-31,66,12110
2022-11-01,120,12230
2022-11-02,100,12330
2022-11-03,73,12403
2022-11-04,95,12498
2022-11-05,80,12578
2022-11-06,111,12689
2022-11-07,84,12773
2022-11-08,94,12867
2022-11-09,75,12942
2022-11-10,80,13022
2022-11-11,89,13111
2022-11-12,116,13227
2022-11-13,84,13311
2022-11-14,84,13395
2022-11-15,55,13450
2022-11-16,83,13533
2022-11-17,100,13633
2022-11-18,103,13736
2022-11-19,89,13825
2022-11-20,80,13905
2022-11-21,63,13968
2022-11-22,72,14040
2022-11-23,62,14102
2022-11-24,91,14193
2022-11-25,92,14285
2022-11-26,80,14365
2022-11-27,87,14452
2022-11-28,55,14507
2022-11-29,73,14580
2022-11-30,67,14647
2022-12-01,133,14780
2022-12-02,189,14969
2022-12-03,117,15086
2022-12-04,110,15196
2022-12-05,120,15316
2022-12-06,114,15430
2022-12-07,96,15526
2022-12-08,138,15664
2022-12-09,64,15728
2022-12-10,62,15790
2022-12-11,109,15899
2022-12-12,124,16023
2022-12-13,81,16104
2022-12-14,88,16192
2022-12-15,111,16303
2022-12-16,99,16402
2022-12-17,62,16464
2022-12-18,82,16546
2022-12-19,76,16622
2022-12-20,135,16757
2022-12-21,113,16870
2022-12-22,119,16989
2022-12-23,69,17058
2022-12-24,94,17152
2022-12-25,122,17274
2022-12-26,94,17368
2022-12-27,88,17456
2022-12-28,109,17565
2022-12-29,92,17657
2022-12-30,98,17755
2022-12-31,109,17864
2023-01-01,251,18115
2023-01-02,103,18218
2023-01-03,128,18346
2023-01-04,143,18489
2023-01-05,155,18644
2023-01-06,135,18779
2023-01-07,165,18944
2023-01-08,129,19073
2023-01-09,123,19196
2023-01-10,137,19333
2023-01-11,103,19436
2023-01-12,178,19614
2023-01-13,114,19728
2023-01-14,188,19916
2023-01-15,141,20057
2023-01-16,147,20204
2023-01-17,134,20338
2023-01-18,139,20477
2023-01-19,149,20626
2023-01-20,134,20760
2023-01-21,133,20893
2023-01-22,72,20965
2023-01-23,119,21084
2023-01-24,203,21287
2023-01-25,161,21448
2023-01-26,144,21592
2023-01-27,135,21727
2023-01-28,152,21879
2023-01-29,122,22001
2023-01-30,169,22170
2023-01-31,152,22322
2023-02-01,209,22531
2023-02-02,170,22701
2023-02-03,143,22844
2023-02-04,141,22985
2023-02-05,130,23115
2023-02-06,213,23328
2023-02-07,220,23548
2023-02-08,175,23723
2023-02-09,154,23877
2023-02-10,98,23975
2023-02-11,154,24129
2023-02-12,97,24226
2023-02-13,124,24350
2023-02-14,98,24448
2023-02-15,132,24580
2023-02-16,127,24707
2023-02-17,154,24861
2023-02-18,153,25014
2023-02-19,104,25118
2023-02-20,96,25214
2023-02-21,140,25354
2023-02-22,125,25479
2023-02-23,136,25615
2023-02-24,140,25755
2023-02-25,116,25871
2023-02-26,105,25976
2023-02-27,97,26073
2023-02-28,166,26239
2023-03-01,136,26375
2023-03-02,121,26496
2023-03-03,124,26620
2023-03-04,130,26750
2023-03-05,150,26900
2023-03-06,145,27045
2023-03-07,128,27173
2023-03-08,128,27301
2023-03-09,102,27403
2023-03-10,124,27527
2023-03-11,116,27643
2023-03-12,150,27793
2023-03-13,118,27911
2023-03-14,131,28042
2023-03-15,151,28193
2023-03-16,115,28308
2023-03-17,112,28420
2023-03-18,136,28556
2023-03-19,135,28691
2023-03-20,139,28830
2023-03-21,146,28976
2023-03-22,106,29082
2023-03-23,191,29273
2023-03-24,150,29423
2023-03-25,154,29577
2023-03-26,93,29670
2023-03-27,88,29758
2023-03-28,76,29834
2023-03-29,85,29919
2023-03-30,116,30035
2023-03-31,84,30119
2023-04-01,106,30225
2023-04-02,111,30336
2023-04-03,90,30426
2023-04-04,85,30511
2023-04-05,69,30580
2023-04-06,75,30655
2023-04-07,101,30756
2023-04-08,93,30849
2023-04-09,80,30929
2023-04-10,101,31030
2023-04-11,97,31127
2023-04-12,60,31187
2023-04-13,57,31244
2023-04-14,60,31304
2023-04-15,76,31380
2023-04-16,66,31446
2023-04-17,90,31536
2023-04-18,70,31606
2023-04-19,81,31687
2023-04-20,88,31775
2023-04-21,86,31861
2023-04-22,87,31948
2023-04-23,84,32032
2023-04-24,99,32131
2023-04-25,67,32198
2023-04-26,65,32263
2023-04-27,68,32331
2023-04-28,91,32422
2023-04-29,60,32482
2023-04-30,74,32556
2023-05-01,63,32619
2023-05-02,55,32674
2023-05-03,91,32765
2023-05-04,101,32866
2023-05-05,94,32960
2023-05-06,61,33021
2023-05-07,85,33106
2023-05-08,92,33198
2023-05-09,100,33298
2023-05-10,115,33413
2023-05-11,103,33516
2023-05-12,142,33658
2023-05-13,142,33800
2023-05-14,74,33874
2023-05-15,74,33948
2023-05-16,104,34052
2023-05-17,89,34141
2023-05-18,90,34231
2023-05-19,80,34311
2023-05-20,91,34402
2023-05-21,71,34473
2023-05-22,83,34556
2023-05-23,72,34628
2023-05-24,64,34692
2023-05-25,45,34737
2023-05-26,56,34793
2023-05-27,53,34846
2023-05-28,55,34901
2023-05-29,89,34990
2023-05-30,91,35081
2023-05-31,76,35157
2023-06-01,72,35229
2023-06-02,65,35294
2023-06-03,59,35353
2023-06-04,90,35443
2023-06-05,122,35565
2023-06-06,106,35671
2023-06-07,94,35765
2023-06-08,124,35889
2023-06-09,72,35961
2023-06-10,96,36057
2023-06-11,44,36101
2023-06-12,66,36167
2023-06-13,175,36342
2023-06-14,57,36399
2023-06-15,89,36488
2023-06-16,117,36605
2023-06-17,79,36684
2023-06-18,116,36800
2023-06-19,125,36925
2023-06-20,85,37010
2023-06-21,82,37092
2023-06-22,109,37201
2023-06-23,110,37311
2023-06-24,88,37399
2023-06-25,88,37487
2023-06-26,81,37568
2023-06-27,92,37660
2023-06-28,80,37740
2023-06-29,76,37816
2023-06-30,101,37917
2023-07-01,102,38019
2023-07-02,82,38101
2023-07-03,97,38198
2023-07-04,91,38289
2023-07-05,93,38382
2023-07-06,81,38463
2023-07-07,72,38535
2023-07-08,72,38607
2023-07-09,51,38658
2023-07-10,72,38730
2023-07-11,92,38822
2023-07-12,94,38916
2023-07-13,86,39002
2023-07-14,81,39083
2023-07-15,60,39143
2023-07-16,53,39196
2023-07-17,97,39293
2023-07-18,79,39372
2023-07-19,75,39447
2023-07-20,87,39534
2023-07-21,104,39638
2023-07-22,114,39752
2023-07-23,71,39823
2023-07-24,76,39899
2023-07-25,78,39977
2023-07-26,69,40046
2023-07-27,75,40121
2023-07-28,47,40168
2023-07-29,62,40230
2023-07-30,64,40294
2023-07-31,57,40351
2023-08-01,89,40440
2023-08-02,111,40551
2023-08-03,81,40632
2023-08-04,75,40707
2023-08-05,58,40765
2023-08-06,66,40831
2023-08-07,61,40892
2023-08-08,75,40967
2023-08-09,81,41048
2023-08-10,75,41123
2023-08-11,45,41168
2023-08-12,60,41228
2023-08-13,62,41290
2023-08-14,78,41368
2023-08-15,58,41426
2023-08-16,40,41466
2023-08-17,61,41527
2023-08-18,87,41614
2023-08-19,75,41689
2023-08-20,74,41763
2023-08-21,72,41835
2023-08-22,86,41921
2023-08-23,107,42028
2023-08-24,77,42105
2023-08-25,58,42163
2023-08-26,80,42243
2023-08-27,90,42333
2023-08-28,65,42398
2023-08-29,75,42473
2023-08-30,85,42558
2023-08-31,78,42636
2023-09-01,81,42717
2023-09-02,77,42794
2023-09-03,63,42857
2023-09-04,80,42937
2023-09-05,82,43019
2023-09-06,70,43089
2023-09-07,54,43143
2023-09-08,83,43226
2023-09-09,70,43296
2023-09-10,85,43381
2023-09-11,81,43462
2023-09-12,56,43518
2023-09-13,86,43604
2023-09-14,62,43666
2023-09-15,77,43743
2023-09-16,63,43806
2023-09-17,88,43894
2023-09-18,84,43978
2023-09-19,93,44071
2023-09-20,68,44139
2023-09-21,63,44202
2023-09-22,70,44272
2023-09-23,45,44317
2023-09-24,55,44372
2023-09-25,67,44439
2023-09-26,59,44498
2023-09-27,43,44541
2023-09-28,45,44586
2023-09-29,65,44651
2023-09-30,83,44734
2023-10-01,62,44796
2023-10-02,61,44857
2023-10-03,71,44928
2023-10-04,74,45002
2023-10-05,100,45102
2023-10-06,102,45204
2023-10-07,78,45282
2023-10-08,79,45361
2023-10-09,91,45452
2023-10-10,224,45676
2023-10-11,146,45822
2023-10-12,156,45978
2023-10-13,151,46129
2023-10-14,123,46252
2023-10-15,140,46392
2023-10-16,133,46525
2023-10-17,124,46649
2023-10-18,109,46758
2023-10-19,207,46965
2023-10-20,127,47092
2023-10-21,134,47226
2023-10-22,138,47364
2023-10-23,147,47511
2023-10-24,132,47643
2023-10-25,126,47769
2023-10-26,114,47883
2023-10-27,94,47977
2023-10-28,112,48089
2023-10-29,141,48230
2023-10-30,128,48358
2023-10-31,111,48469
2023-11-01,125,48594
2023-11-02,108,48702
2023-11-03,113,48815
2023-11-04,100,48915
2023-11-05,105,49020
2023-11-06,71,49091
2023-11-07,107,49198
2023-11-08,126,49324
2023-11-09,97,49421
2023-11-10,197,49618
2023-11-11,119,49737
2023-11-12,98,49835
2023-11-13,121,49956
2023-11-14,125,50081
2023-11-15,125,50206
2023-11-16,101,50307
2023-11-17,150,50457
2023-11-18,101,50558
2023-11-19,102,50660
2023-11-20,80,50740
2023-11-21,104,50844
2023-11-22,110,50954
2023-11-23,140,51094
2023-11-24,84,51178
2023-11-25,125,51303
2023-11-26,111,51414
2023-11-27,112,51526
2023-11-28,184,51710
2023-11-29,125,51835
2023-11-30,177,52012
2023-12-01,189,52201
2023-12-02,131,52332
2023-12-03,96,52428
2023-12-04,98,52526
2023-12-05,160,52686
2023-12-06,141,52827
2023-12-07,121,52948
2023-12-08,139,53087
2023-12-09,109,53196
2023-12-10,143,53339
2023-12-11,128,53467
2023-12-12,136,53603
2023-12-13,118,53721
2023-12-14,148,53869
2023-12-15,122,53991
2023-12-16,193,54184
2023-12-17,145,54329
2023-12-18,127,54456
2023-12-19,125,54581
2023-12-20,167,54748
2023-12-21,138,54886
2023-12-22,134,55020
2023-12-23,130,55150
2023-12-24,126,55276
2023-12-25,133,55409
2023-12-26,138,55547
2023-12-27,111,55658
2023-12-28,117,55775
2023-12-29,132,55907
2023-12-30,109,56016
2023-12-31,89,56105
2024-01-01,109,56214
2024-01-02,71,56285
2024-01-03,106,56391
2024-01-04,120,56511
2024-01-05,99,56610
2024-01-06,108,56718
2024-01-07,100,56818
2024-01-08,95,56913
2024-01-09,115,57028
2024-01-10,91,57119
2024-01-11,106,57225
2024-01-12,104,57329
2024-01-13,111,57440
2024-01-14,116,57556
2024-01-15,153,57709
2024-01-16,112,57821
2024-01-17,114,57935
2024-01-18,134,58069
2024-01-19,112,58181
2024-01-20,127,58308
2024-01-21,174,58482
2024-01-22,108,58590
2024-01-23,170,58760
2024-01-24,147,58907
2024-01-25,131,59038
2024-01-26,138,59176
2024-01-27,106,59282
2024-01-28,123,59405
2024-01-29,107,59512
2024-01-30,115,59627
2024-01-31,121,59748
2024-02-01,85,59833
2024-02-02,83,59916
2024-02-03,105,60021
2024-02-04,110,60131
2024-02-05,121,60252
2024-02-06,147,60399
2024-02-07,115,60514
2024-02-08,119,60633
2024-02-09,148,60781
2024-02-10,103,60884
2024-02-11,104,60988
2024-02-12,132,61120
2024-02-13,124,61244
2024-02-14,141,61385
2024-02-15,177,61562
2024-02-16,146,61708
2024-02-17,166,61874
2024-02-18,160,62034
2024-02-19,194,62228
2024-02-20,234,62462
2024-02-21,177,62639
2024-02-22,173,62812
2024-02-23,158,62970
2024-02-24,149,63119
2024-02-25,147,63266
2024-02-26,142,63408
2024-02-27,151,63559
2024-02-28,220,63779
2024-02-29,126,63905
2024-03-01,189,64094
2024-03-02,130,64224
2024-03-03,114,64338
2024-03-04,137,64475
2024-03-05,161,64636
2024-03-06,140,64776
2024-03-07,142,64918
2024-03-08,129,65047
2024-03-09,129,65176
2024-03-10,131,65307
2024-03-11,120,65427
2024-03-12,133,65560
2024-03-13,108,65668
2024-03-14,121,65789
2024-03-15,152,65941
2024-03-16,113,66054
2024-03-17,161,66215
2024-03-18,159,66374
2024-03-19,126,66500
2024-03-20,131,66631
2024-03-21,135,66766
2024-03-22,140,66906
2024-03-23,140,67046
2024-03-24,91,67137
2024-03-25,118,67255
2024-03-26,89,67344
2024-03-27,102,67446
2024-03-28,99,67545
2024-03-29,122,67667
2024-03-30,88,67755
2024-03-31,107,67862
2024-04-01,175,68037
2024-04-02,120,68157
2024-04-03,88,68245
2024-04-04,147,68392
2024-04-05,113,68505
2024-04-06,102,68607
2024-04-07,129,68736
2024-04-08,103,68839
2024-04-09,119,68958
2024-04-10,102,69060
2024-04-11,118,69178
2024-04-12,169,69347
2024-04-13,111,69458
2024-04-14,146,69604
2024-04-15,149,69753
2024-04-16,118,69871
2024-04-17,111,69982
2024-04-18,119,70101
2024-04-19,108,70209
2024-04-20,125,70334
2024-04-21,110,70444
2024-04-22,97,70541
2024-04-23,125,70666
2024-04-24,150,70816
2024-04-25,132,70948
2024-04-26,115,71063
2024-04-27,122,71185
2024-04-28,115,71300
2024-04-29,127,71427
2024-04-30,129,71556
2024-05-01,109,71665
2024-05-02,144,71809
2024-05-03,161,71970
2024-05-04,131,72101
2024-05-05,172,72273
2024-05-06,138,72411
2024-05-07,97,72508
2024-05-08,139,72647
2024-05-09,120,72767
2024-05-10,165,72932
2024-05-11,181,73113
2024-05-12,176,73289
2024-05-13,152,73441
2024-05-14,160,73601
2024-05-15,188,73789
2024-05-16,167,73956
2024-05-17,125,74081
2024-05-18,122,74203
2024-05-19,112,74315
2024-05-20,201,74516
2024-05-21,161,74677
2024-05-22,146,74823
2024-05-23,135,74958
2024-05-24,100,75058
2024-05-25,172,75230
2024-05-26,130,75360
2024-05-27,128,75488
2024-05-28,137,75625
2024-05-29,167,75792
2024-05-30,152,75944
2024-05-31,105,76049
2024-06-01,150,76199
2024-06-02,132,76331
2024-06-03,141,76472
2024-06-04,142,76614
2024-06-05,128,76742
2024-06-06,105,76847
2024-06-07,126,76973
2024-06-08,129,77102
2024-06-09,129,77231
2024-06-10,125,77356
2024-06-11,111,77467
2024-06-12,99,77566
2024-06-13,90,77656
2024-06-14,161,77817
2024-06-15,117,77934
2024-06-16,106,78040
2024-06-17,127,78167
2024-06-18,134,78301
2024-06-19,138,78439
2024-06-20,159,78598
2024-06-21,161,78759
2024-06-22,136,78895
2024-06-23,147,79042
2024-06-24,140,79182
2024-06-25,127,79309
2024-06-26,154,79463
2024-06-27,128,79591
2024-06-28,130,79721
2024-06-29,136,79857
2024-06-30,160,80017
2024-07-01,177,80194
2024-07-02,142,80336
2024-07-03,150,80486
2024-07-04,120,80606
2024-07-05,146,80752
2024-07-06,113,80865
2024-07-07,144,81009
2024-07-08,165,81174
2024-07-09,146,81320
2024-07-10,137,81457
2024-07-11,118,81575
2024-07-12,134,81709
2024-07-13,137,81846
2024-07-14,144,81990
2024-07-15,150,82140
2024-07-16,126,82266
2024-07-17,165,82431
2024-07-18,137,82568
2024-07-19,129,82697
2024-07-20,167,82864
2024-07-21,141,83005
2024-07-22,143,83148
2024-07-23,166,83314
2024-07-24,185,83499
2024-07-25,142,83641
2024-07-26,151,83792
2024-07-27,146,83938
2024-07-28,127,84065
2024-07-29,119,84184
2024-07-30,134,84318
2024-07-31,168,84486
2024-08-01,167,84653
2024-08-02,130,84783
2024-08-03,122,84905
2024-08-04,137,85042
2024-08-05,126,85168
2024-08-06,141,85309
2024-08-07,171,85480
2024-08-08,245,85725
2024-08-09,195,85920
2024-08-10,229,86149
2024-08-11,183,86332
2024-08-12,215,86547
2024-08-13,188,86735
2024-08-14,165,86900
2024-08-15,168,87068
2024-08-16,150,87218
2024-08-17,182,87400
2024-08-18,142,87542
2024-08-19,191,87733
2024-08-20,138,87871
2024-08-21,166,88037
2024-08-22,141,88178
2024-08-23,137,88315
2024-08-24,171,88486
2024-08-25,168,88654
2024-08-26,152,88806
2024-08-27,180,88986
2024-08-28,179,89165
2024-08-29,119,89284
2024-08-30,175,89459
2024-08-31,160,89619
2024-09-01,193,89812
2024-09-02,147,89959
2024-09-03,142,90101
2024-09-04,127,90228
2024-09-05,151,90379
2024-09-06,149,90528
2024-09-07,166,90694
2024-09-08,164,90858
2024-09-09,158,91016
2024-09-10,142,91158
2024-09-11,153,91311
2024-09-12,122,91433
2024-09-13,148,91581
2024-09-14,150,91731
2024-09-15,143,91874
2024-09-16,157,92031
2024-09-17,114,92145
2024-09-18,140,92285
2024-09-19,180,92465
2024-09-20,175,92640
2024-09-21,147,92787
2024-09-22,142,92929
2024-09-23,181,93110
2024-09-24,152,93262
2024-09-25,176,93438
2024-09-26,186,93624
2024-09-27,163,93787
2024-09-28,204,93991
2024-09-29,151,94142
2024-09-30,153,94295
2024-10-01,163,94458
2024-10-02,176,94634
2024-10-03,153,94787
2024-10-04,161,94948
2024-10-05,122,95070
2024-10-06,136,95206
2024-10-07,166,95372
2024-10-08,150,95522
2024-10-09,172,95694
2024-10-10,138,95832
2024-10-11,144,95976
2024-10-12,152,96128
2024-10-13,148,96276
2024-10-14,148,96424
2024-10-15,200,96624
2024-10-16,170,96794
2024-10-17,166,96960
2024-10-18,157,97117
2024-10-19,148,97265
2024-10-20,165,97430
2024-10-21,158,97588
2024-10-22,153,97741
2024-10-23,153,97894
2024-10-24,180,98074
2024-10-25,180,98254
2024-10-26,158,98412
2024-10-27,160,98572
2024-10-28,139,98711
2024-10-29,160,98871
2024-10-30,153,99024
2024-10-31,139,99163
2024-11-01,191,99354
2024-11-02,126,99480
2024-11-03,128,99608
2024-11-04,138,99746
2024-11-05,152,99898
2024-11-06,145,100043
2024-11-07,169,100212
2024-11-08,156,100368
2024-11-09,127,100495
2024-11-10,155,100650
2024-11-11,190,100840
2024-11-12,176,101016
2024-11-13,161,101177
2024-11-14,152,101329
2024-11-15,163,101492
2024-11-16,161,101653
2024-11-17,148,101801
2024-11-18,156,101957
2024-11-19,182,102139
2024-11-20,196,102335
2024-11-21,163,102498
2024-11-22,150,102648
2024-11-23,148,102796
2024-11-24,146,102942
2024-11-25,189,103131
2024-11-26,160,103291
2024-11-27,151,103442
2024-11-28,238,103680
2024-11-29,181,103861
2024-11-30,194,104055
2024-12-01,236,104291
2024-12-02,176,104467
2024-12-03,191,104658
2024-12-04,190,104848
2024-12-05,200,105048
2024-12-06,146,105194
2024-12-07,175,105369
2024-12-08,123,105492
2024-12-09,158,105650
2024-12-10,114,105764
2024-12-11,87,105851
2024-12-12,137,105988
2024-12-13,141,106129
2024-12-14,146,106275
2024-12-15,129,106404
2024-12-16,124,106528
2024-12-17,124,106652
2024-12-18,139,106791
2024-12-19,153,106944
2024-12-20,197,107141
2024-12-21,167,107308
2024-12-22,141,107449
2024-12-23,155,107604
2024-12-24,119,107723
2024-12-25,128,107851
2024-12-26,148,107999
2024-12-27,146,108145
2024-12-28,167,108312
2024-12-29,147,108459
2024-12-30,124,108583
2024-12-31,114,108697
2025-01-01,114,108811
2025-01-02,120,108931
2025-01-03,124,109055
2025-01-04,124,109179
2025-01-05,125,109304
2025-01-06,133,109437
2025-01-07,105,109542
2025-01-08,96,109638
2025-01-09,121,109759
2025-01-10,151,109910
2025-01-11,148,110058
2025-01-12,104,110162
2025-01-13,122,110284
2025-01-14,144,110428
2025-01-15,126,110554
2025-01-16,107,110661
2025-01-17,95,110756
2025-01-18,110,110866
2025-01-19,108,110974
2025-01-20,147,111121
2025-01-21,150,111271
2025-01-22,118,111389
2025-01-23,105,111494
2025-01-24,126,111620
2025-01-25,126,111746
2025-01-26,101,111847
2025-01-27,110,111957
2025-01-28,112,112069
2025-01-29,93,112162
2025-01-30,111,112273
2025-01-31,109,112382
2025-02-01,109,112491
2025-02-02,99,112590
2025-02-03,112,112702
2025-02-04,93,112795
2025-02-05,105,112900
2025-02-06,78,112978
2025-02-07,59,113037
2025-02-08,89,113126
2025-02-09,67,113193
2025-02-10,95,113288
2025-02-11,105,113393
2025-02-12,97,113490
2025-02-13,77,113567
2025-02-14,95,113662
2025-02-15,104,113766
2025-02-16,118,113884
2025-02-17,101,113985
2025-02-18,109,114094
2025-02-19,103,114197
2025-02-20,83,114280
2025-02-21,95,114375
2025-02-22,76,114451
2025-02-23,92,114543
2025-02-24,87,114630
2025-02-25,96,114726
2025-02-26,82,114808
2025-02-27,127,114935
2025-02-28,88,115023
2025-03-01,96,115119
2025-03-02,74,115193
2025-03-03,104,115297
2025-03-04,83,115380
2025-03-05,75,115455
2025-03-06,92,115547
2025-03-07,78,115625
2025-03-08,79,115704
2025-03-09,99,115803
2025-03-10,133,115936
2025-03-11,109,116045
2025-03-12,83,116128
2025-03-13,90,116218
2025-03-14,98,116316
2025-03-15,97,116413
2025-03-16,84,116497
2025-03-17,93,116590
2025-03-18,94,116684
2025-03-19,73,116757
2025-03-20,92,116849
2025-03-21,109,116958
2025-03-22,107,117065
2025-03-23,103,117168
2025-03-24,78,117246
2025-03-25,85,117331
2025-03-26,94,117425
2025-03-27,121,117546
2025-03-28,91,117637
2025-03-29,104,117741
2025-03-30,95,117836
2025-03-31,91,117927
2025-04-01,88,118015
2025-04-02,92,118107
2025-04-03,75,118182
2025-04-04,91,118273
2025-04-05,60,118333
2025-04-06,81,118414
2025-04-07,90,118504
2025-04-08,79,118583
2025-04-09,76,118659
2025-04-10,66,118725
2025-04-11,99,118824
2025-04-12,84,118908
2025-04-13,79,118987
2025-04-14,85,119072
2025-04-15,95,119167
2025-04-16,67,119234
2025-04-17,91,119325
2025-04-18,64,119389
2025-04-19,70,119459
2025-04-20,70,119529
2025-04-21,69,119598
2025-04-22,80,119678
2025-04-23,75,119753
2025-04-24,80,119833
2025-04-25,95,119928
2025-04-26,66,119994
2025-04-27,66,120060
2025-04-28,59,120119
2025-04-29,58,120177
2025-04-30,69,120246
2025-05-01,81,120327
2025-05-02,82,120409
2025-05-03,66,120475
2025-05-04,59,120534
